003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12306915,"784180518","Baḥth fi istithmār ruʼūs al-amwāl al-ajnabīah fi Miṣr /"
LeBAU,b12307105,"784180660","Bahjat al-mushtāq fī bayān ḥukm zakāt amwāl al-awrāq /"
LeBAU,b12307130,"784180674","al-Awrāq al-tijārīyah :"
LeBAU,b12307154,"784180678","Jadāwil al-fā’idah al-murakkabah wa-al-daf‘āt al-sanawīyah wa-al-ta’mīn ‘alá al-ḥayāh /"
LeBAU,b12307683,"784180746","350 maṣdaran fī dirāsat Abī al-ʻAlāʼ al-Maʻarrī bi-munāsabat dhikrāhu al-alfīyah (363-1363 H.) /"
LeBAU,b12307725,"784180754","Ta’sīs al-Shī‘ah li-‘ulūm al-Islām /"
LeBAU,b12307750,"784180759","Khuṭbah fī al-Lughah al-‘Arabīyah wa-Intishārihā fī madāris Bayrūt ‘umūman wa-al-‘ināyah al-khāṣṣah bi-tadrīsihā fī Madrasat al-Qiddīs Yūsuf al-Kullīyah :"
LeBAU,b12307828,"784180770","al-Ḥarakah al-fikrīyah fī al-‘Irāq :"
LeBAU,b1230783x,"784180772","Nitāj al-fikr fī Lubnān :"
LeBAU,b12307956,"784180814","al-Risālah al-mustaṭrafah li-bayān mashhūr kutub al-sunnah al-musharrafah wa-mā yatba‘uhā min kutub al-wasā’il allatī tubtaghá lil-qāṣid wa-al-sā’il/"
LeBAU,b12308067,"784180853","Fann al-tamthīl fī khilāl qarn /"
LeBAU,b12308079,"784180855","Fahāris al-maktabah al-ʻArabīyah fī al-khāfiqayn /"
LeBAU,b12308092,"784180859","Rāʼid al-turāth al-ʻArabī :"
LeBAU,b12308171,"784180888","Kitāb Makhṭūṭāt al-Mūṣil, wa-fīhi baḥth ʻan madārisihā al-dīnīyah wa-madāris mulḥaqtīhā /"
LeBAU,b12308274,"784180917","Fihrist taḥlīlī li-mā ṭubi‘a fī Miṣr min al-kutub al-‘Arabīyah fī al-sanawāt 1942 wa 1943 wa 1944 ="
LeBAU,b12308328,"784180929","al-Maṣādir ‘an rayy al-‘Irāq /"
LeBAU,b12308602,"784181011","al-Wathā’iq al-tārīkhiyah /"
LeBAU,b12308687,"784181033","Nubdhah tārīkhīyah ‘an Dār al-Kutub al-Lubnānīyah /"
LeBAU,b1230878x,"784181076","Muʼallafāt ibn Sīnā /"
LeBAU,b12309126,"784181153","al-Maktabāt al-‘āmmah wa-atharuhā fī takwīn al-thaqāfah /"
LeBAU,b1230914x,"784181156","Taṣnīf al-ʻulūm wa-al-maʻārif bi-shakl fannī yasrī ʻalá mawāḍīʻ al-kutub al-ʻArabīyah :"
LeBAU,b1230928x,"784181179","Qişşat al-ṭūfān wa-taṭawwuruhā fi thalāth madanīyāt qadīmah :"
LeBAU,b12309618,"784181233","Amthāl Sulaymān :"
LeBAU,b12309795,"784181254","al-Maktabāt al-Madrasīyah :"
LeBAU,b12309837,"784181259","Khazāʼin al-kutub al-ʻArabīyah fī al-khāfiqayn /"
LeBAU,b12310025,"784181282","Jawlah fī dūr al-kutub al-Amīrikīyah /"
LeBAU,b12310189,"784181299","Ittifāq al-bashā’ir :"
LeBAU,b12310396,"784181330","Kitāb al-Khulāṣah al-wafīyah fī al-ḥaqāʼiq al-ilāhīyah ʻalá sabīl al-suʼāl wa-al-jawāb."
LeBAU,b12310426,"784181334","Limādhā anā Masīḥī /"
LeBAU,b12310451,"784181338","Munāẓarat al-mubashshirīn fī Jamʻīyat al-Shubbān al-Masīḥīyīn /"
LeBAU,b12310517,"784181344","Kitāb al-Muntakhab al-jalīl min Takhjīl man ḥarrafa al-Injīl /"
LeBAU,b12310530,"784181347","Munāqashah hādiʼah lil-mubashshirīn /"
LeBAU,b12310682,"784181369","‘Ilm al-nafs al-tajrībī /"
LeBAU,b12310797,"784181382","al-Ikhtibārāt wa-al-maqāyis al-ʻaqlīyah /"
LeBAU,b12310852,"784181395","al-Idrāk al-ḥissī ʻinda Ibn Sīnā /"
LeBAU,b12311091,"784181437","Irshād al-aʼārib ila tansīq al-kutub fi al-makātib /"
LeBAU,b12311157,"784181450","Allāh wāḥid :"
LeBAU,b12311169,"784181451","Mushkilat al-ulūhīyah /"
LeBAU,b12311200,"784181457","al-Mabda’ al-awwal, aw, Allāh /"
LeBAU,b12311297,"784181952","Yasūʻ al-Malik :"
LeBAU,b12311315,"784181955","Maqām al-masīḥ al-makīn fī Iḥyāʼ ʻulūm al-dīn li-ḥujjat al-Islām al-Ghazzālī /"
LeBAU,b12311339,"784181961","Kitāb Nūr al-Islām, aw, al-Masīḥ wa-ummuhu ʻalá ḍawʼ al-ʻilm /"
LeBAU,b12311376,"784181974","al-Rajul alladhī lā yaʻrifuhu aḥad /"
LeBAU,b12311418,"784181989","Ḥayāt al-Masīḥ /"
LeBAU,b12311455,"643317902","Āthār al-mutanayyaḥ al-Īghūmānus Fīlūthāʼus, raʼīs al-Kanīsah al-kubrá al-Murqusīyah sābiqan :"
LeBAU,b12311480,"784182010","Kitāb al-qawl al-ṣaḥīḥ fī sīrat Yasū‘ al-Masīḥ /"
LeBAU,b12311509,"784182017","Yasūʻ ibn ʼal-ʼinsān :"
LeBAU,b12311595,"784182047","Ibn al-insān :"
LeBAU,b12311704,"784182112","al-Ṣiḥāfah wa-al-ṣuḥuf /"
LeBAU,b12311716,"784182117","Ḥayāt al-Masīḥ :"
LeBAU,b12312204,"784182371","‘Aqīdat al-salb wa-al-fidā’."
LeBAU,b12312344,"784182410","al-Mu‘arrif wa-lāhūt al-nadāmah /"
LeBAU,b12312538,"784182945","kitab al-adillah al-bahīyah fī ithbāt da‘wá al-naṣrānīyah /"
LeBAU,b12312563,"784182952","Maktabat al-akhlāqīyāt al-dīnīyah /"
LeBAU,b12312800,"784183012","Dalīl al-ṣiḥāfah al-Lubnānīyah wa-ba‘ḍ al-a‘māl al-niqābīyah wa-al-ṣiḥāfīyah /"
LeBAU,b12312873,"784183042","Kitāb Dāʼirat al-Maʻārif al-Musammāt bi-muqtabis al-Athar wa-mujaddid mā dathar /"
LeBAU,b1231299x,"784183098","Dā’irat ma‘ārif al-qarn al-rābi‘ ashar, al-‘ishrīn /"
LeBAU,b12313129,"784183125","Jarīdat al-Ahrām :"
LeBAU,b12313130,"784183126","Taṭawwur al-ṣiḥāfah al-Miṣrīyah wa-atharuhā fī al-nahḍatayn al-fikrīyah wa-al-ijtimāʻīyah /"
LeBAU,b12313336,"784183162","al-Ṣiḥāfah al-ḥadīthah :"
LeBAU,b12313427,"784183202","al-Ṣiḥāfah wa-al-adab fī māʼat yawm /"
LeBAU,b12313592,"784183256","Mā huwa al-dīn /"
LeBAU,b12313609,"784183258","Aṣl al-dīn /"
LeBAU,b12313610,"784183259","Waṣāyā Allāh al-ʻashr wa-kamāluhā fī sharīʻat Yasūʻ al-Malik :"
LeBAU,b12313646,"784183265","Tahdhīb al-akhlāq /"
LeBAU,b12313725,"784183276","Kitāb durūs al-Ḥayāh al-Insānīyah fī madrasat Allāh al-Nabātīyah /"
LeBAU,b12313762,"784183282","al-Ṣalīb fī al-islām :"
LeBAU,b12313853,"784183304","Bayna al-māddah wa-al-rūḥ /"
LeBAU,b12313865,"784183305","Irtifāʻ al-ṣalīb :"
LeBAU,b12313889,"784183310","al-Thamar al-mubārak min nafā’s wa-rawāʼiʻ :"
LeBAU,b12314043,"784183354","Majmū‘at āthār Rafīq Bik al-‘Aẓm /"
LeBAU,b12314079,"784183363","al-Fawāʼid al-jammah fī muntakhabāt Murshid al-Ummah /"
LeBAU,b12314092,"784183373","Mukhtārāt al-ṣā’igh min kutub al-dunyā wa-al-dīn :"
LeBAU,b12314134,"784183867","Mukhtārāt al-Muqtaṭaf :"
LeBAU,b12314274,"784184169","Mahzūr Fāriḥī /"
LeBAU,b12314389,"784184313","al-Tabshīr wa-al-isti‘mār fī al-bilād al-‘Arabīyah :"
LeBAU,b12314432,"784184621","al-Masīḥ fī al-Hind, aw, Taṭawwur jadīd fī ‘amal al-mursalīyāt al-Masīḥīyah fī al-Hind /"
LeBAU,b12316507,"79079549","Wathāʼiq khaṭṭīyah fī ʻalāʼiq Āl Ṭarrāzī bi-al-millah al-Suryānīyah /"
LeBAU,b12316611,"784188185","al-Falsafah fī kull al-ʻuṣūr, aw, Mulakhkhaṣ al-ārāʼ al-falsafīyah /"
LeBAU,b12316787,"784188656","al-Jāmiʻ al-mufaṣṣal fī tārīkh al-Mawārinah al-muʼaṣṣal /"
LeBAU,b12316878,"784189253","Falsafat al-muḥaddathīn wa-al-muʻāṣarīn /"
LeBAU,b12316908,"784189370","ʻArḍ tārīkhī lil-falsafah wa-al-‘ilm /"
LeBAU,b12317020,"784189468","al-Wujūd :"
LeBAU,b12317299,"784190148","Ṭarāʼif min al-ṣiḥāfah /"
LeBAU,b12317433,"82166322","Risālat al-kawkab al-Sharqī /"
LeBAU,b12317743,"784191345","al-Dalīl al-murshid ilá qirāʼat al-jarāʼid :"
LeBAU,b12317846,"784191391","al-Fihrist /"
LeBAU,b12318103,"784192137","Kitāb al-Safīnah al-Nūḥīyah fī al-sakīnah al-rūḥīyah /"
LeBAU,b1231822x,"784192275","Mukhtaṣar fī ʻilm al-nafs al-insānīyah /"
LeBAU,b12318632,"784192985","Tārīkh Naṣārá al-ʻIrāq mundhu intishār al-Naṣrānīyah fī al-aqṭār al-‘Irāqīyah ilá ayyāminā /"
LeBAU,b12318759,"784193028","al-Kanīsah ʻarūs Yasūʻ al-Malik /"
LeBAU,b12318772,"784193033","‘Aṣr al-Suryān al-dhahabī :"
LeBAU,b12318796,"784193036","Tārīkh al-Kanīsah al-Suryānīyah al-Anṭākīyah /"
LeBAU,b12318851,"784193054","Limādhá yatruku al-Aqbāṭ kanīsatahum /"
LeBAU,b12318863,"784193057","Mukhtaṣar tārīkh al-’ummah al-Qubṭīyah fī ‘aṣr al-wathanīyah wa-al-Masīḥīyah /"
LeBAU,b12318929,"784193088","‘Ilm al-nafs yadulluka ‘alá al-tarīq /"
LeBAU,b12319004,"784193116","al-‘Ilāj al-nafsānī qadīman wa-ḥadīthan /"
LeBAU,b12319053,"784193132","Ḥadhār min al-hamm /"
LeBAU,b12319065,"784193142","Ṭifluk fī marḥalat al-ḥaḍānah :"
LeBAU,b12319077,"784193148","Usus al-ṣiḥḥah al-nafsīyah /"
LeBAU,b12319107,"784193158","al-Brājmātizm, aw, madhhab al-dharāʼiʻ /"
LeBAU,b12319119,"784193160","Fann al-tarwīḥ ‘an al-nafs /"
