003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,1098976,"29277236","Qişşat al-ṭūfān,"
NNC,1493223,"28919050","Injīl Barnābā /"
NNC,1579302,"14942094","Tafsīr al-tārīkh /"
NNC,1579589,"20517946","al-Tanbīh wa-al-ishrāf /"
NNC,1580100,"31920050","Kitāb al-Durr al-naẓīm fī al-tārīkh al-qadīm, taʾlīf al-muʻallim Ibrāhīm Sarkīs."
NNC,1580322,"23515471","Silk al-durar fī aʻyān al-qarn al-thānī ʻashar /"
NNC,1580337,"17699840","al-Aʻlām :"
NNC,1580392,"9553113","Kitāb al-Tāj fī akhlāq al-mulūk /"
NNC,1582714,"29194712","Tārīkh al-masʾalah al-sharaqīyah /"
NNC,1582721,"23523188","Kitāb al-masʾalah al-Sharqīyah,"
NNC,1583259,"15866916","Ḥarb al-ʻIrāq, 1914-1918 /"
NNC,1600793,"19087409","Ahamm aḥdāth al-ʻālam al-muʻāṣirah"
NNC,1632729,"29631785","al-Fikr al-siyāsī al-ʻArabī al-Islāmī bayna māḍīhi wa-ḥāḍirih /"
NNC,2065579,"21633722","al-Ḥālah al-ijtimāʻīyah fī al-ʻIrāq fī al-qarnayn al-thālith wa-al-rābiʻ baʻd al-hijrah,"
NNC,2066219,"37681611","Akhlāq wȧ-ādāb:"
NNC,2421281,"23523751","al-Niẓām al-naqdī fī al-ʻIrāq."
NNC,2421653,"43336662","al-Iʾtimān wa-al-sayrafah fī al-ʻIrāq al-qadīm"
NNC,2479410,"13079051","al-ʻUmlah al-Islāmīyah fī al-ʻahd al-Atābakī"
NNC,2480793,"476920139","Kitāb lubb al-lubāb fī taḥrīr al-ansāb /"
NNC,2480929,"19426261","al-Tarājim wa-al-siyar."
NNC,2482884,"44656811","Kitāb ʾIrshād Ahl al-Millah ʾIlā ʾIthbāt al-ʾAhillah,"
NNC,2483050,"23510282","Muḥammad Kurd ʻAlī,"
NNC,2483053,"12148530","Aʻlām al-ʻIrāq :"
NNC,2483056,"28961238","Tawfīq al-Fukaykī :"
NNC,2483431,"12820662","Taṭawwur al-nuqūd al-àrabīyah al-islāmīyah."
NNC,2502690,"43912036","al-Tawzīʻ (tawzīʻ al-dakhl al-qawmī wa-al-tharwah)"
NNC,2531107,"10009610","Hādhihi Marrākush /"
NNC,2531869,"13885046","al-Kawākib al-sayyārah fī tartīb al-ziyārah,"
NNC,2531924,"10271869","Mabādiʾ fī al-siyāsah al-Miṣrīyah"
NNC,2531938,"21120591","Qalʻat Muḥammad ʻAlī, lā qalʻat Nāpuliyūn :"
NNC,2532535,"16464802","Siyāsat al-ghad;"
NNC,2532578,"23489913","al-Mughrib fī dhikr bilād Ifrīqīyah wa-al-Maghrib :"
NNC,2533289,"43796909","Sabq ʻilm Allāh bi-al-maṣīr al-maḥtūm;"
NNC,2533916,"29798519","Ityūpiyā fī ʻaṣrihā al-dhahabī :"
NNC,2534533,"9439576","al-Jaysh al-Miṣrī fī al-ḥarb al-Rūsiyah al-maʻrūfah bi-ḥarb al-qirm, 1853-1855 M /"
NNC,2534614,"43815243","Mufāwaḍāt al-Ingilīz bi-shaʾn al-masʾ alah al-Miṣrīyah,"
NNC,2537305,"43845077","Fawāṣil al-jumān fī anbāʾ wuzarāʾ wakuttāb al-zamān biqalam ..."
NNC,2537393,"10213627","Sīrat Aḥmad ibn Ṭūlūn /"
NNC,2537649,"9834615","Zoubdat kachf el-mamâlik;"
NNC,2537806,"23491696","Al-dhikrā al-miʾ awīyya li tathbīt Muḥammad ʻAlī Pasha al-kabīr wa ʾusratuh ʻalā ʻarsh Miṣr The centenary of the date of the confirmation of Muhammad Ali and his dynasty as rulers over Egypt."
NNC,2537810,"5623221","al-Athār al-fikrīyah /"
NNC,2537986,"11102994","Mudhakkaratī fī niṣf qarn /"
NNC,2538034,"9139675","Tārīkh al-Mufāwaḍāt al-Miṣrīyah al-Birīṭānīyah."
NNC,2542301,"15364236","Namir al-siyāsah al-Miṣrīyah,"
NNC,2542525,"39771485","Origin and development of colleges in Islam."
NNC,2542527,"30588859","Madāris Wāsiṭ /"
NNC,2542550,"43058458","al-Malik Fuʾād :"
NNC,2542555,"19110782","Miḥnat al-dustūr, 1923-1952 /"
