003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b13485209,"784554894","Taʻlīmāt tataʻallaq bi-taṭbīq al-qāʻidah al-mitrīyah al-ʻishrīyah fī al-ʻiyārāt wa-al-makāyīl fī duwal al-sharq al-mashmūlah bi-al-intidāb al-Faransī = Instructions sur lʼapplication du système métrique décimal des poids et mesures dans les etats sous mandat Français."
LeBAU,b12603867,"784425613","Muhadhdhab al-Aghānī /"
LeBAU,b12534559,"784391861","Tārīkh al-adab al-ʻArabī fī al-ʻaṣr al-ḥadīth :"
LeBAU,b12469816,"784331214","Risālat al-tanzīh li-aʻmāl al-shabīh /"
LeBAU,b12495554,"784358274","Sharḥ Zaynī Daḥlān ʻalá matn al-Ājurrūmīyah /"
LeBAU,b12450133,"784322538","al-Dalīl li-ʻumad wa-mashāyikh al-bilād wa-lil-ʻāmilīn fī al-amn al-ʻāmm wa-al-ḍabṭīyah al-qaḍāʼīyah /"
LeBAU,b12456214,"784324392","Qānūn al-ʻuqūbāt al-ʻaskarī, al-ṣādir bi-tārīkh 27 Shubāṭ 1950 /"
LeBAU,b12503800,"784363523","Kitāb Faḍl al-kilāb ʻalá kathīr mimman labisa al-thiyāb /"
LeBAU,b12472694,"784332566","Dalīl al-Barīd al-Miṣrī, 1935 /"
LeBAU,b12492061,"784354146","al-Mūfī fī al-naḥw al-Kūfī /"
LeBAU,b12461684,"784327080","Aghānī al-ṣighār li-rawḍat al-aṭfāl wa-al-ṣufūf al-awwalīyah /"
LeBAU,b12452798,"784323421","al-Taʻāwun al-thaqāfī bayna al-aqṭār al-ʻArabīyah :"
LeBAU,b12448539,"784322211","Majlis al-dawlah :"
LeBAU,b12501712,"784362450","al-Muḥāsabah fī al-sharikāt /"
LeBAU,b12459872,"784325762","Siyāsat al-taʻlīm fī Miṣr /"
LeBAU,b12459690,"784325743","Fī kuttāb al-qaryah /"
LeBAU,b12491974,"784354128","Kitāb al-Burhān al-jalī ʻala ʻilm al-ab al-Karmilī :"
LeBAU,b12527804,"784385709","Ḥādith fawqa al-ʻādah :"
LeBAU,b12533890,"784391777","Ṣafaḥāt min al-adab al-Miṣrī min al-ʻaṣr al-Fāṭimī ilá al-nahḍah al-ḥadīthah /"
LeBAU,b12511134,"784366323","al-Marʼah fī ḥayāt Idghār Bū /"
LeBAU,b12455635,"784324324","Qānūn al-kashshāfah /"
LeBAU,b12483953,"784341002","Kitāb Mā ittafaqa lafẓuhu wa-ikhtalafa maʻnāhu min al-Qurʼān al-Majīd /"
LeBAU,b1256073x,"784406994","al-Mufaḍḍalīyāt /"
LeBAU,b12454084,"784324115","Uṣūl al-tarbiyah wa-niẓām al-taʻlīm /"
LeBAU,b12459264,"784325693","al-Tarbiyah al-Injlīzīyah, aw, Niẓām al-taʻlīm fī Injiltirā /"
LeBAU,b12528262,"784387020","Qiṣaṣ Rūsīyah /"
LeBAU,b12488173,"784347733","al-Muḥkam fī uṣūl al-kalimāt al-ʻāmmīyah /"
LeBAU,b12525674,"784382540","Qiṣṣat al-adab al-Fārisī /"
LeBAU,b12453997,"784324101","ʻIlm al-nafs al-tarbawī /"
LeBAU,b13636972,"784560336","Kitāb Tārīkh al-lughāt al-Sāmīyah /"
LeBAU,b12464648,"784328249","al-Tarbiyah al-fannīyah fī fatrat al-murāhaqah /"
LeBAU,b12447973,"784322110","al-Mawsūʻāh al-māliyah fī niẓām muwaẓẓafī al-Dawlah al-Miṣrīyah /"
LeBAU,b12449027,"784322310","al-Maḥākim al-mukhṭalaṭah wa-al-maḥākim al-ahlīyah :"
LeBAU,b12470089,"784332211","Jawāmiʻ al-ādāb fī akhlāq al-anjāb /"
