003/Inst,001/BSN,OCLC number(s),245a/Title
UaCaAUL,b12417026,"122796633","Min hunā -- nabdaʼ /"
UaCaAUL,b12417294,"33992942","Kitāb al-ʻĀʼilah al-Miṣrīyah /"
UaCaAUL,b12421054,"4250500","Ḥaḍārat Miṣr al-ḥadīthah/"
UaCaAUL,b12421959,"122747920","Ṣafaḥāt min ḥayāt al-farāʻinah /"
UaCaAUL,b12422101,"29052887","al-Adab wa-al-dīn ʻinda qudamāʼ al-Miṣrīyīn /"
UaCaAUL,b12422307,"31087264","Mudhakkirāt al-marḥūm al-Lūrd Idwārd Sisil al-mustashār al-mālī al-asbaq lil-ḥukūmah al-Miṣrīyah /"
UaCaAUL,b12436872,"65989161","al-Ḥaḍārah al-Miṣrīyah fī al-ʻuṣūr al-qadīmah /"
UaCaAUL,b1245199x,"23500502","Qaḍīyat al-fallāḥ /"
UaCaAUL,b12482456,"60498316","al-Qaḍīyah al-Kurdīyah :"
UaCaAUL,b1250189x,"122972524","al-Taʻāwun al-istihlākī wa-al-ṣināʻī lil-ʻummāl wa-al-zirāʻī, al-taʻāwun fī al-aqrāḍ wa-fī al-bināʼ, al-taʻāwun fī Miṣr /"
UaCaAUL,b12502789,"11230254","Muḥammad Abū Shādī :"
UaCaAUL,b12502947,"79071804","Markaz Miṣr al-duwalī min al-fatḥ al-ʻUthmānī ilá al-waqt al-ḥāḍir /"
UaCaAUL,b12504889,"34874954","Ḥurūb Muḥammad ʻAlī /"
UaCaAUL,b12505870,"41189763","al-Thawrah al-ʻUrābīyah wa-al-iḥtilāl al-Injilīzī /"
UaCaAUL,b12505948,"23516397|66895497","Abṭāl al-sharq :"
UaCaAUL,b12506916,"122899222","Tārīkh Miṣr /"
UaCaAUL,b12513258,"33857384|83761603","Tārīkh al-Taransivāl /"
UaCaAUL,b1251388x,"122986862","Māw Māw :"
UaCaAUL,b12514457,"122726196","Muktashif al-ṭarīq wa-mubṭil tijārat al-raqīq /"
UaCaAUL,b12530918,"23499232","Baṭal al-rīf :"
UaCaAUL,b12535618,"43058929","Ḥaqīqat al-inqilāb al-akhīr fī Miṣr /"
UaCaAUL,b1253741x,"9108350","Kitāb fawāṣil a-jumān fī anbāʼ wuzarāʼ wa-kuttāb al-zamān /"
UaCaAUL,b12539788,"4888556","Sīrat al-amīr Muḥammad ibn ʻAbd al-Karīm al-Khaṭṭābī :"
UaCaAUL,b12559787,"23508321","Tārīkh falāsifat al-Islām fī al-Mashriq wa-al-Maghrib :"
UaCaAUL,b12567747,"44448557","al-ʻIlm wa-al-ʻulamāʼ wa-niẓām al-taʻlīm /"
UaCaAUL,b12586286,"122750425","Kitāb tārīkh Miṣr al-ḥadīth :"
UaCaAUL,b12592936,"84379377","Miṣr fī qayṣarīyat al-Iskandar al-Maqdūnī 332-323 Q.M /"
UaCaAUL,b12606601,"122709655","Miṣr wa-al-Sūdān fī naẓar al-ʻilm wa-al-tārīkh wa-khuṭab ṣāḥib al-saʻādah ʻAbd al-ʻAzīz ʻIzzat bāshā /"
UaCaAUL,b12616345,"123283278","al-Ḥarakāt al-istiqlālīyah fī al-Maghrib al-ʻArabī /"
UaCaAUL,b12618147,"23521383","al-Kharīdah al-ʻajībah fī aṭlāl Ṭībah :"
UaCaAUL,b12622345,"11394377","Ibrāhīm fī al-maydān /"
UaCaAUL,b1264416x,"84327680","al-Dunyā fī Amīrikā /"
UaCaAUL,b12649557,"1012397515","Layālī saṭīḥ /"
UaCaAUL,b12650729,"1021811476","al-Wilāyāt al-Muttaḥidah :"
UaCaAUL,b12654103,"28290298","Li-mā-dhā taʼakhkhara al-Muslimūn wa-li-mā-dhā taqaddama ghayruhum? /"
UaCaAUL,b1265677x,"60498497","Kitāb al-Muntakhab fī tārīkh ādāb al-ʻArab /"
UaCaAUL,b1266070x,"28784752","Kitāb Qawānīn al-dawāwīn /"
UaCaAUL,b12677796,"995833003","al-Thāʼirūn fī al-tārīkh /"
UaCaAUL,b12680230,"44092918","al-Jinirāl Yaʻqūb wa-al-fāris Lāskārīs wa-mashrūʻ istiqlāl Miṣr fī sanat 1801 /"
UaCaAUL,b12680242,"16306843","al-Baṭal al-fātiḥ Ibrāhīm wa-fatḥuhu al-Shām 1832 /"
UaCaAUL,b12680928,"122750506","Tārīkh Miṣr al-siyāsī fī al-azminah al-ḥadīthah /"
UaCaAUL,b12686256,"122796577","Mūjaz fī waṣf al-āthār al-hāmmah /"
UaCaAUL,b12688745,"43057159|16307879","al-Siyāsah al-Miṣriyah wa-al-inqilāb al-dustūrī /"
UaCaAUL,b12693327,"122726248","Isamāʻīl, aw, Fī ẓilāl al-Ahrām ="
UaCaAUL,b1270040x,"60498601","Rūzfilt /"
UaCaAUL,b12706188,"60498620","Li-mā-dhā taʼakhkhara al-Muslimūn wa-li-mā-dhā taqaddama ghayruhum? /"
UaCaAUL,b12714409,"60498646|79713940","al-Mujtamaʻ al-ʻArabī /"
UaCaAUL,b12733325,"122823094","al-Shahīd Aḥmad Māhir :"
UaCaAUL,b12733994,"122972562","Dhikrá faqīd al-waṭan wa-zaʻīm al-nahḍah al-Miṣrīyah al-marḥūm Muḥammad Farīd Bik raʼīs al-Ḥizb al-Waṭanī /"
UaCaAUL,b12737677,"43057998","Saʻd fī ḥayātihi al-khāṣṣah /"
UaCaAUL,b12739145,"26506592","Miṣr wa-al-Sūdān fī awāʼil ʻahd al-iḥtilāl :"
UaCaAUL,b12741346,"122986908","ʻAbarāt al-Sharq ʻalá al-zaʻīm al-maghfūr la-hu Saʻd Zaghlūl Bāshā :"
UaCaAUL,b12745054,"122955512|78005880","al-Amānī al-waṭanīyah wa-al-mushkilāt al-Miṣrīyah fī al-ṣuḥuf al-Faransīyah :"
UaCaAUL,b12751364,"21120591","Qalʻat Muḥammad ʻAlī, lā qalʻat Nāpuliyūn :"
UaCaAUL,b12753579,"41189767","al-Ayyām al-miʼah :"
UaCaAUL,b12754705,"23492796","al-Zaʻīm fī al-Ṣaʻīd, 1935 /"
UaCaAUL,b12754882,"5247862","al-Ḥizb al-Waṭanī fī ʻām 1365,1946."
UaCaAUL,b12757597,"23493120","Ṣawt Miṣr /"
UaCaAUL,b12757676,"62572391","al-Ayyām al-malakīyah fī Ṣaʻīd Miṣr sanat 1930 /"
UaCaAUL,b12767141,"122725411","al-Khuṭbah al-waṭanīyah al-Kubrá allatī alqāhā zaʻīm al-islām wa-al-sharq Muṣṭafá Kāmil bashā bi-tiyātrū zīzīnīyā bi-al-Iskandarīyah fī masāʼ yawm al-Thulāthāʼ 15 Ramāḍan sanat 1325,  22 Uktūbar sanat 1907."
UaCaAUL,b12767207,"122827086","Abṭāl Miṣr /"
UaCaAUL,b12767232,"11259862","Fuʼād al-Awwal /"
UaCaAUL,b12782051,"318940872","ʻAsharat ayyām fī al-Sūdān /"
UaCaAUL,b12784333,"223282281","Tārīkh al-Islām wa-ṭabaqāt al-mashāhīr wa-al-aʻlām /"
UaCaAUL,b1283340x,"122955521","23 Yūliyah, thawrat al-taḥrīr fī ʻām :"
UaCaAUL,b1283869x,"122747841","Mabāhij al-falsafah"
UaCaAUL,b12852119,"145082470","Turāth Miṣr al-qadīmah."
UaCaAUL,b12873974,"318941271","Tārīkh Miṣr min ʻahd al-Mamālīk ilá nihāyat ḥukm Ismāʻīl /"
UaCaAUL,b12894394,"45062549","Fī shaʼn Allāh , aw, Tārīkh al-Sūdān kamā yarwīhi ahluh /"
UaCaAUL,b1289445x,"9752831|222647904|43261353","al-Ḥukm al-Miṣrī fī al-Sūdān 1820-1885 /"
UaCaAUL,b1290692x,"820579552|21577322","Maʻālim tārīkh Sūdān Wādī al-Nīl :"
UaCaAUL,b12906943,"316080461|23495576","al-Qāhirah /"
UaCaAUL,b12906967,"122811903","Dhikrayāt al-Sūdān /"
UaCaAUL,b12908010,"83819666","Fī al-Sūdān /"
UaCaAUL,b12909592,"54462540","Wāḥat Sīwah :"
UaCaAUL,b12914952,"42862586","Mādhā fī al-Sūdān? /"
UaCaAUL,b12936996,"43408219","Muḥāḍarāt fī al-Maghrib al-ʻArabī mundhu al-Ḥarb al-ʻĀlamīyah al-Ūlá /"
UaCaAUL,b12937915,"122987031","al-Muʻāhadāt wa-al-mukhālafāt ʻalá ʻahd Rasūl Allāh /"
UaCaAUL,b12970402,"21033445|957234423","Rasāʼil sāʼir min bilād al-ʻArab ilá bilād al-Yūnān /"
UaCaAUL,b1297299x,"122817743","Kitāb Zahrat al-ās fī bināʼ madinat fās /"
UaCaAUL,b12976799,"318941112","Khulāṣat tārīkh al-Kurd wa-Kurdistān min aqdam al-ʻuṣūr al-tārīkhīyah ḥattá al-ān /"
UaCaAUL,b1297691x,"41100088","Min ʻAmmān ilā al-ʻImādīyah, aw, Jawlah fī Kurdistān al-janūbīyah  /"
UaCaAUL,b12998436,"32427428|234684639","Kitāb sulūk al-mālik fī tadbīr al-mamālik ... /"
UaCaAUL,b13024863,"60509943","Maʻārij al-falāḥ :"
UaCaAUL,b13024899,"60509944","Kitāb al-Burhān /"
UaCaAUL,b13036063,"60499056|29885635","al-Sharq al-Awsaṭ fī mahabb al-riyāḥ /"
UaCaAUL,b13062244,"318941758","al-ʻĀlam al-ʻarabī al-yawm :"
UaCaAUL,b13063133,"1004630246","al-Qawl al-ḥaqq fī tārīkh Sūrīyah wa-Filasṭīn wa-al-ʻIrāq /"
UaCaAUL,b13075524,"62527621","Jawlah fī rubūʻ Afrīqīyah bayna Miṣr wa-raʼs al-Rajāʼ al-Ṣāliḥ :"
UaCaAUL,b13082772,"63017194","al-Juzʼ al-awwal min Majmūʻat al-Rasāʼil al-kubrá /"
UaCaAUL,b13119503,"122747974","al-Falsafah al-riwāqīyah /"
UaCaAUL,b13142227,"29427673","Abṭāl al-waṭanīyah :"
UaCaAUL,b13151174,"31499964","al-Muʼtamar al-ʻArabī al-Awwal :"
UaCaAUL,b13156780,"60499181","Harūn al-Rashīd /"
UaCaAUL,b1318006x,"122823456","Dizraʼ̄il̄i ̄/"
UaCaAUL,b13189153,"122812111","Arbaʻūn yawman min ʻām 1914 :"
UaCaAUL,b13190052,"43068075","Dalīl taʼrīkhī ʻalá mawāṭin al-āthār fī al-ʻIrāq."
UaCaAUL,b13194847,"60510106","Min tārīkh Hārūn al-Rashīd wa-al-Barāmikah /"
UaCaAUL,b13202224,"122899318","Maʼsāt Faransā /"
UaCaAUL,b13214494,"122899336","Jān Dārk fī sabīl al-waṭan /"
UaCaAUL,b13215334,"8804802","Manṣūr al-Andalus /"
UaCaAUL,b13226447,"60510219","Muʻjam al-ʻIrāq :"
UaCaAUL,b13240560,"25395443","Ḥurūb Ibrāhīm Bāshā al-Miṣrī fī Sūriyā wa-al-Anāḍūl /"
UaCaAUL,b1324243x,"173264217|16075215","Kitāb mashhad al-ʻiyān bi-ḥawādith Sūriyā wa-Lubnān /"
UaCaAUL,b13263316,"318942322","Ibn Baṭṭūṭah fī al-ʻālam al-Islāmī /"
UaCaAUL,b13264229,"60510423","al-Insān wa al-bīʼah /"
UaCaAUL,b13278290,"318942570","Tārīkh al-Kūfah /"
UaCaAUL,b13693918,"28271626","Maḥāḍir al-muḥādathāt al-siyāsīyah wa-al-mudhakkirāt al-mutabādalah bayna al-ḥukūmah al-Miṣrīyah wa-ḥukūmat al-Mamlakah al-Mutaḥḥidah :"
UaCaAUL,b13703857,"14348582|875010638","Tārīkh al-ʻIrāq bayna iḥtilālayn ="
UaCaAUL,b13704837,"318946498","Muḥāḍarāt ʻan al-ʻIrāq min al-iḥtilāl ḥattá al-istiqlāl /"
UaCaAUL,b13719452,"61508477","Qāmūs Lubnān :"
UaCaAUL,b13719956,"122879901","ʻAbd al-Bahāʼ wa-al-Bahāʼīyah /"
UaCaAUL,b13720090,"22416032","Siḥr Lubnān /"
UaCaAUL,b13731051,"903956035","Ansāb al-ʻArab al-qudamāʼ, wa-huwa radd ʻalá al-qāʼilīn bi-al-umūmah wa-al-ṭūtimīyah ʻinda al-ʻArab al-jāhilīyah /"
UaCaAUL,b13741974,"708717804","Miṣr fī khārij Miṣr /"
UaCaAUL,b13767525,"30326853","Muʻāwiyah ibn Abī Sufyān /"
UaCaAUL,b1378965x,"123436139","Fajr al-tārīkh /"
UaCaAUL,b1381039x,"72869450","Jawlah fī rubūʻ Asyā bayna Miṣr wa-al-Yābān :"
UaCaAUL,b13844118,"29774379","Dirāsāt ʻan al-muʼarrikhīn al-ʻArab /"
UaCaAUL,b13899405,"28934826","Muntakhabāt al-Muʼayyad :"
UaCaAUL,b13917110,"61741178","Ḥumāt al-Islām /"
UaCaAUL,b13939002,"63029610","Sharḥ al-risālah ilá alʻibrānīyīn /"
UaCaAUL,b13995807,"122811360","al-Falsafah al-ighrīqyiah /"
UaCaAUL,b14013769,"123312639","Kitāb al-radd ʻalá Abī Bakr al-Khatịb̄ al-Baghdādī :"
UaCaAUL,b14376325,"29067702","Minḥat al-maʻbūd fī tartīb masnad al-Ṭayālisī Abī Dāwūd, mudhayyalan bi-al-Taʻlīq al-maḥmūd ʻalá Minḥat al-maʻbūd /"
UaCaAUL,b14391004,"23508142","al-Islām Dīn al-insānīyah al-khālid /"
UaCaAUL,b1439537x,"28955836","Kitāb sharh Ạbī ʻAbd Allāh Muhạmmad ibn Yūsuf ibn ʻUmar al-Sanūsī al-Hạsanī al-musammá bi-ʻUmdat ahl al-tawfīq wa-al-tasdīd fī sharh ʻ̣Aqīdat ahl al-tawhịd̄ al-kubrá."
UaCaAUL,b14416761,"1022834850","Kitāb tuḥfat al-ikhwān fī qirāʼat al-mīʻād fī Rajab wa-Shaʻbān wa-Ramaḍān /"
UaCaAUL,b14425373,"77801844|40976603","Taʼrīkh Naṣārā al-ʻIrāq mundhu intishar al-naṣranīyah fī al-aqṭar al-ʻIraqīyah ilá ayyāmina /"
UaCaAUL,b14425397,"122893302","Shuhadāʼ Ḥalab /"
UaCaAUL,b14428854,"43855740","Kitāb al-ʻAhd al-Jadīd li-rabbinā wa-mukhallisịnā Yasūʻ al-Masīh ̣:"
UaCaAUL,b14530351,"29011634","Kitāb Ḥaqīqat al-ḥarb al-ʻālamīyah :"
UaCaAUL,b19077920,"18265727","Fatāwá kibār al-kuttāb wa-al-udabāʼ fī :"
UaCaAUL,b23790532,"16148429","Kitāb al-akhbār al-sanīyah fī al-Ḥurūb al-Ṣalībīyah /"
UaCaAUL,b23791329,"81865574","Kitāb al-Tāj al-muraṣṣaʻ bi-jawāhir al-Qurʼān wa-al-ʻulūm :"
UaCaAUL,b23792541,"60498742","ʻAmr ibn al-ʻĀṣ /"
UaCaAUL,b23858394,"71010931","al-Ṣīn al-jadīdah fī ẓill al-ishtirākīyah /"
UaCaAUL,b23859404,"15974155","al-ʻIrāq bayna inqilābayn /"
UaCaAUL,b23861344,"70801467","Kitāb Tārīkh al-Amīr Ḥaydar Aḥmad al-Shihābī /"
UaCaAUL,b23869616,"23517869","Kitāb khiṭaṭ al-Shām /"
UaCaAUL,b24733192,"122811596","Wathāʼiq tārīkhīyah wa-Jughrāfīyah wa-tijārīyah ʻan Ifrīqīyah al-Sharqīyah /"
UaCaAUL,b27145311,"23488029","Ayyām fī Amrīkā /"
UaCaAUL,b27145323,"16284415","Nuẓum al-Fāṭimīyīn wa-rusūmuhum fī Miṣr = :"
UaCaAUL,b27153599,"54825754","al-Mukhtār min Kitāb Ḥusn al-muḥāḍarah fī akhbār Miṣr wa-al-Qāhirah /"
