003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,3122400,"48210166","Kitāb al-īmāmah wa-al-siyāsah,"
NNC,3122408,"26122705","Kitāb qawānīn al-dawāwīn /"
NNC,642856,"84444787","Tibyan al-bayan ʻala hashiyat al-ʻallamah al-Sawi li-sharh Tuhfat al-ikhwan"
NNC,3158648,"29737739","Sirr al-ʻālamayn wa-kashf mā fī al-dārayn /"
NNC,2872208,"45890060","Majmaʻ al-bayān fī tafsīr al-Qurʾān /"
NNC,2682262,"45068310","Muḥāḍarāt fī al-qānūn al-madanī al-ʻIrāqī: Maṣādir al-iltizām ghayr al-ʻaqdīyah wa-al-awṣāf al-muʻaddilah li-āthār al-iltizām."
NNC,3068042,"17452084","Tarājim al-aʻyān min abnāʾ al-zamān."
NNC,2696506,"45123598","al-Aḥzāb al-siyāsīyah fī Sūrīyā."
NNC,4271896,"40245076","Kitāb Khaṣāʾiṣ al-ʻasharah al-kirām al-bararah /"
NNC,2639090,"20047313","Kitāb alif bāʾ li-Abī al-Hajjaj̄ Yūsuf ibn Muḥammad al-Balawī."
NNC,618612,"22590727","Naẓarīyat al-iʻlām wa-qaḍīyat Filasṭīn"
NNC,3068404,"23515654","al-Bidāyah wa-al-nihāyah fī al-tārīkh,"
NNC,2678125,"42866659","Muqarrarāt al-Lajnah al-Thaqāfīyah min sanat 1946 ilā ākhir sanat 1949."
NNC,3068504,"44051077","Mahd al-ʻArab /"
NNC,3370513,"19120697","Dhakhāʾir al-mawārīth fī al-dalālah ʻalá mawāḍiʻ al-Ḥadīth  /"
NNC,3179106,"80567431","Imān fī aqsām al-Qurʾān ..."
NNC,2678869,"80309485","al-Qānūn al-asāsī al-ʻIrāqī maʻa taʻdīlātih /"
NNC,3073940,"47850974","al-Īḍāḥ fī ʻulūm al-balāghah,"
NNC,647211,"506306034","al-Wasīṭ fī al-adab al-ʻArabī wa-tārīkhih /"
NNC,3063235,"47755459","Al-ʾimam al-Shāfiʻī."
