003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1016167,"33806389","Asná al-maghānim fī sharḥ al-Maʻālim /"
NjP,1025504,"33974365","Aḥkām al-arāḍī :"
NjP,1025624,"34031153","Sharḥ al-akhbār fī man qutila maʻa al-Ḥusayn min ahl baytih /"
NjP,1037451,"176353777|34368362","Khulāṣat al-qawānīn /"
NjP,1069172,"35114193","ʻUmdat al-wasāʾil fī sharḥ al-Rasāʾil /"
NjP,1072715,"35217768","Wilāyat al-faqīh :"
NjP,1118787,"36463751","Taḥqīq ʻan masʾalat wilāyat al-faqīh :"
NjP,1121220,"36539614","Risālat al-sirāj al-wahhāj li-dafʻ ʻajāj Qāṭiʻat al-lijāj /"
NjP,1135590,"43110739","al-Tamhīd fī-mā yajibu fīhi al-tajdīd ..."
NjP,1174045,"37696963","al-Raʾy al-sadīd fī al-ijtihād wa-al-taqlīd wa-al-iḥtiyāṭ wa-al-qaḍāʾ :"
NjP,1339728,"26674544|177155649","al-Mawdūdī fī al-mīzān :"
NjP,1371428,"23615436|177250789","Ikhtiyār maʻrifat al-rijāl, al-maʻrūf bi-Rijāl al-Kashshī /"
NjP,1372640,"42800635","Sharḥ Maʻālim al-dīn fī al-uṣūl."
NjP,1376519,"54305773","al-Khuṭab al-minbarīyah /"
NjP,1380440,"17894585|176539246|221724988","Kitāb al-iqtiṣār,"
NjP,1412991,"42873242","al-Uṣūl al-sittata ʻashar min al-uṣūl al-awwalīyah fī al-riwāyāt wa-aḥādīth ahl al-bayt."
NjP,1455684,"176818322|33857388","Manāhij al-hidāyah fī mabāḥith al-ijārah :"
NjP,1462104,"18217796","al-Dawlah ʻinda Ibn Taymīyah."
NjP,1477264,"42873254","Aḥkām al-mawārīth fī al-sharīʻah al-Islāmīyah ʻalā madhāhib al-aʾimmah al-arbaʻah."
NjP,1523569,"16772430|177117572","Mukhtaṣar al-nāfiʻ fī fiqh al-imāmīyah /"
NjP,1539107,"23498748|177164570","al-Muslimūn al-ʻAlawīyūn :"
NjP,1564401,"42810389","Faḍāʼil al-Shīʻah."
NjP,1565836,"10859557","Falsafat al-tashrīʻ fī al-Islām"
NjP,1570260,"19549729","al-Īḍāḥ /"
NjP,1582360,"33990694","Falāḥ al-sāʾil."
NjP,1607914,"42882104|177367208","al-Islām wa-al-ghināʼ."
NjP,1656623,"177670912|42962257","al-Mashāhid al-musharrafah wa-al-Wahhābīyūn."
NjP,167110,"175845534|17382170","Sharḥ jumal al-ʻilm wa-al-ʻamal /"
NjP,1687562,"177918080|42896237","al-Milal wa-al-niḥal min ajzāʼ kitāb al-Baḥr al-zakhkhār al-jāmiʻ limadhāhib ʻulamāʼ al-amṣār."
NjP,1691290,"42873265","Taʾnīb al-Khaṭīb ʻalā mā sāoahu fī tarjamat Abī Ḥanīfah min al-akādhīb."
NjP,1699911,"16511561","Fadāʾil al-ashrāf /"
NjP,1703625,"32541338","Maqāṣid al-sharīʻah al-Islāmīyah /"
NjP,1705755,"23492276","Kitāb-i jāmiʻ al-asrār va manbaʻ al-anvār."
NjP,1723017,"33106198","al-Nubadh fi usul al-fiqh al-Zahiri."
NjP,185657,"175362659|22318003","Kitāb Tashyīd al-maṭāʻin wa-kashf al-ḍaghāʼin /"
NjP,191383,"122879125|175399643","Rawḍat al-muttaqīn fī sharh̄ Man lā yaḥḍuruhu al-faqīh /"
NjP,193432,"123190784|175414051","al-Durr al-manthūr min al-maʼthūr wa-ghayr al-maʼthūr /"
NjP,196406,"22304593|175435182","Mulakhkhaṣ Jāmiʻ al-maʻārif wa-al-aḥkām fī al-uṣūl wa-al-ḥalāl wa-al-ḥarām /"
NjP,1973755,"179622169|43110709","al-Kāfī, al-Uṣūl wa-al-Rawḍah ..."
NjP,198030,"22320352|175448640|27947214","al-Fiqh :"
NjP,198980,"175456345|25296384","Majmaʻ al-fāʼidah wa-al-burhān fī sharḥ Irshād al-adhhān /"
NjP,208124,"79028619|175532067","Maʻārij al-uṣūl /"
NjP,2142760,"40822829","al-Risālah al-waqtīyah fī al-taʻlīq ʻalá sharḥ ʻibārat al-Lumʻah al-Dimashqīyah /"
NjP,214967,"78732271|175589368","Min Durar al-fawāʼid fī sharḥ al-Farāʼid /"
