003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1025666,"34031369","Tawshīḥ al-tafsīr :"
NjP,1027659,"34094859|176321676","al-Imām al-Hādī, ʻalayhi al-salām, qudwah wa-uswah /"
NjP,1029269,"34132766|176326371","al-Awwalīyāt mimmā awdaʻahu fī al-Kāfī /"
NjP,1034167,"176343059|34253318","Hādhihi Tadhkirah /"
NjP,1055106,"34831345","Naẓm al-mankūb fī ḥawādith al-janūb /"
NjP,1070236,"176534661|35143456","al-Maʻād fī al-Kitāb wa-al-sunnah /"
NjP,1071945,"35185541","al-Imām al-sābiʻ, Mūsá ibn Jaʻfar, ʻalayhi al-salām /"
NjP,1080042,"35404862","al-Thawrah al-Islāmīyah :"
NjP,1082464,"176606977|35600743","al-Mujallad al-awwal min Kitāb al-ṭahārah :"
NjP,1087275,"35729091","Hādhā Sharḥ al-ʻAllāmah Abī al-Ṣabbāgh ʻalá Urjūzat Sayyid Abī Jaʻfar ʻUmar al-Jaznāʼī al-mawsūmah bi-al-Nūr al-munīr fī ṣināʻatay al-tawfīq wa-al-taksīr."
NjP,1088625,"35725694","Hādhā Sharḥ al-Kafrāwī ʻalá matn al-Ājurrūmīyah."
NjP,1112578,"36356739|176522636","Najāt al-ghāfilīn /"
NjP,1123578,"176591426|36558033","Mulkīyat al-arḍ fī al-Islām :"
NjP,1128736,"36690002|176618519","al-Najm al-zāhir fī ṣalāt al-musāfir :"
NjP,113380,"175401086|26629480","L'auxiliare de l'arabisant ... :"
NjP,1135591,"43110734","al-Tafsīr al-wajīz."
NjP,1135620,"36849287","Itḥāf al-udabāʼ /"
NjP,1195385,"39834561","al-Arbaʻīnīyāt /"
NjP,1202557,"39826285","Taḥyā al-waḥdah al-ʻIrāqīyah al-ṣādiqah."
NjP,1282674,"26727343|176964657","ʻAṣr al-Nabī wa-bīʼatahu qabl al-biʻthah :"
NjP,1309945,"23501228|177060282","al-Mughrib fī ḥulá al-Mughrib /"
NjP,1317122,"42873268","Sifr al-safar ila maʻaraḍ al-haḍar ..."
