1682888,nyu_aco000564
1680152,nyu_aco000503
592563,nyu_aco000542
1679831,nyu_aco000492
1684016,nyu_aco000629
2855508,nyu_aco000552
2966597,nyu_aco000600
2933615,nyu_aco000559
2933683,nyu_aco000571
1683784,nyu_aco000453:v.1|nyu_aco000454:v.2
1280020,nyu_aco000461:v.1|nyu_aco000462:v.2|nyu_aco000463:v.3-4|nyu_aco000464:v.5-6|nyu_aco000465:v.7-8|nyu_aco000466:v.9-11|nyu_aco000467:v.12-14|nyu_aco000468:v.15-17|nyu_aco000469:v.18-21|nyu_aco000470:v.22-25|nyu_aco000471:v.26-28|nyu_aco000472:v.29-30
1686014,nyu_aco000549
1681116,nyu_aco000529
2820630,nyu_aco000520
2773110,nyu_aco000528
2966354,nyu_aco000499
2823547,nyu_aco000512
1700982,nyu_aco000506
1694105,nyu_aco000527
2167904,nyu_aco000548
1677297,nyu_aco000617
1686018,nyu_aco000550
1683126,nyu_aco000558
1686121,nyu_aco000578
1694098,nyu_aco000530
1685972,nyu_aco000562
1689262,nyu_aco000611:v.1
773454,nyu_aco000572
1677156,nyu_aco000448
702185,nyu_aco000505
1680764,nyu_aco000522
1681982,nyu_aco000593
1676855,nyu_aco000620
2820750,nyu_aco000519
1897911,nyu_aco000518
1686764,nyu_aco000588
1700642,nyu_aco000631
2186284,nyu_aco000584
1681493,nyu_aco000589
1685526,nyu_aco000494
1686026,nyu_aco000585
1682334,nyu_aco000442
1701046,nyu_aco000577
1676628,nyu_aco000533
1696952,nyu_aco000450:v.1|nyu_aco000451:v.2|nyu_aco000452:v.3
1682942,nyu_aco000592
2744130,nyu_aco000534
1708731,nyu_aco000566
1685965,nyu_aco000563
2056188,nyu_aco000459:v.1|nyu_aco000460:v.2
1685294,nyu_aco000493
1685618,nyu_aco000496
1686646,nyu_aco000500
1913202,nyu_aco000487:v.1|nyu_aco000488:v.2|nyu_aco000489:v.3|nyu_aco000490:v.4|nyu_aco000491:v.5
2177857,nyu_aco000455:v.1|nyu_aco000456:v.2
1696937,nyu_aco000632
1915526,nyu_aco000556
1685529,nyu_aco000495
1584599,nyu_aco000511
1683125,nyu_aco000551
2771005,nyu_aco000508
1697006,nyu_aco000581
739890,nyu_aco000573
2803198,nyu_aco000555
1686061,nyu_aco000590
1890494,nyu_aco000478:v.1|nyu_aco000479:v.2|nyu_aco000480:v.3|nyu_aco000481:v.4|nyu_aco000482:v.5|nyu_aco000483:v.6|nyu_aco000484:v.7|nyu_aco000485:v.8|nyu_aco000486:v.9
2933635,nyu_aco000570
1677366,nyu_aco000633
1697008,nyu_aco000516
2082367,nyu_aco000537
1676950,nyu_aco000621
1683112,nyu_aco000541
1676981,nyu_aco000627
1677116,nyu_aco000443
2773040,nyu_aco000607
2950958,nyu_aco000596
1682094,nyu_aco000601
1266519,nyu_aco000625
2265850,nyu_aco000574
1685984,nyu_aco000532
1683284,nyu_aco000624
1680055,nyu_aco000504
1681984,nyu_aco000594
1627212,nyu_aco000612
1680434,nyu_aco000517
1689264,nyu_aco000445
2001153,nyu_aco000515
2792225,nyu_aco000609
1681115,nyu_aco000523
2855506,nyu_aco000509
2862485,nyu_aco000561
1677146,nyu_aco000447
1779308,nyu_aco000521
1676358,nyu_aco000615
2657436,nyu_aco000599
1779063,nyu_aco000576
1677383,nyu_aco000635
1680138,nyu_aco000497
2797568,nyu_aco000525
1681216,nyu_aco000539
2178443,nyu_aco000557
1680243,nyu_aco000513
2024928,nyu_aco000526
1676344,nyu_aco000449
1701346,nyu_aco000580
1686647,nyu_aco000502
2854153,nyu_aco000535
1686795,nyu_aco000595
1681747,nyu_aco000568
2933633,nyu_aco000569
1683111,nyu_aco000565
1700650,nyu_aco000604
1677304,nyu_aco000619
1684063,nyu_aco000638
1686329,nyu_aco000457:v.1|nyu_aco000458:v.2
1689273,nyu_aco000616
2933684,nyu_aco000560
2775584,nyu_aco000543
746720,nyu_aco000598
2812165,nyu_aco000582
1180841,nyu_aco000614
1679072,nyu_aco000524
1689235,nyu_aco000544
1685649,nyu_aco000501
1677384,nyu_aco000636
2855507,nyu_aco000553
1676979,nyu_aco000626
1699420,nyu_aco000591
1676956,nyu_aco000623
2001155,nyu_aco000547
1683616,nyu_aco000446
1915532,nyu_aco000579
1694072,nyu_aco000546
1627209,nyu_aco000628
2265581,nyu_aco000602
1681405,nyu_aco000587
1682907,nyu_aco000586
2933617,nyu_aco000554
1686305,nyu_aco000444
1701054,nyu_aco000608
2769319,nyu_aco000545
2797220,nyu_aco000605
1723963,nyu_aco000613
1676643,nyu_aco000538
1677288,nyu_aco000640
1677387,nyu_aco000639
1686130,nyu_aco000603
1681264,nyu_aco000540
1677144,nyu_aco000441
1697007,nyu_aco000583
2774928,nyu_aco000507
1680469,nyu_aco000510
1689227,nyu_aco000634
1681782,nyu_aco000575
2047990,nyu_aco000531
1677370,nyu_aco000630
1681722,nyu_aco000567
1680381,nyu_aco000514
2052251,nyu_aco000473:v.1|nyu_aco000474:v.2|nyu_aco000475:v.3|nyu_aco000476:v.4|nyu_aco000477:v.5
1676362,nyu_aco000618
1781918,nyu_aco000606
2265570,nyu_aco000637
1674715,nyu_aco000610
1682843,nyu_aco000498
1779438,nyu_aco000597
2138738,nyu_aco000536
1708712,nyu_aco000622
