003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12348260,"784226819","Ilá al-Islām min jadīd /"
LeBAU,b12352159,"784235862","al-Islām fī naẓar al-gharb /"
LeBAU,b12366626,"784272573","al-Islām wa-al-naṣrānīyah maʻa al-ʻilm wa-al-madanīyah /"
LeBAU,b12370496,"784281732","Qurʼān karīm :"
LeBAU,b12371592,"784284772","Tafsīr al-Ḥāfiẓ Ibn Kathīr /"
LeBAU,b12371762,"784284822","Taʼwīl mushkil al-Qurʼān /"
LeBAU,b12371816,"784284855","Iʻjāz al-Qurʼān wa-al-balāghah al-Nabawīyah /"
LeBAU,b12371919,"784284923","Murshid al-kuttāb lil-iqtibās min al-kitāb /"
LeBAU,b12372043,"784284993","Tafsīr al-Khāzin :"
LeBAU,b12372213,"784285031","Baḥth fī tarjamat al-Qurʼān al-Karīm wa-aḥkāmuhā /"
LeBAU,b12372250,"784285039","Nashʼat al-tafsīr fī al-kutub al-muqaddasah wa-al-Qurʼān /"
LeBAU,b12372353,"784285077","Kitāb al-Tibyān li-baʻḍ al-mabāḥith al-mutaʻalliqah bi-al-Qurʼān ʻalá ṭarīq al-itqān /"
LeBAU,b12372419,"784285111","al-Mahdī wa-al-Mahdawīyah /"
LeBAU,b12372638,"784286151","Maqālāt al-Islāmīyīn wa-ikhtilāf al-muṣallīn /"
LeBAU,b12372924,"784286244","Tārīkh al-Qurʼān :"
LeBAU,b12373138,"784286408","al-Durrah al-fākhirah fī Kashf ʻulūm al-ākhirah /"
LeBAU,b12374969,"784287996","Īḍāḥ al-dalālah fī ʼumūm al-risālah /"
LeBAU,b12375111,"784288984","al-Nūr al-abhá fī mufāwaḍāt ʻAbd al-Bahā :"
LeBAU,b12375184,"784288998","Fī al-Ḥijāz /"
LeBAU,b12375366,"784289033","Kitāb al-īqān /"
LeBAU,b12376152,"784289181","Taʻrīf al-Shīʻah /"
LeBAU,b12376255,"784289200","Mukhtaṣar Baṣāʼir al-darajāt /"
LeBAU,b12376553,"784289249","Tafsīr al-Marāghī /"
LeBAU,b12376565,"784289251","ʻAqīdat ahl al-Sunnah wa-al-firqah al-nājīyah /"
LeBAU,b12376607,"784289258","al-Muntaqá min Minhāj al-iʻtidāl fī naqḍ kalām ahl al-rafḍ wa-al-iʻtizāl :"
