003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12526617,,"Maqālāt naqdīyah ʻalá adabinā al-ʻaṣrī /"
LeBAU,b1758856x,,"Irshād al-muḥtār ilá al-sabīl al-mukhtār /"
LeBAU,b17592690,,"al-Waḥdah al-Islāmīyah bayna al-akhdh wa-al-radd /"
LeBAU,b17617558,,"ʻAqīdat al-Shīʻah :"
LeBAU,b17696306,,"Muwāṭinūn .. lā raʻāyā /"
LeBAU,b17917931,,"Mufīd ʻawām al-Muslimīn :"
LeBAU,b18036478,,"Ḥāshiyah ʻalá al-jalālayn :"
LeBAU,b18037409,,"al-Qurʼān yunbūʻ al-ʻulūm wa-al-ʻirfān /"
LeBAU,b18066872,,"al-Risālah al-ūlá :"
LeBAU,b18069484,,"al-Fuṣūl al-muhimmah fī taʼlīf al-ummah ;"
LeBAU,b18271637,,"Nahj al-balāghah :"
LeBAU,b2104725x,,"Fī al-sunan wa al-mawāʻiẓ wa al-ādāb :"
LeBAU,b21056225,,"Kitāb Maqālāt al-Islāmīyīn wa-ikhtilāf al-muṣallīn /"
LeBAU,b21084051,,"Rūḥ al-thawrāt wa-al-Thawrah al-Faransīyah /"
LeBAU,b21084282,,"Ḥalaqat al-dirāsāt al-ijtimāʻīyah lil-duwal al-ʻArabīyah."
LeBAU,b21084312,,"Ḥalaqat al-dirāsāt al-ijtimāʻīyah lil-duwal al-ʻArabīyah."
LeBAU,b21088883,,"Durūs al-Ḥisāb lil-madāris al-Ibtidā’īyah,"
LeBAU,b2206140x,,"al-Shawqīyāt /"
LeBAU,b22061423,,"al-Shawqīyāt /"
LeBAU,b23282812,,"Zahrat al-ʻumr :"
