003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1015347,"176285344|33806644","Ajwibat masāʼil Jār Allāh /"
NjP,1027911,"34094940|176322383","al-Imām al-Jawād, ʻalayhi al-salām, qudwah wa-uswah /"
NjP,1032726,"176338722|34208555","Mabānī al-aʻlām fī uṣūl al-aḥkām :"
NjP,1035666,"176347871|34301802","Arbaʻ arājīz :"
NjP,1069371,"176527807|35114221","Kitāb Murshid al-ḥayrān ilá maʻrifat aḥwāl al-insān :"
NjP,1071760,"35185456","Hādhā majmūʻ laṭīf mushtamil ʻalá thalāthat rasāʼil."
NjP,1072103,"35185640|176547755","al-Ḥukūmah al-mithālīyah /"
NjP,107575,"83768575","Iran, Allah akbar /[devised and photographed by Hatami.]"
NjP,1076875,"35295395|176577027|187461945","al-Ḥajj fī al-Kitāb wa-al-sunnah."
NjP,110835,"175383065|175303861","ʻAlī wa-ʻAyshah /"
NjP,1110454,"36264838","ʻAdad khāṣṣ bi-al-aḥzāb al-siyāsīyah fī al-bilād al-ʻArabīyah."
NjP,1110478,"36264880","Aḥkām al-khalal fī al-ṣalāh /"
NjP,111179,"23510685|175385099","Kalimah fī iṣlāḥ hiraf al-ʻArab /"
NjP,1121281,"36539725|176579286","Minhāj al-tuqá /"
NjP,1127510,"43110668","Dhakhāʼir al-aʻlāq sharḥ Tarjumān al ashwāq ..."
NjP,1170230,"37634630","Kitāb Sharḥ al-Makāsib /"
NjP,1174044,"47929033","Sharḥ al-ʻAqīdah al-Ṭaḥāwīyah."
NjP,1245980,"3610375","al-Rawḍatayn fī akhbār al-dawlatayn /"
NjP,130117,"122886193","Qaṣīdah al-badīʻah dhāt al-nasamāt al-banafsajīyah al-mawsūmah bi-al-khazrajīyah /"
NjP,1318185,"17213439|177086289","Kitāb jannat al-maʼwā,"
NjP,1390518,"176585430|42812052","al-Dībāj al-mudhahhab fī maʻrifat aʻyān ʻulamāʼ al-madhhab ..."
NjP,141162,"81993622","Traité d'amitié et d'alliance entre la France et le Liban."
NjP,1419601,"42811700","Riḥlat Ibn Baṭūṭah al-musammāh Tuḥfat al-nuẓẓār fī gharāʾib al-amṣār wa-ʻajāʾib al-asfār ..."
NjP,1430294,"38676722","Excavations at Samarra, 1936-1939."
NjP,1560477,"42917974","al-Wajīz fī al-ḥuqūq al-madanīyah"
NjP,1576048,"42945929","Hazz al-quhūf fī sharḥ qaṣīdat Abī Shādūf."
NjP,1577925,"16151907|29011612","al-ʻArab :"
NjP,1628240,"42887198","Tuḥfat al-ʻarūs wa-nuzhat al-nufūs ..."
NjP,1649868,"637131776|42942626","Ḍiyāʼ al-dirāyah."
NjP,1650602,"81865312","Muḥāfaẓat al-Lādhiqīyah."
NjP,1652253,"30000392","al-Azyaʾ al-Sumariyah."
NjP,1664252,"23249505","al-Waqf,"
NjP,1667191,"42840915","al-Fawāʾid."
NjP,1682427,"177874762|34686754","al-Naqd al-dhātī."
NjP,1685294,"42862181","Riḥlat al-Ḥijāz;"
NjP,1686058,"42800675","ʻIod al-Husaynī ... taṣnīf [al-ʻĀmilī] wa al-Hujjah fī wujūb salāt al-Jumʻah"
NjP,1686812,"42873409","Rawḍat al-Kāfī."
NjP,1699295,"42893004","Ḥacāʾiq fī al-siyāsah al-ʻArabīyah yabḥathuhā Majlis al-Nūwāb al-ʻIrāqī."
NjP,1725541,"15103418","al-Aʻlām wa-shārāt al-mulk fī Wādī al-Nīl"
NjP,1778369,"42946375","Bāḥithat al-Bādiyah,"
NjP,186901,"22318190","Kitāb Rashaḥāt al-biḥār /"
NjP,1894358,"42893185","Lawāmiʻ al-anwār al-bahīyah wasawātịʻ al-asrār al-Atharīyah li-sharḥ al-Durrah al-muḍīyah ..."
NjP,1895699,"42918103|76013779","Kashf al-āyāt ʻan al-Qurʼān al-karīm wa-al-tafāsīr."
NjP,190819,"42589618","Jumal al-ʻilm wa-al-ʻamal /"
NjP,192453,"78788829","al-Taʻdād al-ʻāmm lil-sukkān li-sanat 1947 /"
NjP,192808,"175409620|83033428","Khulāṣat ʻAbaqāt al-anwār fī imāmat al-aʼimmah al-aṭhār (ḥadīth al-safīnah) :"
NjP,194413,"22319928|175421057","al-Tamhīd :"
NjP,207542,"651068129|30849027","Ḥadāʼiq al-uns fī nawādir al-ʻArab wa-al-Furs :"
NjP,215022,"78849849","Buḥūth wa-ārāʼ tubtannā al-wāqiʻ wa-al-ḥaḍārah al-zaynah :"
NjP,2239848,"177776158|41218812","Lübb ul-kıraa /"
NjP,2367688,"40789484","al-Funūn al-islāmīyah ..."
NjP,240310,"13328531|175799161","Rūḥ al-tawḥīd :"
NjP,2435235,"42036122","Tuḥfat al-nuẓẓār fī gharʾ̄ib al-amṣār wa-ʻajāʾib al-asfār /"
NjP,2527633,"12365925","Sharḥ aḥkām al-qānūn al-ʻumad wa-al-mashāyikh :"
NjP,2533796,"21898525","Qānūn al-ʻuqūbāt wa-Qānūn al-ijrāʾāt al-jināʾīyah:"
NjP,253872,"48401699|234810159|176056984","Tabwīb al-Dharīʻah ilá taṣānīf al-Shīʻah /"
