1700640,nyu_aco000194:v.1|nyu_aco000195:v.2
1677124,nyu_aco000422
1764530,nyu_aco000080:v.1|nyu_aco000081:v.2|nyu_aco000082:v.3
1686297,nyu_aco000440
1592472,nyu_aco000128:v.1/2
1680159,nyu_aco000077:v.1
1581834,nyu_aco000097:v.1|nyu_aco000098:v.2|nyu_aco000099:v.3
1776715,nyu_aco000119:v.1|nyu_aco000120:v.2
1367186,nyu_aco000001:v.1|nyu_aco000002:v.2
2772027,nyu_aco000048:v.1/2|nyu_aco000049:v.3/4
1680182,nyu_aco000079:v.1
1676346,nyu_aco000419
1932736,nyu_aco000140:v.1|nyu_aco000141:v.2|nyu_aco000142:v.3
2921397,nyu_aco000010:v.1/2|nyu_aco000011:v.3/4
1680246,nyu_aco000095:v.1
1701300,nyu_aco000059
3054858,nyu_aco000036
2854073,nyu_aco000118
1680160,nyu_aco000078
1683548,nyu_aco000168:v.1/2
1680185,nyu_aco000083:v.1/2
2772021,nyu_aco000171:v.1-2|nyu_aco000172:v.3-4|nyu_aco000173:v.5-7
1677157,nyu_aco000147:v.1
1179287,nyu_aco000148:v.1
1756803,nyu_aco000084:v.1|nyu_aco000085:v.2|nyu_aco000086:v.3|nyu_aco000087:v.4|nyu_aco000088:v.5
1677174,nyu_aco000192:v.1|nyu_aco000193:v.2
1592466,nyu_aco000021:v.1
1679925,nyu_aco000050:v.1
2289670,nyu_aco000127
1585913,nyu_aco000066:v.1|nyu_aco000067:v.2|nyu_aco000068:v.3|nyu_aco000069:v.4|nyu_aco000070:v.5|nyu_aco000071:v.6|nyu_aco000072:v.7|nyu_aco000073:v.8|nyu_aco000074:v.9|nyu_aco000075:v.10
3072569,nyu_aco000105
1689255,nyu_aco000158:v.1|nyu_aco000159:v.2|nyu_aco000160:v.3-4|nyu_aco000161:v.5-6|nyu_aco000162:v.7-9|nyu_aco000163:v.10-13|nyu_aco000164:v.14-17|nyu_aco000165:v.18-22|nyu_aco000166:v.23-27|nyu_aco000167:v.28-30
