003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1014188,"33498465","al-Durr al-thamīn fī ahamm mā yajibu maʻrifatuhu ʻalá al-Muslimīn /"
NjP,1016174,"33806407","al-Tartīb /"
NjP,1022829,"33960551","al-ʻAqāʾid al-Islāmīyah wa-al-akhlāq al-Muḥmammadīyah :"
NjP,1023542,"176309609|33960441","Hādhihi Risālah fī ṣalāh al-Jumʻah :"
NjP,1025669,"176315964|34031386","Durūs min al-Qurʼān /"
NjP,1025682,"34031440","Muntakhab al-mawāʻiẓ /"
NjP,1025685,"27660548|176316007","al-Baʻth al-Islāmī /"
NjP,1027651,"34094853|176321655","al-Imām al-Sajjād, ʻalayhi al-salām, qudwah wa-uswah /"
NjP,1045865,"34562235|176382510","al-Mahdī ʻalá lisān al-Ḥusayn, ʻalayhi al-salām /"
NjP,1045893,"34562257","Tafsīr al-Qurān al-Karīm /"
NjP,1068292,"25460117|35114106","Min al-dustūr al-jadīd /"
NjP,1074350,"35215940","Mabānī irth al-minhāj fī sharḥ risālat irth Minhāj al-ṣāliḥīn /"
NjP,1088632,"35725733","Ḍiyāʼ al-nibrās fī ḥall mufradāt al-Anṭākī bi-lughat Fās /"
NjP,1089431,"35764022|317721233","Naḥwa ḥayāh afḍal /"
NjP,1089436,"35764025|176379974","al-Imām al-Khumaynī :"
NjP,1120417,"36537034","Ḥall al-ṭalāsim min sharḥ al-Alfīyah li-Ibn al-Nāẓim ; wa-fī ākhirihi al-Tuḥfah al-Muḥammadīyah bi-kulliyāt al-qawāʻid al-naḥwīyah /"
NjP,1135618,"176681102|36849285","Hādhā Kitāb Kharīdat al-ʻajāʼib wa-farīdat al-gharāʼib al-jāmiʻ li-mā huwa li-ṭarf al-dahr ḥawar wa-li-jīd al-zamān ʻiqd durar /"
NjP,1135623,"36849290","Hādhihi Risālat Wasīlat al-tuqá fī ḥawāshī al-ʻUrwah al-wuthqá /"
NjP,1149116,"37169394|176723150","Hādhā huwa al-kitāb al-mustaṭāb al-musammá bi-Muntakhab al-daʻawāt."
NjP,1292882,"42962403|177000111","Maʻa al-Khaṭībʻ fī khuṭūṭihi al-ʻarīḍah."
NjP,129710,"175531536|39942950","al-Ghārāt /"
NjP,1316088,"41936306","Miṣr fī al-qarn al-tāsiʻ ʻashar... /"
NjP,131689,"82167817","Miṣr /"
NjP,1393674,"39830737","Sharḥ al-ʻallāmah al-fāḍil wa-al-fahhāmah al-wāṣil al-Shaykh Dāwūd ibn Muḥammad al-Qarṣī al-Ḥanafī al-Mutawaffá sanat 1169 lil-Qaṣīdah al-nūnīyah al-tawḥīdīyah li-nāẓimihā al-Mawlá Khaḍir Bik."
NjP,1423206,"40688172|176727666","Majmūʻat ʼal-rasāʼil wa-ʼal-masāʼil /"
NjP,1432464,"42877550","Wizārat al-shuʾūn al-ijtimāʻīyah;"
NjP,1457994,"30959897","Tārīkh Sīnā al-qadīm wa-al-ḥadīth wa-jughrāfīyatuhā,"
NjP,1463551,"36530086","al-Aqṣá al-qarīb fī ʻilm al-bayān /"
NjP,1472556,"21500821","al-Fikr al-Shīʻī wa-al-nazaʻāt alṢūfīyah ḥattá maṭlaʻ al-qarn al-thānī ʻashar al-hijrī,"
NjP,1472648,"42900336","Wathbat al-diyār al-Ḥijāzīyah fī ʻahd ʻāhil al-Jazīrah al-ʻArabīyah."
NjP,1506054,"37961794","Risālat al-Kindī fī al-luḥūn wa-al-nagham :"
NjP,1560045,"42967627|177221640","al-Nukat al-iʻtiqādīyah,"
NjP,1560871,"17431558","Tahdhīb al-maqāl fī tanqīḥ Kitāb al-rijāl li-Abī al-ʻAbbās Aḥmad ibn ʻAlī ibn Aḥmad ibn al-ʻAbbās al- Najāshī /"
NjP,1561211,"42543938","al-Qawānīn al-khāṣṣah bi-al-nafṭ"
NjP,1582904,"177279140|42915399","al-Īḍāḥ ʻan uṣūl ṣināʻat al-massāh."
NjP,1601002,"27401611","al-Badr al-zāhir fī-ṣalāt al-Jumʻah wa-al-musāfir /"
NjP,1652256,"42893008","Ārāʼ wa-aḥādīth wa-tawjīhāt ilá rusul al-tarbiyah wa-al-taʻlīm."
NjP,1656432,"23499036","al-Ṭarīqah al-Ṣafawīyah wa-rawāsibuhā fī al-ʻIrāq al-muʻāṣir :"
NjP,1683707,"42946216","al-Shīʻah wa-al-imāmah."
NjP,1693245,"36683981|177967130","Ashiʻah min balāghat al-Imām al-Ṣādiq /"
NjP,1777205,"179626284|910978545|42819371","al-Tahdhīb li-mughnī al-labīb /"
NjP,181383,"175304597|63274174","Mukhtārāt al-sāʼigh :"
NjP,187854,"175375974|78633361","Kitāb mīzān al-zamān /"
NjP,198989,"79717056|179040554","Kitāb al-bayʻ /"
NjP,212176,"82696340|175565996","Taḥrīr al-majallah /"
NjP,214932,"30828678|175589071","Jalāʼ al-ʻuyūn /"
NjP,221302,"175641845|83391532","Anthologie d'auteurs arabes /"
NjP,2370584,"41030008","Irshād al-ʼārib ila tansīq al-kutub fī al-makātib ..."
NjP,2427647,"41893617","Ṣalāt al-Jumʻah /"
NjP,2431243,"41404995","al-Imām al-Ṣādiq kamā ʻarafahu ʻulamāʼ al-Gharb /"
NjP,2525220,"10130168","al-Qānūn al-madanī."
NjP,2527137,"11902926","Qānūn al-tijārah bi-shaklihi al-muʻaddal al-akhīr :"
NjP,2527258,"11989451","al-Qānūn al-tijārī wa-al-qānūn al-baḥari."
NjP,2535147,"23910712","Dalīl al-tashrīʻ al-ʻIrāqī /"
NjP,2535767,"25458829","al-Qānūn al-madanī al-ʻIrāqī."
NjP,2540286,"41622265","al-Kalim al-thamān ..."
NjP,2551909,"42743061","Alf laylah wa-laylah :"
NjP,2579849,"41973043","Maqāmāt al-Ḥarīrī [maʻa] sharḥ ..."
NjP,2579854,"41973294","Sharḥ Dīwān ... lil-wazīr Abī Bakr ʻĀṣim ibn Ayyūb."
NjP,260023,"175970742|77633905","Khulāṣat al-jawāhir maʻa al-bayān al-zāhir /"
NjP,264393,"33959700|176005297","Kitāb Tajdīd al-dawāris wa-taḥdīd al-madāris fī aḥkām al-miyāh wa-al-wuḍʼ̄u /"
