003/Inst,001/BSN,OCLC number(s),245a/Title
NNU,001179287,,"Shumūs al-anwār wa-kunūz al-asrār al-kubrá /"
NNU,001309880,,"Kitāb ayna al-insān /"
NNU,001367186,,"Alf laylah wa-laylah /"
NNU,001367187,,"Kitāb Alf laylah wa-laylah /"
NNU,001374300,,"Dīwān al-Mufaḍḍaliyāt :"
NNU,001470030,,"Sharḥ masʼalat al-ʻilm /"
NNU,001470056,,"Kitāb al-naḥw al-wāḍiḥ fī qawāʻid al-lughah al-ʻArabīyah lil-madāris al-thānawīyah /"
NNU,001581834,,"Shiʻr al-Kumayt ibn Zayd al-Asadī /"
NNU,001585912,,"Tārīkh al-shuʻarāʼ al-Ḥaḍramīyīn /"
NNU,001585913,,"Muʻjam al-udabāʼ /"
NNU,001592466,,"Kitāb Dhakhīrat al-aṣgharīn."
NNU,001592472,,"al-Ḥamāsah al-sanīyah al-kāmilah al-mazīyah fī al-riḥlah al-ʻilmīyah al-Shinqīṭīyah al-Turkuzīyah /"
NNU,001592504,,"Tafsīr al-Qummī /"
NNU,001674675,,"Kitāb Asās al-balāghah /"
NNU,001676338,,"Kitāb ʻayn al-adab wa-al-siyāsah wa-zayn al-ḥasab wa-al-riyāsah /"
NNU,001676532,,"Riyāḍ al-adab fī marāthī shawāʻir al-ʻArab /"
NNU,001676712,,"al-Usus al-nafsīyah lil-ibdāʻ al-fannī fī al-shiʻr khāṣṣatan /"
NNU,001677057,,"Taʼwīl mushakil al-Qurʼān /"
NNU,001677133,,"Ḥiwār bayna al-falāsifah ḥawla taʼsīs al-ikhlāq /"
NNU,001677157,,"Sīrat Yaʻqūb Isḥāq al-Kindī wa-falsafatuh,"
NNU,001677174,,"Mukhtaṣar sharḥ al-Jāmiʻ al-ṣaghīr lil-Munāwī /"
NNU,001677178,,"Irshād al-sārī fi-sharḥ Ṣaḥīḥ al-Bukhārī /"
NNU,001680159,,"al-Shiʻr al-ʻArabī fī al-ʻIrāq wa-bilād al-ʻAjam fī al-ʻaṣr al-Saljūqī :"
NNU,001680160,,"Nihāyat al-tadrīb fī naẓm Ghāyat al-taqrīb /"
NNU,001680182,,"Nukhab al-mulaḥ /"
NNU,001680185,,"Dīwān al-maʻānī."
NNU,001680197,,"Sharḥ al-muʻallaqāt al-sabʻ,"
NNU,001680281,,"Sharḥ Dīwān Kuthayyir ibn ʻAbd al-Raḥmān al-Khuzāʻī al-mashhūr bi-Kuthayyir ʻAzzah."
NNU,001680313,,"Dīwān Baḥr al-ʻUlūm."
NNU,001680960,,"Durūs fī ādāb al-lughah al-ʻArabīyah wa-tārīkhihā /"
NNU,001680967,,"Sharḥ al-Taṣrīḥ ʻalá al-Tawḍīḥ :"
NNU,001682333,,"al-Falsafah wa-al-akhlāq ʻinda Ibn al-Khaṭīb /"
NNU,001682798,,"Naẓrah tārīkhīyah fī ḥarakat al-taʼlīf ʻinda al-ʻArab,"
NNU,001683069,,"Anwār al-rabīʻ fī anwāʻ al-badīʻ /"
NNU,001683548,,"Muʻjam al-Qurʼān :"
NNU,001683585,,"al-Baṣāʼir al-naṣīrīyah fī ʻilm al-manṭiq /"
NNU,001685218,,"al-Balāghah ʻinda al-Sakkākī /"
NNU,001685300,,"Tanbīhāt al-Yāzijī ʻalā Muḥīṭ al-Bustānī /"
NNU,001685309,,"Tahdhīb al-Ṣiḥāḥ /"
NNU,001685312,,"Kitāb al-ʻayn :"
NNU,001685759,,"Mashāhīr shuʻarāʼ al-ʻaṣr fī al-aqṭār al-ʻArabīyah al-thalāthah :"
NNU,001686028,,"Shuʻarāʼ Baghdād min taʼsīsihā ḥattá al-yawm /"
NNU,001686297,,"al-Usus al-akhlāqīyah lil-ḥarakah al-Islāmīyah /"
NNU,001689255,,"Min Kitāb Jāmiʻ al-bayān fī tafsīr al-Qurʼan̄ /"
NNU,001689257,,"Tafsīr al-Qurʼān al-musammá Lubāb al-taʼwīl fī maʻānī al -tanzīl /"
NNU,001689320,,"al-Majmuʻah al-kāmilah li-muʼallafāt Jubrān Kahlīl Jubrān /"
NNU,001689418,,"Lawāmiʻ al-asrār fī Sharḥ Maṭāliʻ al-Anwār."
NNU,001696997,,"Qāmūs al-ʻawāmm /"
NNU,001699417,,"Ḥadāʼiq al-amthāl al-ʻāmmīyah /"
NNU,001700640,,"al-Muntaqá min akhbār al-Muṣṭafá /"
NNU,001700644,,"Kitāb riyāḍ al-khazʻalīyah fī al-siyāsah al-insānīyah /"
NNU,001701300,,"Ḥarakat al-tarjamah bi-Miṣr khilāl al-qarn al-tāsiʻ ʻashar /"
NNU,001756803,,"al-Majāni al-ḥadīth ʻan majānī al-Ab Shaykhū /"
NNU,001764530,,"Sharḥ Majānī al-adab fī ḥadāʼiq al-ʻArab /"
NNU,001766746,,"Dīwān al-Hudhalīyīn."
NNU,001858324,,"Manṭiq Arisṭū /"
NNU,001858917,,"Mukhtārāt min al-shiʻr al-Andalusī /"
NNU,001905098,,"Ahl al-kahf /"
NNU,001932736,,"al-Manṭiqīyāt lil-Fārābī /"
NNU,001934476,,"Uṣūl al-ṣarf /"
NNU,001937037,,"al-Manhaj al-jadīd fī taʻlīm al-falsafah /"
NNU,001943224,,"al-Munṣif /"
NNU,001972535,,"al-Muʻjam al-iḥṣāʼī li-alfāẓ al-Qurʼān al-karīm ="
NNU,001976389,,"Muṣāriʻ al-muṣāriʻ /"
NNU,001977452,,"Sih risālah /"
NNU,001988539,,"Sharḥ al-kāfiyah fī al-naḥw /"
NNU,002057186,,"al-Mudhakkirāt al-Ḥāmidīyah fī tārīkh adab al-lughah al-ʻArabīyah /"
NNU,002086386,,"ʻAwālī al-laʼālī al-ʻazīzīyah fī al-aḥādīth al-dīnīyah /"
NNU,002185941,,"Dirāsah wa-naqd fī masāʼil balāghīyah hāmmah /"
NNU,002287370,,"Tārīkh ādāb al-ʻArab /"
NNU,002289670,,"Ḥadīth ʻIsá ibn Hishām, aw, fitrah min al-zaman /"
NNU,002297940,,"Kitāb al-Ādāb /"
NNU,002305616,,"Fī al-shiʻr al-Jāhilī /"
NNU,002321297,,"al-Zamān al-wujūdī /"
NNU,002740947,,"Iḥkām al-aḥkām :"
NNU,002771140,,"al-Shawāhid al-rubūbīyah"
NNU,002772021,,"Qāmūs-i Qurʼān /"
NNU,002772027,,"Muntahá al-arab fī lughat al-ʻArab :"
NNU,002774132,,"Sharḥ al-Taṣrīḥ ʻalá al-Tawḍīḥ /"
NNU,002777319,,"Wardah :"
NNU,002811929,,"Muʻjam alfāẓ al-Qurʼān al-karīm."
NNU,002818858,,"Dīwān al-Furātī /"
NNU,002823651,,"Dīwān al-Ḥamdānī /"
NNU,002823652,,"Badr al-tamām fī sharḥ dīwān Abī Tammām /"
NNU,002861605,,"al-Maḥajjah al-bayḍāʼ fī tahdhīb al-Iḥyāʼ,"
NNU,002920187,,"Jāmiʻ al-durūs al-ʻArabīyah /"
NNU,002921397,,"Mukarrarāt al-Mudarris :"
NNU,002952590,,"al-Suhrawardī /"
NNU,002957227,,"Sirr ṣināʻat al-iʻrāb /"
NNU,002961596,,"Kitāb Mirdād :"
NNU,002977813,,"Sharḥ al-mufaṣṣal /"
