003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,1242314,"10962556","al-Kāmil fī al-lughah wa-al-adab wa-al-naḥw wa-al-taṣrīf."
NNC,1519724,"31742266","Majmūʻ ashʻār al-ʻArab, wa-huwa mushtamil ʻalá Dīwān Ruʾbah ibn al-ʻAjjāj :"
NNC,1900898,"32620207","Diwān ʻUmar ibn Abī Rabīʻah al-Makhzūmī al-qurushī."
NNC,212229,"19594486","al-Jawāhirī wa-naqd jawharatihi :"
NNC,2353806,"42862367","al-Mutasawwilūn al-shurafāʻ,"
NNC,3058889,"476964996","ʻAbd Allāh ibn Sabaʾ :"
NNC,3058890,"23495623","ʻAlī wa-al-Shīʻah :"
NNC,3058909,"21661574","Farḥat al-gharī fī taʻyīn qabr Amīr al-Muʹminīn ʻAlī ibn Abī Ṭālib fī al-Najaf,"
NNC,3058914,"33447529","al-Tabṣīr fī al-dīn wa-tamyīz al-firqah al-nājiyah ʻan al-firaq al-hālikīn /"
NNC,3058934,"505215068","al-Bayzarah,"
NNC,3058935,"43066167","al-Fihrist /"
NNC,3058936,"15597828","Kitāb maʻālim al-ʻulamāʾ fī fihrist kutub al-muṣannifīn minhum qadīman wa-ḥadīthan."
NNC,3058957,"21989139","al-Shabak, min farq al-ghūlah fī al-ʻIrāq."
NNC,3058977,"39550490","Irshād lil-Shaykh al-Mufīd /"
NNC,3058996,"7872521","al-Maṣāyid wa-al-maṭārid /"
NNC,3059001,"47717333","al-Marʾah al-Miṣrīyah min al-farāʻina ilā al-yam,"
NNC,3059261,"23516911","al-Aḥkām al-sulṭānīyah"
NNC,3062796,"47736637","Mukhtaṣar Aḥkām al-muʻāmalāt al-sharʻīyah,"
NNC,3062802,"41099872","al-Siyāsah al-sharʻīyah, aw, Niẓām al-dawlah al-Islāmīyah fī al-shuʾūn al-dustūrīyah wa-al-khārijīyah wa-al-mālīyah /"
NNC,3063134,"17945112","Muhādarāt fī tārīkh al-fiqh al-Islāmī."
NNC,3063215,"47755265","Qānūn al-ʻadl wa-al-inṣāf lil-qadāʾ ʻalā mushkilāt al-awqāf,"
NNC,3063304,"47757223","Iʻlam al-arīb bi-ḥudūth bidʻat al-maḥārīb."
NNC,3063348,"22190709","al-Ḥikmah al-khālidah :"
NNC,3063349,"25034603","al-Saʻādah li-Ibn Miskawayh fī falsafat al-akhlāq."
NNC,3063370,"23514592","al-Zamān al-wujūdī."
NNC,3063572,"42847327","Naẓarīyat al-Islām al-khalqīyah."
NNC,3063580,"16840473","Madhhab al-dhurrah ʻinda al-Muslimīn ;"
NNC,3063599,"40977747","Kitāb ʻAwārif al-maʻārif /"
NNC,3063601,"47760766","Kitāb Min akhlāq al-ʻulamāʾ."
NNC,3063605,"47760873","Al-Shaʻrānī,"
NNC,3063618,"32341145","al-Furqān bayna awliyāʾ al-Raḥmān wa-awliyāʾ al-Shayṭān /"
NNC,3063817,"42979899","Kitāb al-Khazāʾin ..."
NNC,3068079,"23504053","al-Ṭabaqāt al-kubrā."
NNC,3068129,"23507680","Dīwān Abī al-Faḍl."
NNC,3068134,"16141272","al-Muʻjib fī talkhīṣ akhbār al-Maghrib."
NNC,3068146,"29564153","al-Nafaḥāt al-maskīyah fī ṣinaʻat al-furusīyah /"
NNC,3068148,"47805868","Kitāb izhār al-maknūn min al-risālah al-jiddīyah li-Ibn Zaydūn."
NNC,3068150,"13021451","al-Mukāfaʾah /"
NNC,3068154,"23518651","al-Ṭirāz al-anfas."
NNC,3068172,"23507351","Dīwān /"
NNC,3068191,"25270594","Ḥayātī /"
NNC,3068204,"25774837","Mālik :"
NNC,3068221,"47806169","Dīwān al-ʻaqqād."
NNC,3068227,"47806227","Sārah."
NNC,3068352,"47807707","al-Mukhtār min shiʻir Bashshār,"
NNC,3068362,"21481565","Shāʻiran muʻasirān Ibrāhīm Ṭuqān wa-Abū al-Qāsim al-Shābbī."
NNC,3068369,"26842857","Adab al-Māzinī /"
NNC,3068372,"46772774","Qāmūs al-amkinah wa-al-biqāʻ allatī yarid dhikruhā fī kutub al-futūḥ /"
NNC,3068401,"23507995","Akhbār al-Buḥturī /"
NNC,3068465,"23505769","Dīwān Dhī al-Rummah."
NNC,3068470,"15270164","Dīwān Diʻbil ibn ʻAlī al-Khuzāʻī /"
NNC,3068492,"47809793","al-Mujmal fī tārīkh al-adab al-ʾArabī."
NNC,3068503,"47810204","Akhbār Makka wa mā jāʾ fīhā min al-āthār."
NNC,3068505,"47810255","Mawqiʻ ʻUkāẓ,"
NNC,3071094,"19406168","Commentaire du livre des étapes"
NNC,3071097,"27143129","al-Ghazzālī"
NNC,3071100,"21390035","al-Ghazzālī,"
NNC,3071123,"47812779","Kitāb al-Ḥikmah fī makhlūqāt Allāh,"
NNC,3071127,"23510079","al-Maʻārif al-ʻaqlīyah /"
NNC,3071151,"47812886","Tanbīh al-khawātir wanuzhat al-nawāẓir,"
NNC,3071158,"29906181","Muḥāḍarāt ʻan Ḥāfiẓ Ibrāhīm :"
NNC,3071165,"23501035","al-Khayāl fī al-shiʻr al-ʻArabī."
NNC,3071169,"83628149","ʻAwdat al-rūḥ."
NNC,3071170,"37175219","ʻAhd al-shayṭān /"
NNC,3071171,"43363366","Ahl al-kahf /"
NNC,3071175,"23485815","Fī al-adab al-Miṣrī."
NNC,3071176,"40975764","Fī Mis̄r al-Fāṭimīyah."
NNC,3071190,"47813068","Muḥammad."
NNC,3071204,"30415763","al-Adab al-ʻArabī fī al-Andalus /"
NNC,3071218,"47813155","ʻUṣfūr min al-sharq."
