003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1015984,"33806509","al-Ḥifnāwī wa-Abū Sufyān :"
NjP,1027660,"176321679|34094860","al-Imām al-Riḍā, ʻalayhi al-salām, qudwah wa-uswah /"
NjP,1033157,"34208395","Kitāb Minhāj al-iḥrām li-zāʾir Bayt Allāh al-Ḥarām /"
NjP,1035671,"34301811|176347892","Kayfa tantaṣiru al-thawrah al-Islāmīyah fī Lubnān? /"
NjP,1035672,"176347895|34301813","al-Islām : thawrah iqtiṣādīyah /"
NjP,1070375,"35143519","Fāṭimah bint al-Imām Mūsá ibn Jaʻfar ʻalayhimā al-salām :"
NjP,1083682,"35680372","Nahj al-balāghah ="
NjP,1088637,"35725754","al-Jild al-awwal[-al-thānī] min al-Muḥarram."
NjP,1111323,"176512952|36301791","Dāʼirat maʻārif al-Qurʼān al-karīm /"
NjP,1111327,"176512977|36301792","Maʻa al-Nabī (ṣ) wa-ālihi (ʻa) :"
NjP,1112577,"36356735","Hādhihi Muthallathāt ʻallāmat al-anām, qāmūs al-balāghah wa-nibrās al-afhām, Abī ʻAlī Muḥammad ibn al-Mustanīr al-maʻrūf bi-Quṭrub al-Naḥwī al-mutawaffá sanat 206 Hijrīyah, wa-huwa awwal wāḍiʻ li-hādhā al-fann kamā fī Kashf al-ẓunūn, raḥimahu Allāh, maʻa sharḥihā ʻalá al-tamām /"
NjP,1117952,"36463514","Aḥsan al-athar fī sharḥ al-Bāb al-ḥādī ʻashar ... li-ʻAllāmah al-Ḥillī /"
NjP,1119885,"176571543|36539616","Majālis al-anwār al-aḥadīyah wa-majāmiʻ al-asrār al-Muḥammadīyah /"
NjP,1121265,"36539702","Taḥlīl al-ʻUrwah :"
NjP,1128716,"36689994|176618408","Dafʻ al-irtiyāb ʻan ḥadīth al-Bāb /"
NjP,1148221,"37166183","Niẓām Kullīyat al-Ḥuqūq fī al-Jāmiʻah al-Sūrīyah :"
NjP,1150225,"37243141","Tanwīr al-afhām bi-khatm Tuḥfat al-ḥukkām /"
NjP,1297707,"42873249","al-Dhakhīrah al-sanīyah fi taʾrīkh al-dawlah al-marīnīyah ..."
NjP,1304977,"42840910","al-Sinhām al-mutaqābilah ..."
NjP,1331957,"42915559","Taʼrīkh Raqqah wa-man nazalahā min aṣḥāb rasūl Allāh ..."
NjP,1335346,"70860648","Hādhihi al-dharīʻah unmūzaj min afkār al-Muslimīn ʻalá ikhtilāf shuʻabihim wa-alwānihim ... /"
NjP,1392826,"39828541|176594555","al-Juzʼ al-ʻāshir min Tārīkh al-kāmil /"
