b12695683,aub_aco000218
b12489414,aub_aco000397
b12479408,aub_aco000262:'v.1'
b17617789,aub_aco000350
b12569537,aub_aco000306
b17515634,aub_aco000345
b1261001x,aub_aco000244
b12598203,aub_aco000311
b12649740,aub_aco000322
b12469117,aub_aco000391
b12491913,aub_aco000395
b12681386,aub_aco000333
b12708501,aub_aco000223
b12432155,aub_aco000284:'v.1-2'
b12699731,aub_aco000220
b12653962,aub_aco000324
b12691847,aub_aco000336
b12669155,aub_aco000331:'v.1'|aub_aco000332:'v.2'
b12636290,aub_aco000317
b12722546,aub_aco000224
b12667080,aub_aco000205
b1233750x,aub_aco000359
b12747373,aub_aco000232
b12616035,aub_aco000314
b13283406,aub_aco000396
b12423853,aub_aco000382
b13627946,aub_aco000387
b12565155,aub_aco000258
b12329976,aub_aco000276
b12595561,aub_aco000308
b12724427,aub_aco000227
b12383491,aub_aco000281
b1252489x,aub_aco000263
b12316957,aub_aco000348
b12778734,aub_aco000393
b12727374,aub_aco000228
b1248314x,aub_aco000381:'v.1-2'
b12826443,aub_aco000380
b12328960,aub_aco000343
b12669726,aub_aco000209
b12724075,aub_aco000309
b12309850,aub_aco000338
b13181919,aub_aco000342
b12826170,aub_aco000253
b12372031,aub_aco000268:'v.1'|aub_aco000269:'v.3'|aub_aco000270:'v.4'|aub_aco000271:'v.5'|aub_aco000272:'v.6'
b12650092,aub_aco000323
b12462147,aub_aco000390
b12522429,aub_aco000291
b12617763,aub_aco000316
b12694836,aub_aco000217
b1234056x,aub_aco000277
b12725997,aub_aco000327:'v.1-2'
b12896688,aub_aco000394
b12770450,aub_aco000341
b12519169,aub_aco000273
b12456056,aub_aco000383:'v.1'|aub_aco000384:'v.2'
b12701117,aub_aco000222
b1267641x,aub_aco000210
b12613058,aub_aco000313
b12781228,aub_aco000245:'v.1-2'
b12758656,aub_aco000233
b12529230,aub_aco000264
b12680333,aub_aco000211:'v.1'|aub_aco000212:'v.2'|aub_aco000213:'v.3'|aub_aco000214:'v.4'
b12657025,aub_aco000325:'v.2'
b12378574,aub_aco000361:'v.1-3'|aub_aco000362:'v.4-6'|aub_aco000363:'v.7-9'|aub_aco000364:'v.10-12'|aub_aco000365:'v.13-15'|aub_aco000366:'v.16-18'|aub_aco000367:'v.19-21'|aub_aco000368:'v.22-24'|aub_aco000369:'v.25-27'|aub_aco000370:'v.28-30'
b12663001,aub_aco000203
b1248023x,aub_aco000386
b12536350,aub_aco000294
b13169221,aub_aco000354
b12644651,aub_aco000319
b12783420,aub_aco000249:'v.1-2'
b12560236,aub_aco000274
b12568661,aub_aco000305
b12666713,aub_aco000204
b12542623,aub_aco000297
b12373357,aub_aco000372
b12662914,aub_aco000254
b12783419,aub_aco000247:'v.1'|aub_aco000248:'v.2'
b12688812,aub_aco000335
b12563663,aub_aco000303
b1261760x,aub_aco000315
b12490404,aub_aco000287
b12382188,aub_aco000280
b12699895,aub_aco000337:'v.1'
b12770449,aub_aco000339
b12464909,aub_aco000259
b1236812x,aub_aco000375
b12667961,aub_aco000207
b12484209,aub_aco000261
b12358204,aub_aco000344
b12762283,aub_aco000235:'v.1-2'
b12536465,aub_aco000295
b12597466,aub_aco000310
b12578083,aub_aco000320
b12497101,aub_aco000288
b12657748,aub_aco000326
b12471203,aub_aco000285
b12659861,aub_aco000330:'v.1-3'
b12722558,aub_aco000225:'v.1'|aub_aco000226:'v.2'
b12779829,aub_aco000241:'v.1-2'|aub_aco000242:'v.3-4'|aub_aco000243
b12515966,aub_aco000257
b12636824,aub_aco000318:'v.1'
b1251939x,aub_aco000290
b12701385,aub_aco000352
b12900679,aub_aco000347
b12773013,aub_aco000392
b12788661,aub_aco000215
b12484635,aub_aco000398:'v.1'|aub_aco000399:'v.2'|aub_aco000400:'v.3'
b12563389,aub_aco000302:'v.7-8'
b12362670,aub_aco000373
b12700708,aub_aco000221
b12472074,aub_aco000286
b12380398,aub_aco000279
b12522648,aub_aco000292
b12600052,aub_aco000312
b12453596,aub_aco000388
b12652131,aub_aco000087
b12547487,aub_aco000298
b12646465,aub_aco000321
b12333748,aub_aco000255:'v.1'|aub_aco000256:'v.2'
b1283600x,aub_aco000208:'v.2'
b12510622,aub_aco000289
b13284794,aub_aco000376
b12657876,aub_aco000328
b12377934,aub_aco000351
b1264478x,aub_aco000307
b12337183,aub_aco000356
b12397945,aub_aco000282
b12565660,aub_aco000304
b12659794,aub_aco000329
b12727878,aub_aco000229
b12333906,aub_aco000355
b12329794,aub_aco000357:'v.1-2'|aub_aco000358:'v.3-4'
b1319172x,aub_aco000360
b12667420,aub_aco000206
b12324346,aub_aco000340
b12697308,aub_aco000219
b12453985,aub_aco000389
b12782099,aub_aco000246
b1268367x,aub_aco000216
