003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12324139,"784199604","al-Ārāʼ al-dīnīyah wa-al-falsafīyah li-Fīlūn al-Iskandarī /"
LeBAU,b12324334,"784200181","al-Falsafah fī al-sharq /"
LeBAU,b1232436x,"784200194","Akhlāq  Āl Muḥammad Ṣ /"
LeBAU,b12324395,"784200222","Kitāb Makārim al-akhlāq /"
LeBAU,b12324437,"784200248","al-Madkhal ilá al-falsafah al-ḥadīthah /"
LeBAU,b12324747,"784201438","al-Akhlāq /"
LeBAU,b12324991,"784201846","Kitāb ḍaw’ al-mashriq fī ‘ilm al-mantiq /"
LeBAU,b12325156,"784202003","Ḥāḍir al-ʻālam al-islāmī /"
LeBAU,b12325181,"784202016","Muḥāḍarāt dīnīyah /"
LeBAU,b12325211,"784202033","al-Nufūdh al-Fāṭimī fī Jazīrat al-ʻArab /"
LeBAU,b12325296,"784202064","Kitāb al-Fandīdād :"
LeBAU,b12325405,"784203115","al-Urjūzah al-fāriḥīyah fī al-waṣāyā al-ilāhīyah /"
LeBAU,b12325478,"784203182","Muʼāmarat al-Yahūd ʻalá al-Masīḥīyah :"
LeBAU,b12325508,"784203220","Hāʼulāʼ al-ṣuhyūnīyūn /"
LeBAU,b12326136,"784204081","Uṣūl al-manṭiq /"
LeBAU,b12326318,"784204109","al-Ḥayāt al-wijdānīyah wa-al-ʻaqīdah al-dīnīyah /"
LeBAU,b12326380,"784204126","Īsāghūjī li-Furfuriyūs al-Ṣūrī naql Abī ʻUthmān al-Dimashqī :"
LeBAU,b12326471,"784204140","Mabāḥith fī falsafat al-akhlāq /"
LeBAU,b12326513,"784204161","Muʻīd al-niʻam wa-mubīd al-niqam /"
LeBAU,b1232663x,"784204182","al-Akhlāq wa-al-dīn :"
LeBAU,b12326768,"784204245","al-Saʻādah wa-al-isʻād fī al-sīrah al-insānīyah /"
LeBAU,b1232680x,"784204260","Durūs al-falsafah :"
LeBAU,b12326811,"784204264","al-Saʻādah wa-al-salām /"
LeBAU,b12326823,"784204274","al-Mantiq wa-ṭarā’iq al-‘ilm al-‘āmmah /"
LeBAU,b12327050,"784204335","Tārīkh duwal al-Islām /"
LeBAU,b12327074,"784204347","Ḥabl al-iʻtiṣām wa-wujūb al-khilāfah fī dīn al-Islām /"
LeBAU,b12327177,"123020396","Kitāb al-nizā‘ wa-al-takhāṣum fī-mā bayna Banī Umayyah wa-Banī Hāshim /"
LeBAU,b12327293,"784204460","al-Ṣalībīyah al-jadīdah fī al-islām /"
LeBAU,b12327335,"784204986","Tārīkh al-Yahūd fī bilād al-ʻArab fī al-Jāhilīyah wa-ṣadr al-Islam /"
LeBAU,b12327554,"784205084","al-Qawāʻid al-manṭiqīyah /"
LeBAU,b12327852,"784205172","al-Muqaddimāt al-khams wa-al-ʻishrūn fī ithbāt wujūd Allāh wa-waḥdānīyatihi wa-tanazzuhihi min ʼan yakūna jisman aw quwwatan fī jism min dalālat ʼal-ḥāʼirīn /"
LeBAU,b12327943,"784205199","Bughyat al-mustafīd li-sharḥ Munyat al-murīd /"
LeBAU,b12327967,"784205205","al-Taṣawwuf wa-Farīd al-Dīn al-ʻAṭṭār /"
LeBAU,b12328017,"784205214","al-Dīn wa-al-waḥy wa-al-islām /"
LeBAU,b1232811x,"784205241","al-Islām al-ḥayy /"
LeBAU,b1232839x,"784205300","Hādhā huwa al-Islām /"
LeBAU,b12328480,"784205316","Tārīkh Ibn al-Furāt /"
LeBAU,b12328510,"784205321","Kitāb al-nibrās fī tārīkh khulafāʼ Banī al-ʻAbbās /"
LeBAU,b1232856x,"784205328","Nash’at al-dīn :"
LeBAU,b12328601,"784205335","Ḥayāt Jurjī Jibrā’īl Bīṭār :"
LeBAU,b12328807,"784205359","‘Aqīdat al-ulūhah /"
LeBAU,b12328819,"784205360","Fajr al-falsafah al-Yūnānīyah qabla Suqrāṭ :"
LeBAU,b12328820,"784205362","al-Siyādah al-ʻArabīyah  wa-al-Shīʻah wa-al-Isrāʼīlīyāt fī ʻahd Banī Umayyah /"
LeBAU,b1232887x,"784205370","al-Falsafah al-Yūnānīyah fī ṭarīqihā ila al-‘Arab /"
LeBAU,b12329010,"784205387","Suqrāṭ /"
LeBAU,b12329046,"784205391","al-Shukūk al-dīnīyah /"
LeBAU,b12329071,"784205394","al-Daʻwah ilá al-Islām /"
LeBAU,b12329125,"784205400","al-Islām bayna jahl abnāihi wa-ʻajz ʻulamāʼih /"
LeBAU,b12329174,"784205405","al-Risālah al-khālidah /"
LeBAU,b12329216,"784205409","Mustaqbal al-Islām /"
LeBAU,b12329307,"784205419","al-Islām fī naẓar aʻlām al-Gharb /"
LeBAU,b12329526,"784205443","Ṭawq al-ḥamāmah fī al-ulfah wa-al-ullāf /"
LeBAU,b12329538,"784205448","Risālah fī al-ʻaql /"
LeBAU,b12329629,"784205948","Min tārīkhinā /"
LeBAU,b12329630,"784205951","al-Qaṣīdah al-ʻAlawīyah al-mubārakah, aw, Tārīkh shiʻrī li-ṣadr al-Islām /"
LeBAU,b12329812,"784206031","al-Wiḥdah fī al-Sharq :"
LeBAU,b12329885,"784206074","al-Anṣār wa-al-Islām /"
LeBAU,b12329915,"784206100","al-Khilāfah al-Islāmīyah /"
LeBAU,b12329964,"784206126","Kitāb al-Iktifāʼ fī maghāzī al-Muṣṭafá wa-al-thalāthah al-khulafāʼ /"
LeBAU,b12329988,"784206135","Kitāb al-Tawḥīd /"
LeBAU,b12330061,"784206160","Tārīkh al-ḥaḍārah al-Islāmīyah /"
LeBAU,b12330176,"784206204","‘Ilm al-ijtimā‘ al-dīniī /"
LeBAU,b12330218,"784206216","Ḥayāt sayyid al-‘Arab wa-tārīkh al-Nahḍah al-Islāmīyah ma‘a al-‘Ilm wa-al-Madanīyah /"
LeBAU,b12330309,"784206240","al-Futūḥāt al-Islāmīyah ba‘da muḍiy al-futūḥāt al-Nabawīyah /"
LeBAU,b12330498,"784206277","Umm al-Qurá :"
LeBAU,b12330528,"784206284","Ārāʼ gharbīyah fī masā’il sharqīyah /"
LeBAU,b12330632,"784206303","al-Islām dīn ʻaqīdah wa-ʻamal, fa mā hūwa ḥaz al-muslimīn al-yawm minhumā? /"
LeBAU,b12330656,"784206307","al-Islām fī al-ʻālam al-ḥadīth / "
LeBAU,b12330814,"784206332","Bayān zaghl al-ʻilm wa-al-ṭalab /"
LeBAU,b12330851,"784206337","Mādhā yajib an ta‘rif? ‘an Muḥammad wa-al-Islām /"
LeBAU,b12331053,"784206362","Maḥāsin al-sulūk fī tārīkh al-khulafāʼ wa-al-mulūk /"
LeBAU,b12331120,"784206372","al-Istiʻmār fī diyār al-Islām /"
LeBAU,b12331132,"784206374","al-Islām ḥiyāl al-duwal al-ʻuẓmá /"
LeBAU,b12331351,"784206402","Maʻārik al-Islām al-Kubrá /"
LeBAU,b12331636,"784206920","al-Tārīkh al-Islāmī al-ʻāmm :"
LeBAU,b1233179x,"784206941","al-Ṣilāt al-diblūmāṭīqīyah bayna Hārūn al-Rashīd wa-Shārlmān :"
LeBAU,b12331843,"784206946","Adab al-wazīr lil-Māwardī :"
LeBAU,b1233201x,"784206965","Kitāb al-Manhaj al-maslūk fī siyāsat al-mulūk /"
LeBAU,b12332227,"784206987","al-Fitnah al-kubrá /"
LeBAU,b12333566,"784209017","Mufarrij al-kurūb fī akhbār Banī Ayyūb /"
LeBAU,b12333621,"784209050","Kitāb al-fatḥ al-Kabīr fī ḍamm al-ziyādah ilá al-Jāmiʻ al-Ṣaghīr /"
LeBAU,b12359373,"784254302","Rasāʼil Ikhwān al-Ṣafāʼ wa khillān al-wafāʼ /"
LeBAU,b1236003x,"784255758","Tafsīr mā baʻda al-ṭab‘ah /"
LeBAU,b12361860,"784260723","Rasāʻil al-Kindī al-falsafīyah /"
LeBAU,b12363522,"784264187","Ighāthat al-lahfān min maṣāyid al-Shayṭān /"
LeBAU,b12363583,"784264216","Kitāb al-jawāb al-kāfī li-man saʼala ʻan al-dawāʼ al-shāfī /"
LeBAU,b12363686,"784264306","Mukhtaṣar al-Ṣawāʻiq al-mursalah ʻalá al-Jahmīyah wa-al-Muʻaṭṭilah /"
LeBAU,b12363716,"784264322","Miftāḥ dār al-sa‘ādah wa-manshūr wilāyat al-‘ilm wa-al-irādah /"
LeBAU,b12364903,"784268719","Majmūʼah-ʻi duvvum-i muṣannāfāt-i Shaykh Ishrāq Shahāb al-Dīn Yaḥyā Suhrawardī dar hikmat-i Ilāhī /"
LeBAU,b12364939,"784268738","al-Taṣawwuf fī al-islām /"
LeBAU,b12375998,"784289135","Fayṣal al-tafriqah bayna al-Islām wa-al-zandaqah /"
LeBAU,b12628621,"22755245","Kitāb al-Faraj ba‘da al-shiddah /"
LeBAU,b12630871,"784434671","Rihlat shaykh al-ṭarīqah wa maʻdin al-sharīʻah wa al-ḥaqīqah qudwat al-anām wa-‘ilm al-a‘lām shaykh al-Islām wa-maqrab al-sālikīn al-‘iẓām Abū al-ʻAbbās Sayyid Aḥmad ibn Muḥammad Nāṣir al-Darʻī al-Ja‘farī al-Zaynabī."
LeBAU,b12653317,"784450749","al-Imām al-Māzirī :"
LeBAU,b1266862x,"784456040","Kitāb tuḥfat al-zā’ir fī ma’āthir al-Amīr ‘Abd al-Qādir wa-akhbār al-Jazā’ir /"
LeBAU,b12725626,"784484945","Mujmal tārīkh Dimyāṭ siyāsīyan wa iqtiṣādīyan /"
LeBAU,b12749333,"784501143","al-Sūdān bayna yaday Ghurdūn wa-Kitshinir /"
