003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,1101807,"427367439","Baḥr al-fawāʼid fī sharḥ al-Farāʼid /"
NNC,1143064,"8001295","al-Diyārāt,"
NNC,1229902,"16417753","al-Riḥlah ilá Amrīkā."
NNC,1524877,"36572802","al-Kitāb al-Lāʾiq li-muʻallim al-wathāʾiq, aw, al-Taqyīd al-lāʾiq fī taʻallum al-wathāʾiq /"
NNC,1579522,"7792907","al-Bidāyah wa-al-nihāyah fī al-Tarīkh,"
NNC,1627650,"26883145","Jadhwat al-muqtabis fī dhikr wulāt al-Andalus wa-asmāʾ ruwāt al-ḥadīth wa-ahl al-fiqh, wa-al-adab /"
NNC,1651595,"32499425","Iḥṣāʾ muwazzafī wa-muntasibī al-dawāʾir al-rasmīyah ... li-sanat 1967 fī al-Jumhr̄īyah al-ʻIrāqīyah /"
NNC,1651926,"23482038","al-Khidmah al-madaniyah fī al-duwal al-ʻArabīyah /"
NNC,1723117,"25416375","Agapius Episcopus Mabbugensis Historia universalis."
NNC,1854243,"49716284|18103789","Uṣūl al-Sarakhsī /"
NNC,1896828,"48707494","al-Majhūd al-ijtimāʻī li-Maktab al-Fūsfāṭ al-Maghribī fi ṣāliḥ amalatih."
NNC,1896964,"36530205","al-Thawrah fī ʻāmiha al-thālith."
NNC,1903646,"68491315","Kitab al-Mukarrar fī-mā tawātar min al-qirāʼāt al-sabʻ /"
NNC,1972824,"49555921","Makkah /"
NNC,2065577,"32214965","Nidāʾ lil-ʻamal"
NNC,2222679,"23502380","Athār al-awwal fī tartīb al-duwal."
NNC,2240237,"40705465","Hādhā al-waṭan al-ʻArabī;"
NNC,2346636,"42690457","al-Buʻd al-wāḥid :"
NNC,2346637,"42690460","Taʾammulāt fī al-fann al-ʻIrāqī al-ḥadīth /"
NNC,2489518,"43056206","al-Sūriyūn fī Miṣr /"
NNC,2500205,"43910475","Natāʻij al-iḥṣaʻ al-zirāʾī wa-al-ḥayawānī fī al-ʾIrāq li-sanat 1958-59."
NNC,2504084,"43910702","Dirāsāt fī tārīkh al-iqtiṣād wa-al-fikr al-iqtiṣādī /"
NNC,2520723,"43949892","Siyāsat al-iʻmār al-iqtiṣādī fī al-ʻIrāq /"
NNC,2520724,"43949894","Taqyīm al-numūw al-iqtiṣādī fī al-ʻIrāq, 1950-1970 /"
NNC,2521186,"43950085","al-Thawrah al-ṣināʻīyah fī al-ʻIrāq."
NNC,2521242,"43950101","Iqtiṣādīyāt Miṣr /"
NNC,2523430,"14225603","Quṭn wa-dawruhu fī al-iqtiṣād al-ʻālamī"
NNC,2523882,"43991472","Dirāsah taḥlīlīyah li-intāj wa-tijārat al-ʻIrāq min al-ḥinṭah, al-shaʻīr, al-ruzz (1960-1969) /"
NNC,2532793,"40047897","al-Ḥarakāt al-istiqlālīyah fī al-Maghrib al-ʻArabī /"
NNC,2534147,"23492813","Ḥaḍārat Miṣr al-ḥadīthah."
NNC,2534464,"31148393","Arītriyā shaʻban wa-kifāḥan /"
NNC,2534505,"18998069","Aḍwāʾ ʻalá al-Qaḍīyah al-Arītirīyah,"
NNC,2538744,"23510120","Masālik al-abṣār fī mamālik al-amṣār /"
NNC,2542351,"35640538","Majmūʻat Khuṭab Saʻd Bāshā Zaghlūl al-ḥadīthah :"
NNC,2580697,"44665566","Baḥth mīzānīyat al-ʻāʾilah fī madīnat Baghdād wa-ḍawāḥīhā."
NNC,2581548,"505720172","al-Mamlakah al-Lībīyyah,"
NNC,2596269,"15528456|23499534","Fihris al-Khizānah al-Taymūrīyah /"
NNC,2601751,"44658973","Fihris mawdūʻī lil-mawādd allatī tabḥath ʻan al-nafṭ al-mawjūdah fī al-Maktabah al-Markazīyah li-Jāmiʻat Baghdād."
NNC,2614216,"53027053","Kitāb muʼtamar al-Mūsīqá al-ʻArabiyah :"
NNC,2614227,"21502412","Muʻjam al-mūsīqá al-ʻArabīyah,"
NNC,2640057,"44842127","Kitab Qāmūs al-ʻulūm al-dīnīyah wa-al-funūn al-adabīyah wa-ʻulūm ahl al-haqīqah, li-jāmi ʻihī ʻAbd-al-ʻAzīz ʻIzzat."
NNC,2640569,"44845042","Dirāsah fī idārat al-mazāriʻ wa-mashārīʻ al-iṣlāḥ al- zarāʻī fī al-ʻIrāq :"
NNC,2656542,"39987303","Taṭwīr al-taʻlīm al-ṣināʻī fī al-ʻIrāq /"
NNC,2663772,"34847896","Dirāsah fī ʻAwāriḍ al-Ahlīyah fī al-Sharīʻah al-Islāmīyah,"
NNC,2663845,"29899541","al-Unmūdhaj fī uṣūl al-fiqh /"
NNC,2663847,"23178248","Khawāṭir fī al-qaḍāʾ wa-al-iqtiṣād wa-al-ijtimāʻ /"
NNC,2664129,"18118507","Naẓarīyat al-ẓurūf al-ṭāriʾah bayna al-sharīʻah wa-al-qānūn."
NNC,2665429,"12144133","al-Qawānīn al-khāṣṣah bi-al-nafṭ /"
NNC,2665578,"45011466","al-Riyād al-dhahabīyah, sharḥ matn al-Sirājīyah, bi-qalam Muḥammad Najīb Khayyāṭah."
NNC,2670648,"7902943","Aḥkām al-sharīʻah al-Islāmīyah fī al-aḥwāl al-shakhṣīyah,"
NNC,2670868,"10409760","al-Mukhtaṣar al-nāfiʻ fī fiqh al-Imāmīyah,"
NNC,2670898,"27301193","Fiqh al-Ṣādiq fī sharḥ al-Tabṣirah lil-Imām al-Muḥaqqiq Āyat Allāh al-ʻAllāmah al-Ḥillī /"
NNC,2670990,"62625885","Ḥukm al-mīrāth fī al-sharīʻah al-Islāmīyah,"
NNC,2671005,"17044725","Manẓūmat al-Kawākibī fī uṣūl fiqh al-sādah al-Ḥanafīyah :"
NNC,2671081,"33124459","Aḥkām al-sariqah fi al-sharīʻat al-Islāmīyah wa al-qānūn."
