003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,10837639,"40579384","Ḥāshiyat ʼal-fāḍil ʼal-ʼIzmīrī ʻalá ʼal-Mirʼāt."
NNC,1231804,"24104708","Nāzik al-Malāʾikah :"
NNC,1539228,"22261374","Tārīkh al-ṣiḥāfah al-ʻArabīyah"
NNC,1766791,"17206140","al-Naqd al-adabī"
NNC,1880168,"36262799","Mabādiʾ al-ʻArabīyah fī al-ṣarf wa-al-naḥw :"
NNC,2021972,"48780054","Farāʾid al-laʾāl fī majmaʻ al-amthāl /"
NNC,2022058,"21855077","Amthāl al-Baghdādīyah al-muqāranah,"
NNC,2595413,"13959791","Muʻjam al-muʾallifīn al-ʻ-Irāqīyīn fī al-qarnayn al-tāsiʻ ʻashar wa-al-ʻashrīn, 1800-1969."
NNC,2595414,"32577300","Mushārakat al-ʻIrāq fī nashr al-turāth al-ʻArabī /"
NNC,2596511,"27236285","Fihrist al-makhṭūṭāt al-ʻArabīyah al-muṣawwarah fī al-ʻIrāq wa-al-majdūdah fī al-Maktabah al-Markazīyah li-Jāmiʻat Baghdād /"
NNC,2596546,"44662815","Makhṭūṭāt ʻArabīyah fī Maktabat Ṣūfiyā al-Waṭanīyah al-Bulghārīyah (Kīril wa-mītūdī) /"
NNC,2596922,"8961467","al-Fihrist,"
NNC,2596927,"13657124","al-Makhṭūṭāt al-lughawīyah fī Maktabat al-Matḥaf al-ʻIrāqī /"
NNC,2598234,"44658969","Maṭbūʻāt al-Mawṣil, mundhu sanat 1861-1970 :"
NNC,2598383,"505738562","Abū Tammām al-Ṭāʾī :"
NNC,2601732,"44658862","Fihris al-kharāʾiṭ al-muṣannafah fī al-Maktabah al-Markazīyah."
NNC,2601750,"44658967","Fihrist bi al-majallāt al-ʻArabīyah al-mawjūdah fī al-Maktabah al-Markazīyah li-Jāmiʻat Baghdād."
NNC,2601862,"44659841","al-Bibliyoghrāfīyah al-mujammiʻah al-ʻIrāqīyah khilāl 1963-1967."
NNC,2601865,"44659855","al-Baʻthah al-Miṣrīyah litaṣwīr al-makhṭūṭāt al-ʻArabīyah fī bilād al-Yaman,"
NNC,2635076,"505759730","al-Jāmiʻ li-mufradāt al-adwiyah wa-al-aghdhiyah /"
NNC,2676137,"3319489","Fi manzil al-waḥy ;"
NNC,2676157,"21886642","Mabāḥith ʻArabīyah"
NNC,2677952,"45063583","Miṣr al-kubrā;"
NNC,2677953,"44092835","Thawrat ʻAlī Bik al-Kabīr :"
NNC,2677969,"7057204","Taʾrīkh Mudīrīyat Khaṭṭ al-Istiwāʾ al-Miṣrīyah"
NNC,2677970,"44211257","Tārīkh khalīj al-Iskandarīyah al-qadīm wa-turʻat al- Maḥmūdīyah /"
NNC,2677978,"84287766","Dawlat Banī Qalāwūn fī Miṣr;"
NNC,2677985,"45063636","Ḥarakat al-tarjamah bi-Miṣr khilāla al-qarn al-tāsiʻ ʻashar."
NNC,2677996,"9593733","Tārīkh al-tarjamah fī Miṣr fī ʻahd al-ḥamlah al-frinsīyah /"
NNC,2678029,"45063686","Injiltira wa-Qanāt al-Suways, 1854-1951."
NNC,2678048,"25946644","Muḥammad Farīd :"
NNC,2678065,"45063726","Ṣabbāgh."
NNC,2678073,"85067581","al-Hirāh,  al-madīnah wa-al-mamlakah al-ʻArabīyah."
NNC,2678109,"41102108","Ḥawla al-ḥarakah al-ʻArabīyah al-ḥadīthah :"
NNC,2678754,"23486284","Ḥulūl al-taʻab wa-al-ālām bi-wuṣūl Abī al-Dhahab ila ́ Dimashq al-Sham /"
NNC,2678757,"505725957","Umarāʾ Dimashq fī al-Islām :"
NNC,2678775,"43015532","Muḥāḍarāt fī al-qānūn al-madanī al-Sūrī,"
NNC,2678783,"78745777","Yawm al-jaysh fī Ḥamāh."
NNC,2679266,"17331603","Rasāʾil Saʻdiyah /"
NNC,2679402,"31092012","Risālat al-mufakkir al-ʻArabī /"
NNC,2679454,"15354226","Dirāsāt fī tārīkh Ifrīqīyā al-ʻarabīyah, 1918-1958."
NNC,2679531,"31626475","Tūnis al-khaḍrāʾ /"
NNC,2682220,"42914563","Muḥāḍarāt fī-al-tashrīʻ al-jināʾī fī'l-duwal al-ʻarabīyah ..."
NNC,2682860,"15432186","Tārīkh Qaṭar al-ʻāmm."
NNC,2683109,"45072915","ʻUmar al-Mukhtār:"
NNC,2683144,"45072994","al-Fann wa-l-haḍārah fī-l-usratain al-ūlā wa-l-thāniyah,"
NNC,2683156,"122827075","Kitāb al-Āthār al-jalīl li-qudamāʾ Wādī al-Nīl,"
NNC,2684372,"31255574","Maʻná al-ḥurrīyah fī al-ʻālam al-ʻArabī /"
NNC,2684373,"78644301","al-Qawmīyah al-ʻArabīyah ;"
NNC,2684515,"23493899","Sindabād ʻaṣrī"
NNC,2684666,"45079353","al-Usra."
NNC,2684671,"45079367","Tārīkh Miṣr al-Islāmīyah min al-fatḥ al-ʻArabī sanata 640 m. ilā al-fatḥ al-ʻUthmānī sanata 1517 m.,"
NNC,2684674,"16317053","Saʻd Zaghlūl :"
NNC,2684675,"45079382","Mudhakkirāt al-thawrah al-Arabiyah."
NNC,2684686,"14402438","Istikhdām al-maṣādir wa-ṭuruq al-baḥth fī al-tārīkh al-Miṣrī al-wasīṭ /"
NNC,2684735,"23493843","Dirāsāt siyāhīyah."
NNC,2684736,"45079458","Sīrat Muṣṭafā Kāmil fī arabʻah wa-thalāthīn rabīʻan,"
NNC,2684751,"19323028","Ḥayāt al-Rāfiʻī /"
NNC,2685994,"31992885","Dirāsāt fī tārīkh al-Mamālīk al-baḥrīyah,"
NNC,2685995,"23024832","Miṣr fī al-ʻusur al-wusṭá :"
NNC,2686004,"4512331","Ta'rīkh al-ṣināʻah fī Miṣr fī al-niṣf al-awwal min al-qarn al-tāsiʻ ʻashr /"
NNC,2686030,"28271626","Maḥāḍir al-muḥādathāt al-siyāsīyah wa-al-mudhakkirāt al-mutabādalah bayna al-ḥukūmah al-Miṣrīyah wa-ḥukūmat al-Mamlakah al-Mutaḥḥidah :"
NNC,2686031,"45085792","Qānūn al-islāh al-zirāʻī,"
NNC,2686049,"11089339","Miṣr al-Islāmīyah wa-tārīkh al-khiṭaṭ al-Miṣrīyah /"
NNC,2686574,"45086590","Nubdhah tārīkhīyah ʻan Dār al-kutub al-Lubnānīyah, bi-qalam Ibrāhīm Muʻawwaḍ wa-Munīr Wuhaybah."
NNC,2686659,"45087839","al-Mudhakkirāt."
NNC,2686946,"22367788","Intibāʻāt mughtarib fī Sūrīyah,"
NNC,2687061,"45090298","al-Sābiqūn:"
NNC,2687373,"45049501","Falsafat al-tārīkh al-ʻUthmānīyah :"
NNC,2692145,"43806094","Muḥādarāt fī al-qānūn al-madanī :"
NNC,2695214,"45116643","Jughrāfīyat al-ʻIrāq wa-al-bilād al-ʻArabīyah,"
NNC,2695220,"45116681","Mustaqbal al-taʾmīn fī al-ʻIrāq,"
NNC,2695246,"17023811","Tarīkh jāmiʻ al-imām al-aʻẓam wa-masājid al-aʻẓamīyah."
NNC,2695249,"24051880","Dhikrá Abū al-Thanāʾ al-Alūsī :"
NNC,2696433,"45121668","Taʾrīkh al-Quds."
NNC,2697610,"45128914","ʻAhd al-bināʾ:"
NNC,2697611,"22673917","al-Qānūn al-madanī al-Lubnānī :"
NNC,2697635,"45128967","al-Bayān al-awwal min dawlat al-zaʻīm Fawzī Salw, raʾīs al-dawlah, raʾīs majlis al-wuzarāʾ, ilā al-shaʻb al-Sūrī."
NNC,2697660,"45129586","al-Qānūn al-madanī al-Sūrī, al-ṣādir bi-al-marsūm al-tashrīʻī raqm 84 bi-tārīkh 18 Aiyār 1949 wa-al-muṭabbaq iʻtibāran min 15 Hazīrān 1949."
NNC,2701327,"29051405","al-ʻIrāq fī al-shiʻr al-ʻArabī wa-al-mahjarī /"
NNC,2733000,"45249610","[Taqārīr] Muʾtamar al-Idārah al-ʻĀmmah al-ʻArabīh, al-Qāhirah, 1955."
NNC,2749404,"6853084","al-Aʻlām al-Sharqīyah"
NNC,2752255,"19170671","al-Mukhtaṣar al-muḥtāj ilayh"
NNC,2804806,"505751398","Kitāb al-Firāsah /"
NNC,2827010,"24569716","Aghānī Shīrāz :"
NNC,2871990,"23497115","al-Sayyid Rashīd Riḍā :"
NNC,2975424,"17532347","Adab al-Shīʻah ilá nihāyat al-qarn al-thānī al-Hijri,"
NNC,2979534,"21661565","Shihāb al-rāṣid,"
NNC,2979655,"46240155","al-Muwāzanah bayna Abī Tammām Ḥabīb ibn Aws al-Ṭāʾī wa-Abī ʻUbādah al-Walīd ibn ʻUbayd-Allāh al-Buḥturī,"
NNC,2979657,"38957110","Fī al-adāb al-ʻAbbāsī /"
NNC,2979670,"43273155","Lubāb al-ādāb /"
NNC,2979805,"46241007","Thamarāt al-wijdān;"
NNC,2979824,"46241083","Kitāb al-Shadharāt al-sanīyah fī tārīkh adab al-lughah al-ʻArabīyah,"
NNC,2980175,"7712358","Shiʻr al-Nuʻmān ibn Bashīr al-Anṣārī /"
NNC,2980187,"42923154","Dīwān Zayd al-Khayl al-Ṭāʾī /"
NNC,2980335,"18425299","Diwān Kaʻb ibn Mālik al-Anṣārī."
NNC,2980388,"42858094","Mukhtār al-Ṣiḥāh li-Muḥammad ibn Abī Bakr ibn ʻAbd al-Qādir al-Rāzī."
NNC,2980389,"23484735","Dīwān Miskīn al-Dārimī /"
NNC,2980483,"17059934","Kitāb al-qiṣṣah."
NNC,2980551,"19963226","Ashʻār Abī al-Shīṣ al-Khuzāʻī wa-akhbāruh."
NNC,2980619,"32427542","Ṣāliḥ ibn ʻAbd al-Quddūs al-Baṣrī /"
NNC,2980641,"21716670","Shiʻr ʻAlī ibn Jabalah al-maʻrūf bi-al-ʻAkawwak."
NNC,2980669,"22840069","al-Taṭfīl wa-ḥikāyāt al-Ṭufaylīyīn wa-akhbāruhum wa-nawādir kalāmihim wa-ashʻārihim /"
NNC,2980696,"46310462","Dīwān al-Buḥturī."
NNC,2980706,"10931691","Shiʻr al-Nāmī,"
NNC,2980709,"17243684","al-Buḥturī fī Sāmarrāʾī"
NNC,2980745,"46310713","Mukhtar al-ʻIqd."
NNC,2980746,"23508585","Bashshār ibn Burd :"
NNC,2981097,"24049504","Rasāʾil Saʻīd ibn Ḥumayd wa-ashʻāruh /"
NNC,2981388,"46313022","al-Ḥanīn ilā al-awtān,"
NNC,2981631,"10643173","al-Jāḥiẓ wa-al-ḥāḍirah al-ʻAbbāsīyah /"
NNC,2981789,"23505424","Shiʻr Khufāf ibn Nudbah al-Sulamī /"
NNC,2981906,"17813155","Shiʻr al-Namir ibn Tawlab /"
NNC,2981959,"7828376","Diwān Ibn al-Dahhān Abū al-Faraj Muhadhab al-Dīn ʻAbd Allāh ibn Asʻad al-Muṣilī. ḥaqqaqahu wa-aʾadda takmīlahu ʻAbd Allāh al-Jubūrī."
NNC,2982068,"30483635","Dīwān Usāmah ibn Munqidh /"
