b12344758,aub_aco000974:'v.1'|aub_aco000975:'v.2'|aub_aco000976:'v.3'|aub_aco000977:'v.4'|aub_aco000978:'v.5'|aub_aco000979:'v.6'|aub_aco000980:'v.7'|aub_aco000981:'v.8'|aub_aco000982:'v.9'|aub_aco000983:'v.10'
b12338266,aub_aco000988
b12338382,aub_aco000989
b12346226,aub_aco001000
b12600246,aub_aco001001:'v.1'|aub_aco001002:'v.2'|aub_aco001003:'v.3'|aub_aco001004:'v.4'
b12464727,aub_aco001021
b12338977,aub_aco001022
b12408323,aub_aco001023
b18295605,aub_aco001027:'v.1'|aub_aco001028:'v.2'|aub_aco001029:'v.3'
b12466931,aub_aco001030
b12488471,aub_aco001035
b12546021,aub_aco001043|aub_aco001064
b12323792,aub_aco001071:'v.1'|aub_aco001072:'v.2'
b1233571x,aub_aco001088:'v.1'|aub_aco001089:'v.2'
b17618149,aub_aco001090
b17609641,aub_aco001091
b12334121,aub_aco001097
b18069964,aub_aco001100
b17612111,aub_aco001127:'v.1-2'
b12567619,aub_aco001132
b12620075,aub_aco001147
b12439617,aub_aco001158
b1246093x,aub_aco001166
b12547086,aub_aco001180:'v.1'
b12563535,aub_aco001185
b1265498x,aub_aco001192
b12655843,aub_aco001194
b12690405,aub_aco001198
b12896846,aub_aco001172
b12928975,aub_aco001171
b12777377,aub_aco001211
b12522089,aub_aco001217
b12672385,aub_aco001220
b12372882,aub_aco001221
b12651084,aub_aco001222:'v.3'
b1276579x,aub_aco001223
b12668023,aub_aco001224:'v.1'
b12541266,aub_aco001225:'v.1'|aub_aco001226:'v.2'
b12543172,aub_aco001227:'v.1'
b12568867,aub_aco001228
b12350783,aub_aco001229
b12349859,aub_aco001230
b1236423x,aub_aco001231
b12374416,aub_aco001233
b12441454,aub_aco001234
b12432453,aub_aco001235
b12764371,aub_aco001236:'v.1'
b12444777,aub_aco001237:'v.1'|aub_aco001238:'v.2'|aub_aco001239:'v.3'|aub_aco001240:'v.4'|aub_aco001241:'v.5'|aub_aco001242:'v.6'
b12760559,aub_aco001243:'v.1'
b12919263,aub_aco001244
b12452531,aub_aco001245:'v.1-6'
b12766847,aub_aco001246
b12473650,aub_aco001247
b1247714x,aub_aco001248
b12514056,aub_aco001249:'v.2'
b12761874,aub_aco001250
b12618639,aub_aco001251
b12624251,aub_aco001252
b12629340,aub_aco001253
b12620087,aub_aco001254
b12620099,aub_aco001255
b12623003,aub_aco001256:'v.1'|aub_aco001257:'v.2'
b12640219,aub_aco001258
b1265503x,aub_aco001259
b12657566,aub_aco001260
b12648395,aub_aco001261
b12664388,aub_aco001262
b12643099,aub_aco001263
b12678661,aub_aco001264:'v.1'
b12701063,aub_aco001265
b12771442,aub_aco001266
b12724154,aub_aco001267
b12725675,aub_aco001268:'v.1'|aub_aco001269:'v.2'|aub_aco001270:'v.3'|aub_aco001271:'v.4'
b12738645,aub_aco001272:'v.2'
b12552422,aub_aco001273
b12770462,aub_aco001274
b12370976,aub_aco001275
b12376528,aub_aco001276
b12367199,aub_aco001277:'v.1'
b12362062,aub_aco001278
b12362451,aub_aco001279
b13246793,aub_aco001280
b12478325,aub_aco001281
b12414724,aub_aco001282
b12453535,aub_aco001283
b12426647,aub_aco001284
b12463437,aub_aco001285
b12475191,aub_aco001286:'v.1-2'
b12761308,aub_aco001287
b12451332,aub_aco001288
b1245798x,aub_aco001289
b12830811,aub_aco001290:'v.16'|aub_aco001291:'v.17'
b12472918,aub_aco001292
b12493387,aub_aco001293
b12501554,aub_aco001294:'v.1'
b12526216,aub_aco001295
b12533440,aub_aco001296
b12527063,aub_aco001297:'v.1'|aub_aco001298:'v.2'
