003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12323792,"784199479","Musāmarāt al-banāt /"
LeBAU,b12334121,"784209189","Majmūʻ rasāʼil /"
LeBAU,b1233571x,"784210450","Tartīb musnad al-imām al-mu‘aẓẓam wa-al-mujtahid al-muqaddam Abī ʻAbd Allāh Muḥammad ibn Idrīs al-Shāfiʻī al-mutawaffá sanat 204 H. /"
LeBAU,b12338266,"784211717","al-Islām dīn al-insānīyah /"
LeBAU,b12338382,"784211734","al-Jihād fī al-islām :"
LeBAU,b12338977,"784211813","Mukhtaṣar tārīkh al-ʻArab wa-al-tamaddun al-Islāmī :"
LeBAU,b12344758,"784219402","Tafsīr rūḥ al-bayān /"
LeBAU,b12346226,"784221902","Hādhihi Tuḥfat al-muḥibbīn /"
LeBAU,b12349781,"784229908","Kitāb al-masḥ ʻalā al-jawrabayn ;"
LeBAU,b12349859,"784230915","Khadījah Umm al-Muʼminīn /"
LeBAU,b12350783,"784232087","Naẓm al-mutanāthir fī al-ḥadīth al-mutawātir /"
LeBAU,b12354545,"784241034","Sharḥ al-ʻAllāmah al-Amīr ʻalá Gharāmī ṣaḥīḥ fī ʻilm muṣṭalaḥ al-ḥadīth."
LeBAU,b12357819,"62167668","al-Najāt :"
LeBAU,b12362062,"784260846","Kitāb bughyat al-murtād fī al-radd ʻalá al-mutafalsifah wa-al-qarāmiṭah wa-al-bāṭinīyah :"
LeBAU,b12362451,"784261042","Sharḥ al-ʻaqīdah al-Aṣfahānīyah /"
LeBAU,b1236423x,"48208200","Kitāb madhāhib al-Aʻrāb wa-falāsifat al-Islām fī al-jinn /"
LeBAU,b12367199,"784274525","Kitāb al-Dīn wa-al-islām, aw, al-daʻwah al-Islāmīyah /"
LeBAU,b12369810,"784280110","Adab al-Islām ;"
LeBAU,b12370976,"784283105","Tanzīh al-Qur’ān ‘an al-maṭā‘in /"
LeBAU,b12371841,"784284899","Kitāb aḥkām al-Qurʼān /"
LeBAU,b12372882,"47225981","Kitāb al-Qawl al-mufīd ʻalá al-risālah al-musammāh Wasīlat al-ʻabīd fī ʻilm al-tawḥīd /"
LeBAU,b12374416,"784287906","Ḍaḥāyā al-basharīyah :"
LeBAU,b12376528,"784289244","Kitāb Thabāt al-īmān wa-nuṣrat al-Qur’ān fī al-radd ‘alá Hāshim al-‘Arabī al-ṭā‘in fī al-Qur’ān fī kitābihi al-musammá bi-al-tadhyīl /"
LeBAU,b12377867,"784290907","Kitāb Tārīkh al-Jahmīyah wa-al-Muʻtazilah /"
LeBAU,b12381093,"784291917","aBahjat al-maḥāfil wa-bughyat al-amthāl :"
LeBAU,b1238463x,"784293063","Majmū‘at qānūn al-ṭā’ifah al-Isrā’īlīyah raqam 77 li-sanat 1931 ;"
LeBAU,b12385621,"122767474","Kitāb al-Shīʻah wa-funūn al-islām /"
LeBAU,b12391694,"784295093","Mawʻiẓat al-muʼminīn min Iḥyāʼ ʻulūm al-dīn /"
LeBAU,b12395122,"784296470","al-Qaḍāyā al-ijtimā‘īyah al-kubrá fī al-‘ālam al-‘Arabī /"
LeBAU,b12395900,"784296555","Naḥwa ʻālam ʻArabī afḍal /"
LeBAU,b12396035,"784296567","al-Qaryah al-ʻIrāqīyah :"
LeBAU,b12401389,"784299139","al-Waʻy al-qawmī :"
LeBAU,b12408323,"784302038","al-Imtiyāzāt al-ajnabīyah /"
LeBAU,b12409406,"784302168","al-Iqṭā‘īyah fī Miṣr wa-Sūriyā wa-Filaṣṭīn wa-Lubnān /"
LeBAU,b12412727,"784303550","al-Dawlah wa-al-jamāʻah /"
LeBAU,b12414451,"784303753","al-Tarbiyah al-waṭanīyah /"
LeBAU,b12414724,"784303781","Radd al-Ḥizb al-Waṭanī ‘alá taqrīr al-muʻtamad al-Barīṭānī fi Miṣr."
LeBAU,b12419394,"784305942","Qaḍīyat al-Ḥizb al-Qawmī /"
LeBAU,b12426647,"784310782","Kitāb al-ikhtiyārāt al-ʻilmīyah fī ikhtiyārāt Shaykh al-Islām ibn Taymīyah /"
LeBAU,b12427974,"784311099","Mukhtaṣar sharḥ al-aḥkām al-shar‘īyah fī al-aḥwāl al-shakhṣīyah /"
LeBAU,b12432453,"784312472","Asrār al-sharīʻah al-Islāmīyah wa-ādābuhā al-bāṭinīyah /"
LeBAU,b12439617,"784317833","al-Qānūn al-asāsī."
LeBAU,b12441454,"784319792","Risālat al-shakwá al-ahlīyah min kathrat al-ḍarāʼib wa al-sāntīmāt al-iḍāfīyah /"
LeBAU,b12444777,"784320960","Kitāb Mawāhib al-jalīl li-sharḥ Mukhtaṣar Abī Ḍīyā’ Sayyidī Khalīl /"
LeBAU,b12451332,"784323191","al-Sujūn al-Miṣrīyah fī ‘ahd al-iḥtilāl al-inklīzī /"
LeBAU,b12452531,"784323373","al-Sirr al-maṣūn fī shī‘at al-Farmasūn :"
LeBAU,b12453535,"784324022","Sharḥ qānūn al-muḥākamāt al-ḥuqūqīyah /"
LeBAU,b1245798x,"784325555","Kitab fī al-tarbiyah :"
LeBAU,b1246093x,"784325878","Irshādāt ‘āmmah tu‘raf bi-al-jāmi‘ah tataʻallaqu bi-waẓā’if al-‘ummāl wa-al-mashāyikh al-mālīyah wa-‘alā’iqahum ma‘a al-furū‘ al-mālīyah /"
LeBAU,b12463437,"784328014","Kitāb al-Fatwá fī al-Islām /"
LeBAU,b12464727,"6930705","Kitāb Aḥkām al-awqāf /"
LeBAU,b12466931,"784329319","Madrasat Nuṣaybīn al-shahīrah :"
LeBAU,b12468757,"784330808","Tarā‎tīb al-tadrīs (bi-Jā‎miʻ al-Zaytūnah ʻammarahu Allā‎h taʻā‎lá)."
LeBAU,b12469385,"784331139","al-Fatāh wa-al-shuyūkh :"
LeBAU,b12469397,"784331142","Risālatān ilá maqām al-intidāb min muʼallifat "al-Fatāt wa-al-Shuyūkh" "wa-al-Sufūr wa-al-Ḥijāb" /"
