003/Inst,001/BSN,OCLC number(s),245a/Title
NNU,001689235,,"Kāna mā kān /"
NNU,001689262,,"Mufakkiru ̄al-Islam̄ /"
NNU,001689264,,"Kitāb Min akhlāq al-ʻulamāʼ /"
NNU,001689273,,"al-Maṭālib al-muhimmah fī mā yataʻallaqu bi-al-Qurʼān wa-al-ḥadīth wa-al-Nabī wa-al-aʼimmah /"
NNU,001694072,,"Zād al-maʻād /"
NNU,001694098,,"Wā-muʻtaṣimāh :"
NNU,001694105,,"Intiqām al-Khayzurān :"
NNU,001696937,,"Ibn Taymīyah :"
NNU,001696952,,"Silsilat al-aḥādīth al-ṣaḥīḥah wa-shayʼ min fiqhihā wa-fawāʼidihā /"
NNU,001697006,,"Dīwān Zakī Mubārak /"
NNU,001697007,,"Muḥāḍarāt ʻan Mayy Ziyādah /"
NNU,001697008,,"al-Tayyārāt al-adabīyah fī al-ʻIrāq, al-zahāwī al-shāʻir al-qalq /"
NNU,001699420,,"ʻAdad min bulaghāʼ Īrān fī lughah al-ʻArab :"
NNU,001700642,,"al-Taṣawwur wa-al-taṣdīq bi-akhbār al-Shaykh Sayyidī Muḥammad ibn al-Ṣiddīq /"
NNU,001700650,,"Kitāb al-dhahabī li-Yūbīl al-Muqtaṭaf al-Khamsīnī."
NNU,001700982,,"Damʻah wa-ibtisāmah /"
NNU,001701046,,"Dīwān Ibrāhīm"
NNU,001701054,,"Amthāl al-ʻawāmm fī Miṣr wa-al-Sūdān wa-al-Shām /"
NNU,001701346,,"Muḥaḍarāt ʻan Jamīl al-Zahāwī :"
NNU,001708712,,"Rijāl min al-tārīkh /"
NNU,001708731,,"Nafḥat al-Yaman fī-mā yazūlu bi-dhikrihi al-shajan."
NNU,001723963,,"al-Yazīdīyah :"
NNU,001779063,,"Jullanār /"
NNU,001779308,,"Dîwân /"
NNU,001779438,,"Divanü lûgat-it-türk Tıpkıbasımı :"
NNU,001781918,,"Kitāb al-niʻam al-sawābigh fī sharḥ al-kalim al-nawābigh lil-Ustādh al-Zamakhsharī,"
NNU,001890494,,"Kitāb al-jarḥ wa-al-taʻdīl /"
NNU,001897911,,"al-Ayyām al-muḍīʼah,"
NNU,001913202,,"Kitab al-bayʻ /"
NNU,001915526,,"Lil-Shaʻb qaḍīyah /"
NNU,001915532,,"al-Lubāb :"
NNU,002001153,,"Fī saʻīr al-maʻrakah :"
NNU,002001155,,"Madīnat al-aḥlām :"
NNU,002024928,,"Damʻat yazīd :"
NNU,002047990,,"Muʻallaqāt al-Kāẓimī fī ʻalam Miṣr al-munfarid wa-rajal al-Sharq al-awḥad Saʻd Zaghlūl Bāshā /"
NNU,002052251,,"al-Tāj al-jāmiʻ lil-uṣūl fī aḥādīth al-Rasūl /"
NNU,002056188,,"Jāmiʻ al-ruwāh :"
NNU,002082367,,"Shāʻir al-ṭayyārah Fawzī al-Maʻlūf /"
NNU,002138738,,"Irādat al-ḥayāh :"
NNU,002167904,,"Naql al-adīb /"
NNU,002177857,,"Maṣābīḥ al-anwār fī ḥall mushkilāt al-akhbār /"
NNU,002178443,,"al-ʻAql wa-al-dīn :"
NNU,002186284,,"Dīwān Sābā Zurayq."
NNU,002265570,,"Taʼrīkh al-ustādh al-imām al-shaykh Muhammad ʻAbduh /"
NNU,002265581,,"Yūbīl Lisān al-ḥāl al-dhahabī, 1877-1927."
NNU,002265850,,"Ibn Jalā /"
NNU,002657436,,"Asrār al-balāgha,"
NNU,002744130,,"Bishr ibn ʻAwānah :"
NNU,002769319,,"Mudhakkirāt al-arqash/"
NNU,002771005,,"Jibrān Khalīl Jibrān:"
NNU,002773040,,"Amthāl al-ʻArab /"
NNU,002773110,,"Qahqahat al-Jazzār :"
NNU,002774928,,"al-Mawākib /"
NNU,002775584,,"Hams al-jufūn /"
NNU,002792225,,"al-Bakhīl :"
NNU,002797220,,"al-Mustaṭraf fī kull fann mustaẓraf /"
NNU,002797568,,"Ashbāḥ al-qaryah"
NNU,002803198,,"al-ʻUry fī ṣaḥrāʼ laylīyah /"
