b13702579,auc_aco000245
b12274367,auc_aco000238
b12688691,auc_aco000385:'2 v. in 1'
b12232890,auc_aco000264
b13748683,auc_aco000252
b12006841,auc_aco000307
b1300959x,auc_aco000328
b13047462,auc_aco000317:'v.1'
b13157978,auc_aco000221
b13211225,auc_aco000303
b12815366,auc_aco000306
b13203927,auc_aco000239
b13214482,auc_aco000246:'v.1'
b13202546,auc_aco000301:'v.1-2'|auc_aco000302:'v.3-4'
b13222442,auc_aco000299
b12742557,auc_aco000365
b13142197,auc_aco000231
b14013186,auc_aco000233
b13204920,auc_aco000237
b14493615,auc_aco000227
b12970396,auc_aco000343
b13693864,auc_aco000212
b13210269,auc_aco000373
b12693340,auc_aco000383
b13062177,auc_aco000322
b13204087,auc_aco000240
b12733970,auc_aco000371
b13205055,auc_aco000223
b13178957,auc_aco000224
b1299876x,auc_aco000335
b12949887,auc_aco000384
b13696154,auc_aco000211
b13201487,auc_aco000244
b13703201,auc_aco000393
b13177485,auc_aco000256
b13725877,auc_aco000305
b13725634,auc_aco000380
b13178969,auc_aco000220
b12670212,auc_aco000292:'v.1'|auc_aco000293:'v.2'
b12542805,auc_aco000392
b19160525,auc_aco000232
b13154746,auc_aco000247
b13731014,auc_aco000372
b13201499,auc_aco000236
b13244164,auc_aco000260
b12699378,auc_aco000288
b13768153,auc_aco000287
b12739030,auc_aco000364
b13154783,auc_aco000253
b12891642,auc_aco000368
b12325740,auc_aco000327
b13156093,auc_aco000230
b1381235x,auc_aco000209|auc_aco000214:'v.3'|auc_aco000215:'v.4'
b12692864,auc_aco000390:'v.1'|auc_aco000391:'v.2'
b12950725,auc_aco000283
b1317616x,auc_aco000281
b12589603,auc_aco000321
b12757561,auc_aco000379
b13177412,auc_aco000226
b12287131,auc_aco000381
b12762477,auc_aco000362
b12746708,auc_aco000370
b14423959,auc_aco000258
b11562614,auc_aco000284
b13148710,auc_aco000228
b12689312,auc_aco000345
b13185743,auc_aco000278
b12482444,auc_aco000395
b1319401x,auc_aco000255:'v.1'
b11399569,auc_aco000277
b13731208,auc_aco000389
b14011724,auc_aco000213
b13262567,auc_aco000300
b13745712,auc_aco000257
b12256390,auc_aco000297
b12705986,auc_aco000309
b13158065,auc_aco000294
b12739327,auc_aco000375
b13764019,auc_aco000296
b13225467,auc_aco000376
b1303828x,auc_aco000387
b12701610,auc_aco000366
b11978740,auc_aco000378
b1201347x,auc_aco000386
b12812663,auc_aco000036:'v.1'|auc_aco000037:'v.2'|auc_aco000038:'v.3'
b13742541,auc_aco000318
b12997614,auc_aco000064
b13010517,auc_aco000129
b13189992,auc_aco000251
b13276384,auc_aco000272
b11909778,auc_aco000348
b13075810,auc_aco000291
b13717170,auc_aco000340:'v.1'|auc_aco000342:'v.2'
b12296405,auc_aco000234
b12656288,auc_aco000333
b13203952,auc_aco000241
b13761183,auc_aco000117
b13146804,auc_aco000261
b12968146,auc_aco000325
b13171604,auc_aco000313
b1303392x,auc_aco000331
b14394650,auc_aco000286
b12751509,auc_aco000367:'2 v. in 1'
b11587854,auc_aco000282
b13144509,auc_aco000289:'v.1'|auc_aco000290:'v.2'
b13355235,auc_aco000314
b13202200,auc_aco000250
b13764007,auc_aco000310
b14383172,auc_aco000280
b13767598,auc_aco000312:'v.1'|auc_aco000311:'v.2'|auc_aco000339:'v.3'
b11914014,auc_aco000359
b12728329,auc_aco000217
b13704758,auc_aco000330
b13221607,auc_aco000377
b13191937,auc_aco000243
b12123249,auc_aco000382
b13177382,auc_aco000229
b12585312,auc_aco000326
b13035332,auc_aco000315:'v.1'
b12643671,auc_aco000235
b13194495,auc_aco000336
b12696766,auc_aco000337:'v.1'|auc_aco000338:'v.2'
b12712838,auc_aco000319
b13726122,auc_aco000324
b13745384,auc_aco000316
b13183291,auc_aco000219
b12764590,auc_aco000369
b13725968,auc_aco000388:'v.1'
b12280173,auc_aco000275:'6 v. in 1'
b13717200,auc_aco000323
b13720107,auc_aco000332
b13180599,auc_aco000225
b12325594,auc_aco000298
b13219959,auc_aco000285
b13194409,auc_aco000259
b13213192,auc_aco000308
b23174250,auc_aco000394
b12905008,auc_aco000216
b13231455,auc_aco000341
b12693339,auc_aco000374
b11908555,auc_aco000361
b13009576,auc_aco000334
b13194197,auc_aco000218
b13189165,auc_aco000295
b12970426,auc_aco000304
b14431476,auc_aco000248:'v.1'|auc_aco000249:'v.2'
b12964591,auc_aco000279
b12741796,auc_aco000363
b13358091,auc_aco000329
