003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12352603,"784236004","al-Furqān :"
LeBAU,b12360545,"784257447","Ibn Sīnā :"
LeBAU,b12363881,"784264422","Mukhtaṣar Shuʻab al-īmān :"
LeBAU,b12364137,"784266550","Tajdīd al-tafkīr al-dīnī fī al-Islām /"
LeBAU,b12371713,"784284814","Muqaddimah fī uṣūl al-tafsīr /"
LeBAU,b12371737,"784284817","al-Taʻrīf bi-al-Nabī wa-al-Qurʼān al-sharīf /"
LeBAU,b12371804,"784284849","al-Qurṭayn li-Ibn Muṭrif al-Kinānī, aw, kitābayy mushkil al-Qurʼān wa-gharībuh li-ibn Qutaybah."
LeBAU,b12371890,"784284918","Min yanābīʻ al-ḥikmah /"
LeBAU,b12371907,"784284920","Tafsīr suwar al-Kāfirūn wa-al-Maʻūdhatayn /"
LeBAU,b12371920,"784284931","al-Tibyān fī aqsām al-Qurʼān /"
LeBAU,b12372092,"784285005","Gharīb al-Qurʼān :"
LeBAU,b12372171,"784285023","Maʻa al-mufassirīn wa-al-kuttāb :"
LeBAU,b12372286,"784285055","Talkhīṣ al-bayān fī majāzāt al-Qurʼān /"
LeBAU,b1237233x,"784285072","al-Jawāhir fī tafsīr al-Qurʼān al-Karīm :"
LeBAU,b12372377,"784285083","Muqaddimatān fī ʻulūm al-Qurʼān :"
LeBAU,b12372523,"784286101","Durrat al-nāṣiḥīn fī al-waʻẓ wa-al-irshād /"
LeBAU,b12372560,"784286112","Nūr al-jinān fi ādāb al-Qurʼān /"
LeBAU,b1237281x,"784286196","Kitāb al-Durar al-sanīyah fī al-ajwibah al-Najdīyah :"
LeBAU,b12372870,"784286213","Kitāb al-tadhkīr bi-al-marjaʻ wa-al-maṣīr /"
LeBAU,b12372912,"784286223","al-Insān al-kāmil fī al-Islām :"
LeBAU,b12373096,"16163316","Kitāb uṣūl al-dīn /"
LeBAU,b12373308,"784286502","al-Tamhīd fī al-radd ʻalá al-mulḥidah al-muʻaṭṭilah wa-al-Rāfiḍah wa-al-Khawārij wa-al-Muʻtazilah /"
LeBAU,b12373588,"784287635","Ashiʻʻah khāṣṣah bi-nūr al-Islām /"
LeBAU,b12373722,"784287689","Sirāj al-ṭālibīn /"
LeBAU,b12375482,"784289051","Nubdhah min taʻālīm Ḥaḍrat Bahāʼ Allāh :"
LeBAU,b12375676,"784289083","ʻAbd al-Bahāʼ wa-al-Bahāʼīyah /"
LeBAU,b12376218,"784289194","Waqʻat al-Nahrawān, aw, al-khawārij /"
LeBAU,b12376450,"784289229","al-Yazīdīyūn fī ḥaḍirihim wa-māḍihim /"
LeBAU,b12376462,"122780139","Dafʻ shubhat al-tashbīh wa-al-radd ʻalá al-mujassimah mimman yantaḥilu madhhab al-Imām Aḥmad /"
LeBAU,b12376498,"784289237","ʻAbadat al-shayṭān fī al-ʻIrāq :"
LeBAU,b12376644,"40976188","al-Ikhtilāf fī al-lafẓ wa-al-radd ʻalá al-Jahmīyah wa-al-mushabbihah /"
LeBAU,b12377168,"784289345","Masʼūlīyat al-inḥilāl bayna al-shuʻūb wa-al-qādah kamā yūḍiḥuhā al-Qur’ān al-Karīm /"
LeBAU,b12377235,"784289355","Biḍʻ rasāʼil fī ʻaqāʼid al-Islām /"
LeBAU,b12377466,"784289398","al-Ṣābiʼūn fī ḥāḍirihim wa-māḍīhim /"
LeBAU,b12377478,"784289399","Tafsīr al-Qurʼān al-Jalīl :"
LeBAU,b12377843,"784290904","Risālat al-Sunnīyīn fī al-radd ʻalá al-mubtadiʻīn al-Wahhābīyīn wa-al-mutawahhibīn :"
LeBAU,b12378756,"784291037","al-Islām wa-awḍāʻunā al-siyāsīyah /"
LeBAU,b12379013,"784291086","Mabādiʼ ʻilm al-ijtimāʻ /"
LeBAU,b12379104,"784291099","al-Dawlah al-Islāmīyah /"
LeBAU,b12379190,"784291111","Aḥsan al-qaṣaṣ /"
LeBAU,b12379244,"23496616","Saʻd al-Suʻūd /"
LeBAU,b12379293,"784291123","Shawāhid Islāmīyah wa-Masīḥīyah wa-Yahūdīyah li-īḍạḥ al-suwar al-tisʻ al-ūlá min al-Qurʼān /"
LeBAU,b12379402,"784291139","Maʻa al-duktūr al-Wardī fī kitābihi Wuʻʻāẓ al-Salāṭīn /"
LeBAU,b12379566,"784291169","al-Tidhkār fī afḍal al-adhkār :"
LeBAU,b12379578,"784291170","Mashāhid al-qiyāmah fī al-Qurʼan /"
LeBAU,b1238009x,"784291254","al-Dirāsah al-muthlá li-nawʻ al-insān /"
LeBAU,b12380192,"784291268","al-Fann al-qaṣaṣī fī al-Qurʼan al-karīm /"
LeBAU,b12380234,"784291277","al-ʻAdālah wa-al-ḥurrīyah :"
LeBAU,b12380349,"784291297","al-Mujtamaʻ al-Jirbī /"
LeBAU,b12380556,"784291346","al-Fikr al-ijtimāʻī :"
LeBAU,b12380647,"784291364","Niẓām wukalāʼ al-muṭawwifīn wa-Mashāʼikh al-Jāwā /"
LeBAU,b12380672,"784291369","Niẓām al-muṭawwifīn al-ʻāmm /"
LeBAU,b12380726,"784291376","Mawāqif muʼaththirah fī tārīkh Muḥammad ibn ʻAbd Allāh sayyid al-ʻArab /"
LeBAU,b12381378,"784291971","al-Ḥayāh al-rūḥīyah fī al-Islām /"
LeBAU,b1238138x,"784291972","Ṣafwat al-taṣawwuf /"
LeBAU,b12381421,"784291981","Qāʻidah jalīlah fī al-tawassul wa-al-wasīlah /"
LeBAU,b12381445,"784291985","Kitāb al-mawāqif fī al-waʻẓ wa-al-irshād /"
LeBAU,b12381639,"784292013","Kitāb Dimāʼ al-ḥajj ʻalá madhhab imām al-aʼimmah Mālik ibn Anas ;"
LeBAU,b12381688,"784292018","Ṭibb al-qulūb, aw, Ṣafwat Iḥyā’ ʻulūm al-dīn lil-Imām al-Ghazālī /"
LeBAU,b12382097,"784292089","Mashrūʻ al-qānūn al-asāsī /"
LeBAU,b12382103,"784292092","Bayān aʻmāl Jamʻīyat al-Maqāṣid al-Khayrīyah al-Islāmīyah fī Bayrūt :"
LeBAU,b1238236x,"784292141","Bayān Lajnat al-Mashārīʻ al-Khayrīyah al-Islāmīyah fī Jāmiʻ al-Raml - al-Ṭarīq al-Jadīdah."
LeBAU,b12382371,"784292144","al-Madkhal fī ʻilm al-ijtimāʻ /"
LeBAU,b12382693,"784292210","Muḥammad Nāpūliyūn al-samā’ /"
LeBAU,b12382784,"784292224","al-Sulṭah wa-al-fard /"
LeBAU,b12383661,"784292893","Mawlid al-Rasūl al-akmal Muḥammad ṣallá Allāh ʻalá rūḥihi wa-ālihi wa-sallam /"
LeBAU,b12384847,"784293097","Thawrat al-damm /"
LeBAU,b12384896,"784293106","al-Ikhwān al-muslimūn :"
LeBAU,b12385499,"784293227","al-Aghniyāʼ wa-al-fuqarāʼ ;"
LeBAU,b12385645,"784293258","Fadak fī al-tārīkh /"
LeBAU,b12386236,"784293372","Naḥwa jīl Muslim /"
LeBAU,b1238706x,"784293525","Dawlat al-Nizārīyah ajdād Āghā Khān :"
LeBAU,b12387496,"784293588","Bishārat al-Muṣṭafá li-shīʻat al-murtaḍá /"
LeBAU,b12387526,"784293591","Dalāʼil al-Imāmah /"
LeBAU,b12387654,"784293610","ʻĀʼishah wa-al-siyāsah /"
LeBAU,b12388221,"784293685","al-Ma’thūrāt /"
LeBAU,b12388816,"784293765","al-Ghadīr fī al-kitāb wa-al-sunnah wa-al-adab :"
LeBAU,b12390902,"784295001","al-Risālah al-Aḥmadīyah fī tārīkh al-ṭarīqah al-‘alīyah al-Baktāshīyah bi-Miṣr al-maḥrūsah /"
LeBAU,b12391104,"784295025","Khadījah umm al-muʼminīn /"
LeBAU,b12391475,"784295069","Mukhtaṣar tārīkh al-Ibāḍīyah /"
LeBAU,b12391815,"784295106","al-Nabī Muḥammad ṣallá Allāh ʻalayhi wa-sallam /"
LeBAU,b12391876,"784295113","al-Shīʻah /"
LeBAU,b12392376,"784295171","Dīwān Khulāṣat al-adab fī kifāyat al-khuṭabāʼ min al-khuṭab :"
LeBAU,b12392571,"784295197","Aṭwāq al-dhahab fī al-mawāʻiẓ wa-al-khuṭab :"
