003/Inst,001/BSN,OCLC number(s),245a/Title
UaCaAUL,b11424357,"29706243","Hādhā al-juzʼ al-awwal[-al-thānī] min Kitāb al-Fatāwá al-khayrīyah li-nafʻ al-barīyah ʻalá madhhab al-Imām al-Aʻẓam Abī Ḥanīfah al-Nuʻmān /"
UaCaAUL,b11534266,"60505818","al-Maqāmāt al-adabīyah /"
UaCaAUL,b11739459,"60505857","Kitāb tārīkh ādāb al-lughah al-ʻArabīyah :"
UaCaAUL,b11843494,"60505888","al-Mutanabbī :"
UaCaAUL,b11843500,"60505889","Amthāl al-Mutanabbī wa-ḥayātuhu bayna al-alam wa-al-amal wa-qiṭaʻ mukhtārah min shiʻr al-Mutanabbī /"
UaCaAUL,b11923398,"23508372","Ibn al-Rūmī /"
UaCaAUL,b11924470,"236019860","Ittiʻāẓ al-Ḥunafā bi-akhbār al-aʼimmah al-Fāṭimīyīn al-Khulafā/"
UaCaAUL,b1194934x,"23511978","Dīwān ashʻar al-Hāshimīyīn alladhīna hum afṣaḥ al-ʻArab al-ʻArbāʼ farʻ al-shajarah al-nabawīyah allatī aṣluhā thābit wa-farʻuhā fī al-samāʼ al-Sayyid al-Sharīf Muḥammad ibn Abī Aḥmad al-Ḥusayn al-mulaqqab bi-al-Raḍī al-Mūsawī al-ʻalawī dhī al-ḥasabayn imām al-lughah wa-qudwat al-balāghah wa-al-faṣāḥah raḍiya̋ Allāh ₀anhu āmīn /"
UaCaAUL,b11960590,"264966875","Kitāb Sharḥ al-ʻallāmah Ibn ʻAqīl ʻalá Alfīyat al-ʻallāmah Ibn Mālik.  [Wa-yalīhi Kitāb sharḥ abyāt al-shawāhid allatī istashhada bi-hā Ibn ʻAqīl fī sharḥihi Alfīyat Ibn Mālik murattabah ʻalá ḥurūf al-muʻjam li-ajl tatmīm al-fāʼidah]"
UaCaAUL,b11975441,"54306955","Kitāb Sharḥ al-Muʻallaqāt al-sabʻ /"
UaCaAUL,b11996997,"29880381","Badīʻ al-Zamān al-Hamadhānī /"
UaCaAUL,b11997199,"1112493303","al-Anwār al-zāhiyah fī dīwān Abī al-ʻAtāhiyah /"
UaCaAUL,b11998556,"843856375","Naqāʼiḍ Jarīr wa-al-Akhṭal /"
UaCaAUL,b12008576,"45678911","Raʼy fī Abī al-ʻAlāʼ:"
UaCaAUL,b12010042,"1112608489","Awj al-taḥarrīʻan ḥaythīyat Abī̄ al-ʻAlāʼ AL-maʻrrī /"
UaCaAUL,b12055207,"44812636","Jamharat rasāʼil al-ʻArab fī ʻuṣūr al-ʻArabīyah al-zāhirah /"
UaCaAUL,b1206418x,"26880298|60506044","al-Mufaḍḍalīyāt ... /"
UaCaAUL,b1208718x,"223405544|23487595|23129268","Kitāb al-tahdhīb fī uṣūl al-taʻrīb /"
UaCaAUL,b12093415,"28060740","Tārīkh al-Islām al-siyāsī /"
UaCaAUL,b12148088,"23507729","Abū al-Faraj al-Iṣbahānī /"
UaCaAUL,b12170380,"67309360","Rasāʼil Abī al-ʻAlāʼ al-Maʻarrī /"
UaCaAUL,b12176047,"957301392","Asrār al-balāghah fī ʻilm al-bayān /taʼlīf al-imām ʻAbd al-Qāhir al-Jurjānī; waqaf ʻalá ṭabʻihi wa-taṣḥīḥihi wa-ʻallaq ḥawāshīh al-sayyid Muḥammad Rashīd Riḍā, munshiʼ mijallat al-Manār al-Islāmī bi-Miṣr."
UaCaAUL,b12216355,"181661329|9724166","Kanz al-ḥuffāẓ fī kitāb Tahdhīb al-alfāẓ /"
UaCaAUL,b12248630,"21555849","Qawāʻid al-shiʻr /"
UaCaAUL,b12277605,"43855736","al-Munjid :"
UaCaAUL,b1228855x,"40975443","Nihāyat al-ījāz fī dirāyat al-iʻjāz :"
UaCaAUL,b12313762,"60506284","al-Maqālāt /"
UaCaAUL,b12324358,"318939250","al-Muntakhab min adab al-ʻArab /"
UaCaAUL,b12325612,"122726230","al-Juzʼ al-awwal[-al-thālith]  min Kitāb Qanāṭir al-khayrāt /"
UaCaAUL,b12416496,"60506379","al-Muwāzanah bayna Abī Tammām wa-al-Buḥturī /"
UaCaAUL,b1246501x,"60506401|977150740","Hibat al-ayyām fīmā yataʻallaqa bi-Abī Tammām /"
UaCaAUL,b12466256,"60506409","Majmūʻ al-mutūn al-kabīr al-mushtamil ʻalá 63 matnan : min muhimmāt al-mutūn al-mustaʻmalah fī ahamm ghālib al-funūn jamaʻnāhu li-shiddat iḥtiyāj al-ṭālib ilayhi wa-ḍabaṭnāhu li-yusahhil ḥifẓahu ʻalayihi rājīna an yaʻum nafʻahu al-ikhwān wa-yaʻūd la-nā al-thawāb ʻalá madá al-azmān wa-mā-tawfīqunā illā billāh ʻalayhi tawakkalnā wa-ilayhi anabnā."
UaCaAUL,b12469221,"60506413","Kitāb Sarḥ al-ʻuyūn sharḥ Risālat Ibn Zaydūn /"
UaCaAUL,b12475567,"60506421","Hādhā kitāb Ḥalabat al-kumayt :"
UaCaAUL,b12478404,"20122072","Kitāb Rannāt al-mathālib wa-al-mathānī fī riwāyāt al-aghānī /"
UaCaAUL,b12594076,"34520201","al-Bayān wa-al-tabyīn /"
UaCaAUL,b12594088,"213746312|23490753","al-Bayān wa-al-tabyīn /"
UaCaAUL,b12600386,"1004393413","Kitāb al-muʻammirīn min al-ʻArab wa-ṭuraf min akhbārihim wa-mā qālūh fī muntahá aʻmārihim /"
UaCaAUL,b12623301,"60506569","Dīwān al-shāʻir al-adīb al-majīd al-arīb mutanabbī al-gharb wa-al-ākhidh shiʻrahu bi-majāmiʻ kull qalb Abū al-Qāsim Muḥammad ibn Hānī al-Azdī al-Andalusī raḥimahu Allāh /"
UaCaAUL,b12636903,"44102414","Rasāʼil al-Ṣāḥib ibn ʻAbbād /"
UaCaAUL,b12636927,"8856310","Rasāʼil Abī Bakr al-Khuwārizmī."
UaCaAUL,b12647706,"318940412|32523007","Kamāl al-balāghah :"
UaCaAUL,b12661119,"54868361","Hādhā dīwān nādirat ʻaṣrihi al-adīb al-bāriʻ al-mashhūr Abī Isḥāq Ibrāhīm Ibn Khafājah al-Andalusī, raḥimahu Allāh taʻālá, āmīn."
UaCaAUL,b12661570,"33923309","Kitāb al-ʻIqd al-farīd lil-malik al-saʻīd /"
UaCaAUL,b12662124,"60506604","Dīwan Ibn ʻUnayn Sharaf al-Dīn Abī al-Maḥāsin Muhammad ibn Naṣr al-mashhūr bi-Ibn ʻUnayn al-Anṣārī al-Dimashqī /"
UaCaAUL,b12897553,"29622400","Dīwān Ḥāfiẓ /"
UaCaAUL,b13298434,"28543797|33994721","Muḥāḍarāt fī al-lahajāt wa-uslūb dirāsatihā /"
UaCaAUL,b1330642x,"122993721","al-Ḍaḥāyā /"
UaCaAUL,b1447380x,"32202527","al-Qānūn al-dustūrī /"
