003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12447055,"784321429","Naẓarīyat aʻmāl al-siyādah :"
LeBAU,b12447122,"784321447","al-Wajīz fī al-ḥuqūq al-idārīyah /"
LeBAU,b12448199,"784322149","al-Jundīyah fī al-dawlah al-ʻAbbāsīyah /"
LeBAU,b12448382,"784322171","al-Dawlah al-Lubnānīyah,1920-1953 /"
LeBAU,b12448394,"784322173","Mabādiʼ fī al-siyāsah al-Miṣrīyah /"
LeBAU,b12448461,"784322193","Niẓam al-qaḍāʼ wa-al-idārah :"
LeBAU,b12448473,"784322196","Marsūm tashrīʻī raqm 151, tārīkh 22 Ḥazīrān 1949 :"
LeBAU,b12448503,"784322203","al-Adāt al-ḥukūmīyah /"
LeBAU,b12448527,"784322209","al-Taqsīmāt al-idārīyah fī al-Jumhūrīyah al-Sūrīyah /"
LeBAU,b12448643,"784322228","al-Qānūn al-Idārī /"
LeBAU,b12448655,"784322230","Mūjaz al-qānūn al-idārī /"
LeBAU,b12448898,"784322277","al-Jaysh al-Miṣrī fī al-ḥarb al-Rūsīyyah al-maʻrufah bi-Ḥarb al-Qirim, 1853-1855 /"
LeBAU,b12450194,"784322544","Taqrīr ʻan al-ḥukūmah al-maḥallīyah fī al-Sūdān /"
LeBAU,b12450868,"784323112","Khidmat al-Shabāb /"
LeBAU,b12450881,"784323115","Nidāʼ ʼilá al-ṭāʼifah min Dār al-Aytām al-Islāmīyah lil-Taʻlīm wa al-Ṣināʻah li-qismayhā al-banīn wa-al-banāt."
LeBAU,b12450935,"784323123","Maṣaḥḥat Fuʼād al-Awwal bi-Ḥalwān :"
LeBAU,b12451253,"784323183","Ithnay ʻashar ʻāman fī al-sujūn, aw, fī maqābir al-aḥyāʼ /"
LeBAU,b12451277,"784323185","Mūjaz al-ḥuqūq al-idārīyah /"
LeBAU,b12451435,"784323201","Nashāṭ al-idārah :"
LeBAU,b12451460,"784323203","Tanẓīm al-idārah al-ʻāmmah /"
LeBAU,b12452063,"784323284","al-Tarbiyah wa-atharuhā fī al-fard wa-al-mujtamaʻ /"
LeBAU,b12452130,"784323309","Kayfa nataʻallam li-naʻīsh /"
LeBAU,b1245218x,"784323320","al-Dīmuqrāṭīyah wa-al-tarbiyah :"
LeBAU,b12452191,"784323321","al-Khibrah wa-al-tarbiyah /"
LeBAU,b12452348,"784323346","al-Madāris al-ḥadīthah /"
LeBAU,b12452518,"784323371","Ārāʼ wa-aḥādīth fī al-tarbiyah wa-al-taʻlīm /"
LeBAU,b1245266x,"784323394","Uṣūl al-tarbiyah wa-fann al-tadrīs."
LeBAU,b12452683,"784323398","Uṣūl al-tarbiyah wa-fann al-tadrīs /"
LeBAU,b12452804,"784323424","Qiṣṣat al-insān :"
LeBAU,b12452920,"784323450","al-Tarbiyah :"
LeBAU,b12453031,"784323474","al-Usus al-ʻāmmah li-naẓarīyāt al-tarbiyah /"
LeBAU,b12453432,"784323532","Kitāb al-Madrasah al-ṣināʻīyah wa-al-iʻdādīyah /"
LeBAU,b1245347x,"784323536","Dirāsāt fī al-akhlāq :"
LeBAU,b12453687,"784324057","ʻIlm al-nafs wa-āthāruh fī al-tarbīyah wa-al-taʻlīm /"
LeBAU,b12453699,"784324061","ʻIlm al-nafs wa-āthāruh fī al-tarbiyah wa-al-taʻlīm /"
LeBAU,b12453869,"784324085","ʻIlm al-nafs al-tarbawī /"
LeBAU,b12453882,"784324087","ʻIlm al-nafs wa-al-tarbiyah al-hadīthah /"
LeBAU,b1245395x,"784324095","al-Waʻy al-tarbawī wa-mustaqbal al-bilād al-ʻArabīyah /"
LeBAU,b12454059,"784324112","al-Madkhal fī al-tarbiyah /"
LeBAU,b1245428x,"784324157","Malābis al-jaysh al-Miṣrī fī ʻahd Muḥammad ʻAlī al-Kabīr /"
LeBAU,b12454473,"784324194","Ṣafḥah min tārīkh Miṣr fī ʻahd Muḥammad ʻAlī :"
LeBAU,b12454965,"784324246","al-Mubārazah bi-al-ḥirāb /"
LeBAU,b12455441,"784324297","Niẓām kafālāt al-muwaẓẓafīn wa al-taʻlīmāt al-mutaḍamminah ṣūrat taṭbīqih /"
LeBAU,b12455568,"784324313","Alwān min al-nashāṭ al-ijtimāʻī fī Miṣr /"
LeBAU,b12456238,"784324396","Tārīkh ūrṭat al-banādiq al-khāmisah al-mushāt /"
LeBAU,b1245669x,"784324452","al-Baḥrīyah al-ʻArabīyah wa-taṭawwuruhā fī al-Baḥr al-Mutawassiṭ fī ʻahd Muʻāwiyah /"
LeBAU,b12456743,"784324458","Manhaj al-yaqīn fī bayān anna al-waqf al-ahlī min al-dīn ;"
LeBAU,b12456950,"784324481","Risālah fī bayān mā taqūmu bi-hi hātihi al-Muʼassasah min al-barr wa al-iḥsān li-fāʼidat al-yatāmá wa al-ʻujjaz wa al-marḍá min fuqarāʼ al-Muslimīn /"
LeBAU,b1245705x,"784324495","Tajdīd manāhij iʻdād al-muʻallimīn fi al-ʻIrāq :"
LeBAU,b12457115,"784325462","Waqāʼiʻ al-Muʼtamar al-Tarbawī al-Awwal, al-munʻaqid bi-riʻāyat ṣāḥib al-jalālah al-malik Fayṣal al-awwal al-muʻaẓẓam, fī Baghdād min 9 Nīsān li-ghāyat 15 minhu sanat 1932 /"
LeBAU,b12457218,"784325473","Mudhakkirah fī mustaqbal al-tarbiyah wa-al-taʻlīm fī al-ʻIrāq /"
LeBAU,b12457929,"784325548","Arbaʻ muḥāḍarāt fī al-tarbiyah fī Injiltirā wa-Amrīkā wa-muqāranatihā bi-al-tarbiyah ʻinda al-umam al-Lātīnīyah /"
LeBAU,b12457930,"784325549","Fī al-tarbiyah wa-al-taʻlīm /"
LeBAU,b12457954,"784325551","Muḥāḍarāt fī al-tarbiyah wa-al-taʻlīm /"
LeBAU,b12458016,"784325558","Naẓarāt fī al-tarbiyah al-ḥadīthah /"
LeBAU,b12458430,"784325602","Min al-maʻbad ilá al-sijn, aw, Fī majālay al-kifāḥ /"
LeBAU,b12459239,"784325690","Ittijāhāt al-tarbiyah wa-al-taʻlīm fī Almāniyā wa-Inkiltirah wa-Faransā :"
LeBAU,b12459343,"784325702","Tawjīh al-ʻaql al-Rūsī /"
LeBAU,b12459665,"784325740","Tārīkh al-taʻlīm fī ʻaṣr Muḥammad ʻAlī /"
LeBAU,b12459707,"784325744","al-Taʻlīm fī Miṣr fī al-ʻaṣr al-Fāṭimī al-awwal, (358-467 H. = 968-1072 M.) /"
LeBAU,b12459884,"784325763","Taqrīr ʻan al-taʻlīm bi-al-Kuwayt /"
LeBAU,b1245994x,"784325771","Fakk al-aghlāl :"
LeBAU,b12460266,"784325808","al-Tarbiyah fī al-Sūdān :"
LeBAU,b12460394,"784325821","al-Tarbiyah wa-al-taʻlīm fī Turkiyā al-ḥadīthah /"
LeBAU,b12460412,"784325824","Wijhat al-tarbiyah wa-al-taʻlīm fī al-ʻālam al-ʻArabī wa-khāṣṣatan fī al-ʻIrāq /"
LeBAU,b12460424,"784325825","Bayān aʻmāl Lajnat Taʻlīm Fuqarāʼ al-Muslimīn fī al-Qurá al-tābiʻah li-Jamʻiyat al-Maqāṣid al-Khayrīyah al-Islāmīyah fī Bayrūt li-ʻāmihā al-thānī ʻashar :"
LeBAU,b12460461,"784325828","al-Tarbiyah li-ajl ḥaḍārah mutabaddilah /"
LeBAU,b12460485,"784325829","Niẓām al-tarbiyah fī Amīrkā /"
LeBAU,b12460758,"784325860","al-Tarbiyah fī al-Sharq al-Awsaṭ al-ʻArabī :"
LeBAU,b1246126x,"784326951","Muḥīṭ al-sharāʼiʻ :"
LeBAU,b12461337,"784326958","al-Qānūn al-Madanī /"
LeBAU,b12461428,"784326995","Niẓām al-taqāʻud :"
LeBAU,b12461453,"784327012","Qawānīn al-taqāʻud /"
LeBAU,b12461660,"784327078","al-Madrasah al-ibtidāʼīyah :"
LeBAU,b1246210x,"784327139","Muḥādrāt ʻan ṭuruq taʼlīm al-qirāʼah /"
LeBAU,b1246238x,"784327234","Usus al-tarbiyah al-fannīyah /"
LeBAU,b12462482,"784327247","Mashrūʻ al-taʻlīm al-ijbārī fī al-ʻIrāq /"
LeBAU,b12462573,"784327256","Abḥāth fī al-tarbiyah al-madanīyah wa-al-akhlāq /"
LeBAU,b12462585,"784327257","al-Tarbiyah al-ijtimāʻīyah al-waṭanīyah /"
LeBAU,b12462937,"784327342","Minhāj al-taʻlīm al-ibtidāʼī al-mulhaq bi-al-marsūm raqam 4298 al-muʼarrakh fī 31 Kānūn al-Awwal, 1928 wa-al-marsūm raqam 4435 al-muʼarrakh fī 28 Kānūn al-Thānī, 1929 :"
LeBAU,b12463267,"784327983","Niẓām al-jawāzāt al-safarīyah :"
LeBAU,b12463395,"784328010","Niẓām al-maṭābiʻ wa al-maṭbūʻāt :"
LeBAU,b12463632,"784328043","Qānūn al-maṭbūʻāt, tārīkh 2 Aylūl sanat 1948 ;"
LeBAU,b12463668,"784328046","Taʻāwun al-ābāʼ wa-al-mudarrisīn /"
LeBAU,b1246384x,"784328077","al-Tarbiyah wa-ṭuruq al-tadrīs /"
LeBAU,b12463863,"784328080","al-Madkhal ilá al-tarbiyah al-tajrībīyah /"
LeBAU,b12464272,"784328154","Ṭuruq al-tarbiyah al-ḥadīthah /"
LeBAU,b12464594,"784328237","Uṣūl al-tarbiyah al-thānawīyah /"
LeBAU,b1246496x,"784328297","al-Jarāʼim al-siyāsīyah fī Miṣr /"
LeBAU,b12465057,"784328307","Tārīkh Kullīyat Ḥimṣ al-Waṭanīyah al-Injīlīyah mundhu nashʼatihā sanat 1901-sanat 1928 /"
LeBAU,b12465203,"784328333","Waẓīfat al-madrasah al-thānawīyah /"
LeBAU,b12465641,"784328910","al-Niẓām al-asāsī li-Maktab Ṣanāʼiʻ Bayrūt."
LeBAU,b12466037,"784328956","al-Tawjīḥ al-miḥanī lil-shabāb /"
LeBAU,b12466141,"784329016","Manāhij madāris al-banīn al-ibtidāʼīyah wa-al-thānawīyah, 1950-1951 /"
LeBAU,b12466256,"784329085","Muḥāḍarah fī tārīkh Madrasat al-Rahbānīyah al-Bāsīlīyah al-Mukhalliṣīyah /"
LeBAU,b12467285,"784329501","al-Kitāb al-fiḍḍī li-Kullīyat al-Ādāb, 1925-1950."
LeBAU,b12467339,"784329546","al-Azhar bayna al-māḍī wa-al-ḥādir /"
LeBAU,b12467340,"784329548","Qānūn raqm 61 li-sanat 1933 bi-waḍʻ al-lāʼihah al-asāsīyah li-Kullīyat al-Ādāb."
LeBAU,b12467364,"784329552","al-Azhar fī alf ʻām /"
LeBAU,b12467625,"784329664","Naḥwa jāmiʻāt afḍal /"
LeBAU,b12467923,"784329758","al-Tarbiyah wa-al-ḥayāt, aw, Taʻmīm al-taʻlīm /"
LeBAU,b12468137,"784330372","al-Taʻlīm al-shaʻbī :"
LeBAU,b12468381,"784330554","Anẓimat al-Jāmiʻah al-Sūrīyah /"
LeBAU,b12468447,"784330632","Naqd taqrīr Lajnat Mūnrū :"
LeBAU,b12468460,"784330640","Taqrīr Lajnat al-Kashf al-Tahdhībī /"
LeBAU,b12468599,"784330747","Taqārīr ʻan aḥwāl al-Maʻārif fī Sūrīyah khilāl sanat 1945 /"
LeBAU,b12468770,"784330817","Taqrīr al-Lajnah al-ʻIlmīyah al-tābiʻah li-Majlis Iṣlāḥ al-Taʻlīm bi-al-Jāmiʻ al-Aʻẓam."
LeBAU,b12468812,"784330843","Ḥawla al-Marʼah :"
LeBAU,b12468836,"784330857","Taqrīr ʻan iṣlāḥ al-taʻlīm fī Miṣr /"
LeBAU,b12468873,"784330883","al-Marʼah fī naẓar al-Islām /"
LeBAU,b12468988,"784330901","al-Jughrāfiyā al-iqtiṣādīyah /"
LeBAU,b12469002,"784330903","Ḥuqūq al-marʻah al-Muslimah :"
LeBAU,b12469099,"784330955","Tijārat al-ʻIrāq qadīman wa-ḥadīthan :"
LeBAU,b1246921x,"784331052","al-Usrah wa-al-mujtamaʻ /"
LeBAU,b12469403,"784331146","al-Mutʻah wa-atharuhā fī al-iṣlāḥ al-ijtimāʻī :"
LeBAU,b12469464,"784331155","Fatāt al-sharq fī ḥaḍārat al-gharb :"
LeBAU,b12469506,"784331161","al-Zawāj fī al-Islām wa-azwāj al-Nabī Muḥammad ʻalayhi al-ṣalāt wa-al-salām :"
LeBAU,b1246952x,"784331164","Azamat al-zawāj fī Miṣr :"
LeBAU,b12469543,"784331166","al-Marʼah fī al-Islām :"
LeBAU,b12469579,"784331169","al-Ḥidād ʻalá imraʼat al-Ḥaddād, aw, Radd al-khaṭāʼ wa-al-kufr wa-al-bidaʻ allatī ḥawāhā kitāb īmraʼatunā fī al-sharīʻah wa-al-mujtamaʻ /"
LeBAU,b12469622,"784331174","Fī al-zawāj al-Masīḥī :"
LeBAU,b12469890,"784332191","al-Ṣaʻlakah wa-al-futuwwah fī al-Islām /"
LeBAU,b1247003x,"784332206","Ādāb al-sulūk /"
LeBAU,b12470272,"784332230","Mirʼāt al-nisāʼ fīmā ḥasuna minhunna wa-sāʼ :"
LeBAU,b12470302,"784332233","al-Islām wa-al-marʼah /"
LeBAU,b12470314,"784332234","al-Ittijāhāt al-ḥadīthah fī al-iqtiṣād al-duwalī /"
LeBAU,b1247034x,"784332237","Naḥnu .. al-nisāʼ al-Miṣrīyāt ! /"
LeBAU,b12470399,"784332242","Ḥijāb al-marʼah al-Muslimah fī al-kitāb wa al-sunnah /"
LeBAU,b1247079x,"784332289","Siyāsat al-ʻIrāq al-tijārīyah /"
LeBAU,b12471148,"784332325","Aʻwān Isrāʼīl fī Miṣr /"
