003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,1894616,"40971283","Michel Gharcieh al-Ghaziri, orientaliste libanais du XVIIIe siecle."
NjP,191967,"81642686|175403675","Muntakhabāt :"
NjP,2249821,"13943847|177843925","Irādat al-ḥayāh :"
NjP,2700508,"82805911|178300018","Muntahá al-arab fī sharḥ baytay al-ʻaql wa-al-adab /"
NjP,2736924,"177999066|7579307","al-Kashf ʻan masāwiʼ shiʻr al-Mutanabbī,"
NjP,2737391,"78694839|178005294|7828376","Diwān"
NjP,2738838,"67309644|8598918|178024314","Dīwān"
NjP,2739012,"178026509|8735680","al-Rabīʻ al-ʻaẓīm wa-qaṣāʼid ukhrá ... /"
NjP,2741014,"9804862","Dīwān"
NjP,2741563,"10140904","Wa-al-khaybah ayḍan /"
NjP,2746592,"12995506","al-ʻUrūbah tukarrim al-shāʻir Ilyās Farḥāt."
NjP,2749273,"14095729","Ṣirāʻ-- min wāqiʻ al-ḥayāh :"
NjP,2753558,"18013026|178200273","Dīwān Ibrāhīm ibn Harmah /"
NjP,2755475,"19380348","al-Shāfiʻī,"
NjP,2755960,"19832390|178231834","Dīwān Rashīd al-Hāshimī."
NjP,2756103,"19963226|178233662","Ashʻār Abī al-Shīṣ al-Khuzāʻī wa-akhbāruh."
NjP,2758021,"178259317|21591576","Jasad al-jumhūrīyah,"
NjP,2758923,"178271110|22175983","Dīwān ʻImād."
NjP,2759221,"22303022|178274921","al-Amthāl al-sāʼirah min shiʻr al-Mutanabbī, wa-al-Rūznāmjah."
NjP,2759877,"22715563","Suʼāl fī Yazīd ibn Muʻāwiyah,"
NjP,2761026,"23484765|178298940","al-Jabal al-munhār /"
NjP,2761208,"23487927|178301325","Yūghūrṭah :"
NjP,2761590,"23494457|178306038","Aḥmad Amīn :"
NjP,2761861,"178309396|23498156","al-ʻAwāṣif /"
NjP,2762026,"23500049","al-Waraqah /"
NjP,2762335,"23504763|178315325","Nidāʼ al-dimāʼ /"
NjP,2762775,"23511714","al-Nashīd al-tāʾih /"
NjP,2763407,"23523056","Taḥta samā' Āsiyā /"
NjP,2764429,"24408374","Rafīf al-aqḥuwān /"
NjP,2768004,"178392517|29798529","Ḥayāt Shaykh al-Islām Ibn Taymīyah Taqī al-Dīn Aḥmad ibn ʻAbd al-Ḥalīm al-Ḥarrānī al-Dimashqī, al-mutawaffá sanat 728 H :"
NjP,2768418,"178399906|30469871","Alqi mā fī yadik :"
NjP,2768504,"30612029|178401544","al-Badīʻ fī waṣf al-rabīʻ /"
NjP,2769262,"32215077","Sulṭān al-ẓalām"
NjP,2769263,"32215211","Tawfīq al-Ḥakīm :"
NjP,2770331,"178433334|33923496","Dīwān al-shaykh Ṣāliḥ al-Kawwāz al-Ḥillī /"
NjP,2770434,"178434987|33995746","al-Muʻallim Buṭrus Karāmah shāʻir al-amīr Bashīr al-Shihābī al-Kabīr /"
NjP,2770669,"178438860|34644254","al-Musharrad."
NjP,2771601,"36183001|178454878","Arḍ al-nubūwwah jisrun ʻazīm, wa-hiya jisr al-ʻubbād lil-mabūd /"
NjP,2771970,"37047714","Sharḥ al-ahādīth al-arbaʻīn /"
NjP,2773618,"178491311|40556676","Abū Tammām al-Ṭāʼī /"
NjP,2773720,"40819146|178493150","Thalāthat rijāl wa-imraʼah."
NjP,2773807,"40969876","Takmila-t-eṣṣila."
NjP,2785008,"178653243|42800771","al-Mikhlāt ..."
NjP,2785010,"42800812|178653281","Ḥadāʼiq al-nadīyah fī sharḥ Fawāʼid al-ṣamadīyah."
NjP,2785779,"42812530","Maʻa Allāh."
NjP,2786019,"42819228|178667440","al-ʻIqd al-farīd."
NjP,2786563,"42825519|880637117","Nukhustīn maqāleh-yi Mā baʻd al-ṭabīʻah mawsūm beh Maqālat al-alif al-ṣughrā,"
NjP,2786666,"178675935|42830359","Dīwān ..."
NjP,2786674,"178676025|42830757","Dīwān ʻAlī ibn Muqarrab al-ʻUyūnī maʻa sharḥihi [li] ʻAbd al-ʻAzīz ibn Aḥmad al-ʻUwayṣī,"
NjP,2786985,"178680091|42840573","Dīwān al-amīr ʻAbd al-Qādir al-Jazāʼirī."
NjP,2786988,"42840583","al-Fajr al-ṣādiq."
NjP,2787023,"42840699|630101237","Zīnāt, aw, al-takfīr /"
NjP,2787071,"178681309|42840900","Ghurūb al-Andalus."
NjP,2787235,"42846892|178683456","Imʻān al-anẓār ʻalá al-Maqṣūd."
NjP,2787249,"178683661|42846968","Dīwān ..."
NjP,2787281,"42847067|178684084","ʻIṣārat al-qalb ..."
NjP,2787606,"42853805|178688506","Dīwān ..."
NjP,2787612,"42853843|178688616","Kalimāt-i qiṣār."
NjP,2787620,"42853873|178688724","Nahj al-balāghah ..."
NjP,2787677,"42856646|178689573","Wasīlat al-raḥmah fī takhmīs al-qaṣīdah al-Burdah ..."
NjP,2787702,"42857575|178689916","Yaqaẓat al-rūḥ, aw tarānīm Ḥalīm."
NjP,2787731,"42860909","Tartīb musnad ... al-Shāfiʻī ... bi-tartīb ..."
NjP,2787845,"178691917|42862539","Ahl al-kahf ..."
NjP,2787849,"178691972|42862544","ʻAwdat al-rūḥ ..."
NjP,2787852,"178692018|42862551","Ḥimār al-ḥakīm."
NjP,2787855,"178692057|42862558","Malik al-ṭufaylīyīn aw (taʼrīkh ḥayāt maʻidah)."
NjP,2787857,"42862564|178692077","Taḥta shams al-fikr."
NjP,2787909,"42862644","al-Makāmāt ..."
NjP,2787935,"42862690","Damʻat Yazīd."
NjP,2787969,"178693585|42862778","Hīrūdūt fī Miṣr ..."
NjP,2787996,"42865597","Sharḥ Dīwān ..."
NjP,2788079,"42865747|880637497|178695007","Min al-shiʻr al-Yūnānī al-ḥadīth."
NjP,2788203,"42866748|178696715","Baynī wa-baynak."
NjP,2788207,"42866770|178696755","al-Kashf ʻan masāwiʼ shiʻr al-Mutanabbī."
NjP,2788208,"178696774|42866772","al-Kitāb al-dhahabī,"
NjP,2788324,"42871125","al-Baṣāʾir waʹl dhakhāʾir ..."
NjP,2788355,"178698840|42873217","Alḥān /"
NjP,2788357,"42873237","Zawraq al-nūr."
NjP,2788358,"178698875|42873252","al-Kalām fī shiʻr al-Buḥturī wa-Abī Tammām."
NjP,2788373,"42874285|178699073","al-Bayān waʹl-tabyīn ..."
NjP,2788696,"42892489|178703498","Layālī al-Qāhirah."
NjP,2788710,"42892531|178703705","Naqḍ Islām al-Nashāshībī al-ṣaḥīḥ."
NjP,2834167,"178116395|42892984","al-Basamāt al-mulawwanah."
NjP,2834168,"42892993|178116406","Mawākib al-dhikrayāt."
NjP,2834289,"42898884","Maʻa al-shayṭān;"
NjP,2834532,"42906019|178121838","Dīwān al-Furātī ..."
NjP,2835237,"178133013|42932774","Muntahā al-madārik, sharḥ al qaṣīdah al-tāʼīyah ..."
NjP,2844529,"81868860|178212953","Dīwān muḥarrik al-ashjān /"
NjP,2850920,"894697343|77742760","al-Ayyām al-muḍīʼah /"
NjP,2912498,"18466428|178181120","Min al-burj al-ʻāji"
NjP,2925298,"23500921|178278738","Masraḥ al-mujtamaʻ /"
NjP,2957682,"43160672|895034400","Makhṭūṭat shiʻr al-Akhras :"
NjP,302597,"32446409|13843611|60601163|175576403|20326834","al-Marʼah fī shiʻr al-Mutanabbī /"
NjP,3203059,"881682302|767884938","Shiʻr Nuṣayb ibn Rabāḥ /"
NjP,3204050,"179118792|49364383","Li-Kulli ḥubb qiṣṣah /"
NjP,3204066,"49364485|179118913","Nadhīr al-amwāj :"
NjP,324531,"23522100|175755295","al-Thawrah :"
NjP,349045,"25341747|175961298","Muntakhabāt al-ṭayyib al-dhikr al-marḥūm /"
NjP,353241,"175995714|13115487","Aḥrāsh al-madīnah /"
NjP,363430,"27947894|175362149","Ighāthat al-lahfān wa-salwat al-humūm wa-al-aḥzān bi-al-Qadirīyīn ʻiẓām al-shaʼn /"
NjP,372359,"33993743|175420355","Millīm al-akbar /"
NjP,374673,"40972823|175437462","Awj al-taḥarrī ʻan haythīyat Abī al-ʻAlāʼ al-Maʻarrī,"
NjP,390372,"25584061|175565464","Diʻbil al-Khuza̲ʻī /"
NjP,3904387,"178807044|46240155","al-Muwāzanah bayna Abī Tammām Ḥabīb ibn Aws al-Ṭāʼī wa-Abī ʻUbādah al-Walīd ibn ʻUbayd-Allāh al-Buḥturī /"
NjP,398415,"22319364|175630109","al-Dalīl ilá fiqh al-lughah wa-sirr al-ʻArabīyah lil-Thaʻālibī /"
NjP,398763,"22319544|175632884","Dīwān al-Sharīf al-Raḍī /"
NjP,405683,"44813031|175692834","Dīwān Abī Miḥjan al-Thaqafī /"
NjP,4091838,"54361184|179582111","Ughniyāt lil-thawrah :"
NjP,4093166,"43137834","Qiṣaṣ min mujtamaʻinā /"
NjP,4104106,"54631219|179602736","Abyāt shiʻr /"
NjP,412575,"35258349|175750999","al-Ḥadāʼiq al-nadīyah fī sharḥ al-Ṣamadīyah /"
NjP,4149365,"23519949|179665732","Kitāb al-Ṣilah fī tārīkh aʼimmat al-Andalus wa-ʻulamāʼihim wa-muḥaddithīhim wa-fuqahāʼihim wa-udabāʼihim /"
NjP,442751,"81794749","Wufūd al-ʻArab."
NjP,446511,"176009178|25521339","Ḥurūb al-muqaddimīn, 1075-1450 :"
NjP,463757,"175439791|26034131","al-Muqābasāt /"
NjP,464978,"43151285|175450061","Khān al-Khalīlī /"
NjP,479578,"175570356|26285958","al-Sharīf al-Raḍī :"
NjP,4823891,"179833616|227547895|36961738","Muḥammad /"
NjP,484474,"175611373|23700239","Sirāj al-qāriʼ al-mubtadiʼ wa-tidhkār al-muqriʼ al-muntahī :"
NjP,499182,"26629619|175725854",""Nahj al-balāghah" nibrās al-siyāsah wa-manhal al-tarbiyah :"
NjP,502293,"22325283","Wasīlat al-dārayn al-kubrá :"
NjP,505619,"22322246|175777030","Miʼat shāhid wa-shāhid min maʻānī kalām al-Imām ʻAlī (ʻalayhi al-salām) fī shiʻr Abī al-Ṭayyib al-Mutanabbī /"
NjP,542954,"40577898","al-Kashkūl /"
NjP,549524,"82483683","Takhmīs Qaṣīdat al-burdah /"
NjP,615144,"79203906|176033883","[Dīwān al-Khaṭīb]."
NjP,7055305,"20814458","al-Tamām fī tafsīr ashʻār Hudhayl :"
NjP,774407,"176688808|27152020","Fahāris Rabīʻ al-abrār wa-nuṣūṣ al-akhbār taṣnīf al-Imām Maḥmūd ibn ʻUmar al-Zamakhsharī /"
NjP,774884,"27152099|176690519","Mufakkirah al-rīfīyah (li-Fuʼād Afandī) ; Maʻahā qiṣṣat al-firdaws al-arḍī /"
NjP,774923,"27152111|176690655","Hādhihi risālah mawsūmah bi-al-Sayf al-rabbānī fī ʻunuq al-muʻtariḍ ʻalá al-Ghawth al-Jīlānī /"
NjP,796769,"176766785|27862046","Sharḥ al-ashʻār al-sittah al-Jāhilīyah /"
NjP,800683,"176780442|27983709","Shāfiyat al-dajam ʻalá lāmiyat al-ʻajam /"
NjP,805755,"176798124|28105554","Kāẓimī"
NjP,818225,"10976273|67309373|176194256","Zawbaʻat al-duhūr /"
NjP,889000,"27374448","Siḥr Bābil wa-sajʻ al-balābil /"
NjP,925203,"24824140|34078754|176283369","Bināʼ al-maqālah al-Fāṭimīyah fī naqḍ al-risālah al-ʻUthmānīyah /"
NjP,937377,"31731080|176324609","Bahj al-ṣibāghah fī sharḥ Nahj al-balāghah /"
NjP,939852,"176334930|31823688","Tanzīl al-āyāt ʻalá al-shawāhid min al-abyāt :"
NjP,941295,"31859089","Zaʻ⁻amat al-shiʻr al-j⁻ahil⁻i bayna Umruʼ al-Qays wa-ʻAd⁻i ibn Zayd /"
NjP,972151,"32540544","al-Tiryāq al-Fārūqī /"
NjP,981836,"32787907|176559606","Wahaj al-rimāl al-sumr /"
