2686600,columbia_aco001600
3367899,columbia_aco001534:v.1|columbia_aco001535:v.2
3073388,columbia_aco001529:v.1|columbia_aco001530:v.2
3233726,columbia_aco001484
3063351,columbia_aco001541:v.1|columbia_aco001542:v.2|columbia_aco001543:v.3
3068283,columbia_aco001559:v.1-2|columbia_aco001560:v.3-5
3068244,columbia_aco001548:v.1|columbia_aco001549:v.2|columbia_aco001550:v.3|columbia_aco001551:v.4
3368364,columbia_aco001506:v.1|columbia_aco001507:v.2
3122392,columbia_aco001572:v.1-2|columbia_aco001573:v.3-4
4890716,columbia_aco001422:v.1-4
3233731,columbia_aco001454:v.1|columbia_aco001455:v.2|columbia_aco001456:v.3|columbia_aco001457:v.4|columbia_aco001458:v.5|columbia_aco001459:v.6|columbia_aco001460:v.7|columbia_aco001461:v.8
3170031,columbia_aco001511:v.1|columbia_aco001512:v.2
3071982,columbia_aco001467
3366795,columbia_aco001423:v.1-2|columbia_aco001424:v.3
867051,columbia_aco001604
3073709,columbia_aco001554:v.1-2|columbia_aco001555:v.3-4
3089711,columbia_aco001526
2686761,columbia_aco001599
3063298,columbia_aco001552:v.1|columbia_aco001553:v.2
3076744,columbia_aco001513:v.1|columbia_aco001514:v.2|columbia_aco001515:v.3|columbia_aco001516:v.4
3368387,columbia_aco001450:pt.1-4
3068052,columbia_aco001445
3072730,columbia_aco001449
3367853,columbia_aco001568:v.1|columbia_aco001569:v.2|columbia_aco001570:v.3:1|columbia_aco001571:v.3:2
3073618,columbia_aco001491
3367969,columbia_aco001492:v.1-2
2679388,columbia_aco001536
3067502,columbia_aco001527
4887366,columbia_aco001494:v.1-2|columbia_aco001495:v.3-4
3179219,columbia_aco001574:v.1|columbia_aco001575:v.2|columbia_aco001576:v.3|columbia_aco001577:v.4|columbia_aco001578:v.5
3239574,columbia_aco001434
3233732,columbia_aco001521
3368391,columbia_aco001425:v.1|columbia_aco001426:v.2|columbia_aco001427:v.3|columbia_aco001428:v.4|columbia_aco001429:v.5|columbia_aco001430:v.6|columbia_aco001431:v.7
3072943,columbia_aco001451:v.1:1|columbia_aco001452:v.1:2|columbia_aco001453:v.2:1-2
3368389,columbia_aco001432:v.1|columbia_aco001433:v.2
644804,columbia_aco001397:v.1|columbia_aco001396:v.2|columbia_aco001395:v.3|columbia_aco001398:v.4
3071311,columbia_aco001493
3076366,columbia_aco001537:v.1|columbia_aco001538:v.2|columbia_aco001539:v.3|columbia_aco001540:v.4
3062700,columbia_aco001592:v.1|columbia_aco001593:v.2|columbia_aco001594:v.3|columbia_aco001595:v.4|columbia_aco001596:v.5|columbia_aco001597:v.6|columbia_aco001598:v.7
3068239,columbia_aco001583:v.1|columbia_aco001584:v.2
3073384,columbia_aco001485
3071694,columbia_aco001566:v.1|columbia_aco001567:v.2
3073626,columbia_aco001518:v.1|columbia_aco001519:v.2|columbia_aco001520:v.3
2695207,columbia_aco001563:v.1|columbia_aco001564:v.2
3068443,columbia_aco001488:v.1|columbia_aco001489:v.2|columbia_aco001490:v.3
3071325,columbia_aco001500:v.1|columbia_aco001501:v.2
4911907,columbia_aco001462:v.1|columbia_aco001463:v.2|columbia_aco001464:v.3|columbia_aco001465:v.4-5
4894404,columbia_aco001468:v.1|columbia_aco001469:v.2|columbia_aco001470:v.3|columbia_aco001471:v.4
3062922,columbia_aco001585:v.1|columbia_aco001586:v.2|columbia_aco001587:v.3|columbia_aco001588:v.4|columbia_aco001589:v.5|columbia_aco001590:v.6|columbia_aco001591:v.7
3072139,columbia_aco001522
3111722,columbia_aco001448
3233723,columbia_aco001477
3068050,columbia_aco001486:v.1|columbia_aco001487:v.2
3266832,columbia_aco001557:v.1|columbia_aco001558:v.2
3233763,columbia_aco001498:v.1|columbia_aco001499:v.2
4392906,columbia_aco001444:v.9
3348238,columbia_aco001556:v.1-2
3369611,columbia_aco001517:v.1-3
3054856,columbia_aco001409:v.1-2|columbia_aco001410:v.3-4|columbia_aco001411:v.5-6|columbia_aco001412:v.7-8|columbia_aco001413:v.9-10|columbia_aco001414:v.11-12|columbia_aco001415:v.13-14|columbia_aco001416:v.15-16|columbia_aco001417:v.17-18
4890959,columbia_aco001502:v.1|columbia_aco001503:v.2
3068477,columbia_aco001523
3170327,columbia_aco001476
4896120,columbia_aco001466:v.1-2
3072902,columbia_aco001504:v.1|columbia_aco001505:v.2
3072276,columbia_aco001603
3098479,columbia_aco001483
3073631,columbia_aco001447
4912267,columbia_aco001435:v.1|columbia_aco001436:v.2|columbia_aco001437:v.3|columbia_aco001438:v.4|columbia_aco001439:v.5|columbia_aco001440:v.6|columbia_aco001441:v.7|columbia_aco001442:v.8|columbia_aco001443:v.9
3368381,columbia_aco001561:v.1|columbia_aco001562:v.2
3076918,columbia_aco001532:v.1|columbia_aco001533:v.2
3068440,columbia_aco001479:v.1|columbia_aco001480:v.2
3076282,columbia_aco001496:v.1|columbia_aco001497:v.2
3072137,columbia_aco001601
3063234,columbia_aco001508
650274,columbia_aco001399:v.1|columbia_aco001400:v.2
3098553,columbia_aco001531
5961440,columbia_aco001565:pt.1
3087679,columbia_aco001579:v.1|columbia_aco001580:v.2|columbia_aco001581:v.3|columbia_aco001582:v.4
3073797,columbia_aco001481:v.1|columbia_aco001482:v.2
3365489,columbia_aco001528
4890688,columbia_aco001472:v.1-2|columbia_aco001473:v.3-4|columbia_aco001474:v.5-6|columbia_aco001475:v.7-8
3076294,columbia_aco001509:v.1|columbia_aco001510:v.2
3366792,columbia_aco001418:v.1|columbia_aco001419:v.2|columbia_aco001420:v.3|columbia_aco001421:v.4
3177501,columbia_aco001524:v.1|columbia_aco001525:v.2
3123181,columbia_aco001544:v.1|columbia_aco001545:v.2|columbia_aco001546:v.3|columbia_aco001547:v.4
3067057,columbia_aco001478
