003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b17514472,,"Muḥammad rasūl al-hudá wa-al-raḥmah wa-sharīʻatuhu al-khālidah /"
LeBAU,b17514551,,"Tanbīh al-anām ilā tārīkh al-Islām /"
LeBAU,b17515038,,"Kitāb Tuḥfat al-anām, mukhtaṣar tārīkh al-Islām /"
LeBAU,b17515142,,"al-Riḥlah al-anwarīyah ilā al-asqāʻ al-Ḥijāzīyah wa-al-Shāmīyah :"
LeBAU,b17515282,,"Kītāb Ghurar al-khaṣā'iṣ al-wāḍiḥah wa-ʻurar al-naqā'iṣ al-fāḍiḥah /"
LeBAU,b17578061,,"Thawrat al-aḥrār ʻalá al-istiʻmār fī al-Maghrib al-ʻArabī /"
LeBAU,b17587578,,"al-Ta‘rīf bi-mā ānasat al-Hijrah min ma‘ālim Dār al-Hijrah /"
LeBAU,b17588984,,"al-Jāmi‘ah al-‘Arabīyah wa-al-wiḥdah al-‘ālamīyah :"
LeBAU,b17589022,,"al-Jughrāfīyah al-‘askarīyah :"
LeBAU,b17590371,,"Kitāb Sharḥ al-Mu‘allaqāt al-sab‘ /"
LeBAU,b17590462,,"Bayna al-ṣiḥāfah wa-al-adab /"
LeBAU,b1759179x,,"Khawāṭir siyāsī /"
LeBAU,b17609112,,"Uṣūl al-tarbīyah wa-al-taʻlīm /"
LeBAU,b17609148,,"Dīwān Rustum :"
LeBAU,b17610060,,"Itḥāf abnā’ al-‘aṣr bi-dhikr qudamā’ mulūk Miṣr /"
LeBAU,b17619257,,"Dīwān Abī al-Ṭayyib al-Mutanabbī /"
LeBAU,b17623728,,"al-Iqṭā‘īyah fī Miṣr wa-Sūriyā wa-Filasṭīn wa-Lubnān /"
LeBAU,b17624101,,"Kitāb ʻUyūn al-akhbār /"
LeBAU,b17665358,,"Taḥta al-miṣbāḥ al-akhḍar /"
LeBAU,b17665395,,"al-Ḥabashah al-Muslimah /"
LeBAU,b17665413,,"Fī Ḥubb Allāh wa-rasūluh :"
LeBAU,b17665437,,"al-Qawl al-Wāfī fī al-‘arūḍ wa-al-qawāfī /"
LeBAU,b17665553,,"Abū al-Ṭayyib al-Mutanabbī wa-akhbaruh /"
LeBAU,b17665590,,"Sharḥ al-jawhar al-maknūn /"
LeBAU,b17665607,,"al-Shaykh wa-al-baḥr /"
LeBAU,b17665735,,"Kitāb al-Summ al-qātil fī am‘ā’ al-fāsiq al-muḍill al-jāhil /"
LeBAU,b17665917,,"Ma’āthir al-‘Arab fī al-‘ulūm al-ṭibbīyah /"
LeBAU,b17665942,,"Dumū‘ al-asá wa-al-alam fī maṣra‘ al-marḥūm Jibrā’īl Tawfīq bayk Karam /"
LeBAU,b17666107,,"Tārīkh Miṣr ilá al-fatḥ al-ʻUthmānī :"
LeBAU,b17666338,,"al-Dīwān fī Ahl al-Bayt :"
LeBAU,b17666351,,"Kitāb al-Mazāmīr al-sharīf li-Dāwūd al-nabī wa-al-malik /"
LeBAU,b17666405,,"Falsafat al-tārīkh /"
LeBAU,b17666442,,"Sijill Āl al-Majdhūb nasaban wa-ṣihran /"
LeBAU,b17666466,,"Masbaḥat al-Rāhib :"
LeBAU,b1766651x,,"al-Jaysh al-Faransī /"
LeBAU,b17666661,,"Riwāyat al-Kūnt Dī Mūntū Krīstū :"
LeBAU,b17666703,,"Jannat al-shawk /"
LeBAU,b17666909,,"al-Zaharāt /"
LeBAU,b17666910,,"Jabal ‘Āmil fī al-tārīkh /"
LeBAU,b18270086,,"al-Ḥayāt wa-al-shabāb /"
LeBAU,b18270104,,"al-Kūkh al-Hindī, aw, Ayna najidu al-ḥaqīqah wa-kayfa najiduhā /"
LeBAU,b1827030x,,"Asrār al-ʻulūm al-ghāmiḍah /"
LeBAU,b18270700,,"Maʻná Rashīd Nakhlah /"
LeBAU,b18270736,,"al-Jānib al-jinsī min al-zawāj /"
LeBAU,b1827075x,,"Ilá al-shabāb :"
LeBAU,b1827092x,,"Faraj al-mahmūm fī ta’rīkh ʻulamāʼ al-nujūm /"
LeBAU,b18271455,,"‘Asharat ayyām baynā Hitlir wa-al-mawt /"
LeBAU,b18271480,,"Min asrār al-ḥarb :"
LeBAU,b18271509,,"Kitāb al-Mawāqif /"
LeBAU,b18271510,,"I‘jāz al-Qur’ān /"
LeBAU,b18271522,,"Qāri’ bayna ‘ashrat kutub /"
LeBAU,b1827156x,,"Niẓām al-ḥukm wa-al-idārah fī al-Islām /"
LeBAU,b18271595,,"Waḥī al-alam /"
LeBAU,b18271649,,"al-Ayyām /"
LeBAU,b18271650,,"al-Mukhtārāt min ashʻār shāʻir al-aqṭār al-ʻArabīyah wa-imām al-ṣināʻatayn /"
LeBAU,b18271674,,"Tha‘labat al-jāhid :"
LeBAU,b18271698,,"Waḥyu al-‘ilm /"
LeBAU,b18271947,,"Masā’il fiqhīyah /"
LeBAU,b18271984,,"al-Durūz /"
