003/Inst,001/BSN,OCLC number(s),245a/Title
NNU,001467770,"13889499","Fihris al-muʼallifīn wa-al-ʻanāwīn lil-kutub al-ʻArabīyah al-mawjūdah bi-al-Maktabah al-ʻĀmmah lil-Ḥimāyah,"
NNU,001467783,"19387136","Dalīl al-maktabāt /"
NNU,001496938,"37106513","Mufīd al-ʻulūm wa-mubīd al-humūm :"
NNU,001500649,"57293219","Ṣafahāt lam tunshar min Badāʼiʻ al-zuhūr fī waqāʼiʻ al-duhūr /"
NNU,001535203,"892545315|23485729","Iḥyāʼ al-jabr :"
NNU,001576857,"264971560|13862696","Hadīyat al-ʻārifīn :"
NNU,001592500,"122702902","Kitāb Taqwīm al-buldān /"
NNU,001619955,"55203462","Kitāb Futūḥ Miṣr wa-akhbāruhā /"
NNU,001628365,"123021413","Hādhā huwa al-kitāb al-mustaṭāb al-musammá bi-Īḍāḥ al-Farāʼid fī ʻilm al-uṣūl /"
NNU,001674664,"55482705","Kitāb al-Majmūʻ fī sharh al-shurūʻ ="
NNU,001676371,"476961367","Muḥāḍarāt fī tārīkh al-fiqh al-Islāmī /"
NNU,001676462,"17389003","Kitāb muʻjam al-buldān /"
NNU,001676825,"23490851","ʻIlm al-akhlāq ilá Nīqūmākhūs /"
NNU,001677458,"22680511","Tuḥfat al-fuqahāʼ,"
NNU,001677830,"122984614|226970425","Mīthāq Jamiʻat al-Duwal al-ʻArabīyah :"
NNU,001678628,"15266029","Imārat al-Shāriqah /"
NNU,001678642,"222241674","Kitāb bulūgh al-marām, fī sharḥ misk al-khitām :"
NNU,001678679,"892546164","Aḥmad ʻUrābī al-zaʻīm al-muftarʹa ʻalayh /"
NNU,001678743,"27367121","Miṣr al-ẓāfirah :"
NNU,001678754,"28271626","Maḥāḍir al-muḥādathāt al-siyāsīyah wa-al-mudhakkirāt al-mutabādalah bayna al-ḥukūmah al-Miṣrīyah wa-ḥukūmat al-Mamlakah al-Mutaḥḥidah :"
NNU,001678774,"476974655","Kitāb akhbār al-uwal fī-man taṣarrafa fī Miṣr min arbāb al-duwal /"
NNU,001678776,"8545931|29296490","al-Ishārah ilā man nāla al-wizārah /"
NNU,001678777,"28784752","Kitāb Qawānīn al-dawāwīn /"
NNU,001678789,"318940071","al-Fāṭimīyūn fī miṣr wa-aʻmāluhum al-siyāsīyah wa-al-dīnīyah bi-wajhin khāṣṣ /"
