003/Inst,001/BSN,OCLC number(s),245a/Title
LeBAU,b12309849,"784181260","al-Maktabah al-Madrasīyah /"
LeBAU,b12314456,"784184668","al-Khulāṣah al-jalīyah min tārīkh al-kanīsah al-Masīḥīyah /"
LeBAU,b12330450,"784206269","Muqaddimah fī tārīkh ṣadr al-Islām /"
LeBAU,b12330978,"784206352","Khulāṣat al-Kalām fī arkān al-Islām /"
LeBAU,b12331508,"784206902","Muḥāḍarāt tārīkh al-umam al-Islāmīyah /"
LeBAU,b12331624,"784206919","Nawāḥin majīdah min al-thaqāfah al-Islāmīyah /"
LeBAU,b12331648,"784206921","Mādhā khasira al-‘ālam bi-inḥiṭāṭ al-Muslimīn /"
LeBAU,b12331880,"784206950","Mukhtār īqāẓ al-Gharb lil-Islām /"
LeBAU,b12332033,"784206968","al-Islām mabda’ wa-ʻaqīdah /"
LeBAU,b12332112,"784206976","Dirāsāt fī al-ʻUṣūr al-ʻAbbāsīyah al-Mutaʼakhkhirah /"
LeBAU,b12332161,"784206981","Ḥarakat al-fatḥ al-Islāmī fī al-qarn al-awwal :"
LeBAU,b12332288,"784206995","Ḥubb al-waṭan /"
LeBAU,b12332380,"784207005","Hākadhā takallama Zarādasht :"
LeBAU,b12332495,"83083793","Kitāb al-Amālī, aw, al-majālis /"
LeBAU,b12332501,"784207017","Sulūk al-mālik fī tadbīr al-mamālik /"
LeBAU,b12332550,"784207022","Kitāb al-khiṣāl /"
LeBAU,b12332689,"784207044","Kāmil al-ziyārāt /"
LeBAU,b12332719,"784207055","Maqāl ‘an al-manhaj li-iḥkām qiyādat al-‘aql wa-lil-baḥth ‘an al-ḥaqīqah fī al-‘ulūm /"
LeBAU,b12332756,"784207066","Rinīh Dīkart Abū al-falsafah al-ḥadīthah /"
LeBAU,b12332768,"784207068","Falsafat Ūjīst Kūnt /"
LeBAU,b1233277x,"784207074","Risālah fi muʻṭayāt al-wijdān al-badīhīyah /"
LeBAU,b12332781,"784207079","al-Ḥaḍārah al-Islāmīyah wa-madá ta’aththurihā bi-al-mu’aththirāt al-ajnabīyah /"
LeBAU,b12333013,"784207912","Tārīkh al-khilāfah al-Umawīyah wa-al-‘Abbāsīyah wa-al-duwal al-Islāmīyah wa-al-‘uṣūr al-wuṣṭá fī Ūrūbbā :"
LeBAU,b12333207,"784208172","Majma‘ al-aḥyā’ /"
LeBAU,b12333372,"784208891","Mabādi’ tārīkh ḥarakat al-salām /"
LeBAU,b12333839,"784209099","Ikhtiṣār ʻulūm al-ḥadīth, aw, al-Bāʻith al-ḥathīth ilā maʻrifat ʻulūm al-ḥadīth /"
LeBAU,b12333888,"784209114","‘Ibrah min al-tārīkh fī ayyām al-Rashīd /"
LeBAU,b12333955,"784209127","Ḥaqīqat madhhab al-Ittiḥādiyīn, aw, wiḥdat al-wujūd wa- bayān buṭlānuh bi-al-barāhīn al-naqlīyah wa-al-‘aqlīyah ."
LeBAU,b12333967,"784209129","Limādhā anā mulḥid? /"
LeBAU,b12333979,"784209134","Tajrīd al-tamhīd limā fī al-muwaṭṭaʼ min al-maʻānī wa-al-asānīd, aw, al-Taqaṣṣi li-ḥadīth al-muwaṭṭa’ wa-shuyūkh al-Imām Mālik."
LeBAU,b12334364,"784209262","Kitāb Irshād al-Umam ilá yunbūʻ al-ḥikam."
LeBAU,b12334406,"85059994","Kitāb al-Tāj ʼal-muraṣṣaʻ bi-jawāhir al-Qurʼān wa-al-ʻulūm /"
LeBAU,b12334455,"85060703","Mukhtaṣar sunan Abī Dāwūd /"
LeBAU,b12334546,"784210271","Risālat baqā’ al-nafs ba‘da fanā’ al-jasad /"
LeBAU,b12334558,"784210275","Tafsīr al-Anājīl al-muqaddasah allatī tuqra’ fī ayyām al-Āḥāād wa-al-a‘yād ḥasab ṭaqs al-Kanīsah al-Iskandarīyah /"
LeBAU,b12334571,"784210280","Anta wa-al-kitāb /"
LeBAU,b12334753,"784210319","Shurūṭ al-a’immah al-sittah :"
LeBAU,b12334765,"11139444","Kitāb tadhkirat al-mawḍūʻāt /"
LeBAU,b12334777,"784210324","Ṣaḥīḥ Ibn Ḥibbān /"
LeBAU,b12334832,"784210332","Hādhihi Ḥāshiyat Laqṭ al-durar /"
LeBAU,b1233490x,"784210345","Sharḥ Riyāḍ al-Ṣāliḥīn al-musammá Dalīl al-Fāliḥīn li-ṭuruq Riyāḍ al-Ṣāliḥīn /"
LeBAU,b12334911,"784210347","Sunan Abī Dāwud /"
LeBAU,b12334960,"784210357","Kashf al-niqāb ‘an ḥaqīqat al-Kitāb :"
LeBAU,b12334996,"784210360","Sunan al-Ḥāfiẓ Abī ‘Abd Allāh Muḥammad ibn Yazīd al-Qazwīnī Ibn Mājah 207-275 H. /"
LeBAU,b12335046,"784210368","Nayl al-awṭār sharḥ Muntaqá al-akhbār min aḥādīth Sayyid al-Akhyār /"
LeBAU,b12335150,"784210386","Ḥāshīyat al-‘allāmah al-muḥaqqiq al-shaykh ʻAṭīyah al-Ajhūrī ʻalá Sharḥ sayyidī Muḥammad al-Zurqānī ʻala manẓūmat al-Bayqūnīyah lil-‘allāmah al-Shaykh ‘Umar ibn al-Shaykh Muḥammad ibn al-Futūḥ al-Dimashqī al-Shāfi‘ī fī ‘ilm muṣṭalaḥ al-ḥadīth."
LeBAU,b12335277,"784210403","Miftāḥ al-jannah fī al-iḥtijāj bi-al-sunnah /"
LeBAU,b12335721,"784210451","Tanqīḥ al-qawl al-ḥathīth bi-sharḥ Lubāb al-Ḥadīth :"
LeBAU,b12335770,"784210456","Tanwīr al-ḥawālik :"
LeBAU,b12335794,"784210458","Tanwīr al-ḥawālik :"
LeBAU,b12335824,"784210461","al-Anwār al-jalīyah fī mukhtaṣar al-athbāt al-Ḥalabīyah /"
LeBAU,b12335848,"784210463","al-Qirá li-qaṣā’id Umm al-Qurá /"
LeBAU,b1233599x,"784210480","Minḥat al-maʻbūd fī tartīb musnad al-Ṭayālisī Abī Dāwūd ;"
