b12314456,aub_aco000824
b12333207,aub_aco000812
b12334406,aub_aco000877
b12335770,aub_aco000909:'v.1-3'
b12331648,aub_aco000807
b12332501,aub_aco000811
b12331880,aub_aco000803
b12337407,aub_aco000930
b12330450,aub_aco000808
b12332033,aub_aco000804
b12336671,aub_aco000940
b12338813,aub_aco000954:'v.1-2'|aub_aco000955:'v.3-4'
b12345775,aub_aco000969
b12340704,aub_aco000941
b12340662,aub_aco000878
b12337547,aub_aco000897:'v.1'
b12337870,aub_aco000903
b12340406,aub_aco000957
b12334960,aub_aco000880
b12333979,aub_aco000850
b12339180,aub_aco000956
b1278042x,aub_aco000809
b12333888,aub_aco000871
b12662641,aub_aco000970:'v.1-2'
b12334832,aub_aco000881
b12334558,aub_aco000822
b1233277x,aub_aco000817
b12334455,aub_aco000825:'v.1'|aub_aco000826:'v.2'
b1234039x,aub_aco000964
b12332288,aub_aco000810
b12333013,aub_aco000870
b12332380,aub_aco000814
b12334996,aub_aco000894:'v.1'
b12337730,aub_aco000931
b1233716x,aub_aco000938:'v.1-2'
b12662690,aub_aco000942
b12334765,aub_aco000892
b12337900,aub_aco000960
b12334364,aub_aco000876:'v.1'
b12336099,aub_aco000887
b12337754,aub_aco000932
b12333839,aub_aco000837
b12332112,aub_aco000868
b12345209,aub_aco000968
b12335848,aub_aco000912
b12344151,aub_aco000958:'v.10'
b12332768,aub_aco000818
b12333955,aub_aco000819:'v.4'
b12340455,aub_aco000965
b12332756,aub_aco000816
b12334911,aub_aco000882:'v.1'|aub_aco000883:'v.2'|aub_aco000884:'v.3'|aub_aco000885:'v.4'
b12338990,aub_aco000963
b12330978,aub_aco000801
b12338606,aub_aco000952:'v.1'|aub_aco000953:'v.2'
b12331508,aub_aco000805:'v.1'|aub_aco000806:'v.2'
b12334571,aub_aco000823
b12334777,aub_aco000893:'v.1'
b12337833,aub_aco000898
b12336701,aub_aco000939
b12335150,aub_aco000886
b12335824,aub_aco000913
b12337985,aub_aco000966
b12341563,aub_aco000867
b12338989,aub_aco000962
b12338953,aub_aco000967
b12340236,aub_aco000959
b12336178,aub_aco000888
b12335046,aub_aco000933:'v.5'|aub_aco000934:'v.6'|aub_aco000935:'v.7'|aub_aco000936:'v.8'|aub_aco000937:'v.9'
b12338503,aub_aco000951
b12341976,aub_aco000852:'v.1'|aub_aco000853:'v.2'|aub_aco000854:'v.3'|aub_aco000855:'v.4'|aub_aco000856:'v.5'|aub_aco000857:'v.6'|aub_aco000858:'v.7'|aub_aco000859:'v.8'|aub_aco000860:'v.9'|aub_aco000861:'v.10'|aub_aco000862:'v.11'|aub_aco000863:'v.12'|aub_aco000864:'v.13'|aub_aco000865:'v.14'|aub_aco000866:'v.15'
b12337456,aub_aco000895
b12722121,aub_aco000945:'v.1'|aub_aco000946:'v.2'|aub_aco000947:'v.3'|aub_aco000948:'v.4'
b12331624,aub_aco000802
b12333967,aub_aco000820
b12337171,aub_aco000889:'v.1'|aub_aco000890:'v.2'
b1233490x,aub_aco000904:'v.1-2'|aub_aco000905:'v.3-4'|aub_aco000906:'v.5-6'|aub_aco000907:'v.7-8'
b12337109,aub_aco000924
b1233764x,aub_aco000900
b12336269,aub_aco000917:'v.1-2'|aub_aco000918:'v.3-4'|aub_aco000919:'v.5-6'|aub_aco000920:'v.7-8'|aub_aco000921:'v.9-10'|aub_aco000922:'v.11-12'|aub_aco000923:'v.13'
b12332781,aub_aco000879
b12337560,aub_aco000901
b12342634,aub_aco000872
b12332161,aub_aco000869
b12332550,aub_aco000874
b12337626,aub_aco000899
b12335721,aub_aco000911
b12333372,aub_aco000813
b12346536,aub_aco000949
b12332719,aub_aco000815
b12334753,aub_aco000891
b12337213,aub_aco000926:'v.1'|aub_aco000927:'v.2'|aub_aco000928:'v.3'
b1234249x,aub_aco000838:'v.1'|aub_aco000839:'v.2'|aub_aco000840:'v.3'|aub_aco000841:'v.4'|aub_aco000842:'v.5'|aub_aco000843:'v.6'|aub_aco000844:'v.7'|aub_aco000845:'v.8'|aub_aco000846:'v.9'|aub_aco000847:'v.10'|aub_aco000848:'v.11'|aub_aco000849:'v.12'
b12332495,aub_aco000873
b12336087,aub_aco000915:'v.1'|aub_aco000916:'v.2'
b12337535,aub_aco000896
b1233599x,aub_aco000914:'v.1-2'
b12340273,aub_aco000961:'v.2-3'
b12337122,aub_aco000925
b12335277,aub_aco000908
b12335794,aub_aco000910:'v.1-3'
b12332689,aub_aco000875
b12334546,aub_aco000821
b12340479,aub_aco000827:'v.1'|aub_aco000828:'v.2'|aub_aco000829:'v.3'|aub_aco000830:'v.4'|aub_aco000831:'v.5'|aub_aco000832:'v.6'|aub_aco000833:'v.7'|aub_aco000834:'v.8'|aub_aco000835:'v.9'|aub_aco000836:'v.10'
b12337377,aub_aco000929
b12309849,aub_aco000943:'v.1'|aub_aco000944:'v.2'
b12547256,aub_aco000851
b12337845,aub_aco000902
b12344692,aub_aco000950
