003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,981840,"32787926|176559633","al-Juzʼ al-awwal [-al-thānī] min kitāb al-Nafḥah al-Aḥmadīyah fī bayān al-awqāt al-Muḥammadīyah /"
NjP,438542,"25342871|175951198","Kitāb al-lawāmiʻ al-ilāhīyah fī al-mabāḥith al-kalāmīyah /"
NjP,2786001,"42817956","al-Fiṣal fī al-milal wa-al-Ahwāʾ wa-al-Niḥal."
NjP,2786671,"42830587","al-Nashr fī al-qirāʾat al-ʻashr."
NjP,2787616,"42853853","Shikūfehhā-yi khirad, yā sukhanān-i ʻAlī ..."
NjP,1570047,"177249230|29737689","al-Ḥūr al-ʻayn /"
NjP,479235,"79130124|175567513","Kitāb ḥilyat al-abrār /"
NjP,2786834,"178678138|42834660","al-Iḥtijāb ..."
NjP,800689,"27983728|176780462","Kitāb al-tawḥīd al-musammá al-Adilah ʻalá al-ḥikmah wa-al-taʻbīr wa-al-rad ʻalá al-qāʼilīn bi-al-ihmāl wa-munkrīn al-ʻamad /"
NjP,486660,"175628905|26943945","Kitāb al-ghaybah /"
NjP,784685,"25991843","Sharḥ fuṣūṣ al-ḥikam /"
NjP,4091724,"179581928|54361130","Madārik al-ʻUrwah /"
NjP,1739096,"43518586","Tarjamat Rashaḥāt ʻayn al-ḥayāh ..."
NjP,441270,"23698592","Fahrasat asmāʾ muṣannifī al-shīʻah al-mushtahiru bi-Rijāl al-Najāshī /"
NjP,2760111,"178286732|23074221|214706019","al-Īmān /"
NjP,2788284,"178697848|42867541","Izālat al-raybah ʻan ḥukm ṣalāt al-jumʻah fī zaman al-ghaybah."
NjP,479511,"25878445","Irshād al-qulūb /"
NjP,2737825,"8082427|178011523","ʻIlm al-ḥadīth /"
NjP,478832,"25829580","Nuzhat al-nāẓir wa-tanbīh al-khāṭir /"
NjP,1686904,"40593031","al-Risālah al-Qushayrīyah fī ʻilm al-taṣawwuf /"
NjP,1035669,"34301807|176347883|78278783","al-Jihād ḥuṣn al-istiqlāl /"
NjP,498602,"175721395|22315466","Kitāb Tafsīr al-baṣāʼir /"
NjP,2746887,"178112116|13047785","al-Imāmah fī al-tashrīʻ al-Islāmī,"
NjP,400428,"22320954|175646454","al-Amthāl wa-al-ḥikam al-mustakhrajah min Nahj al-balāghah /"
NjP,907642,"30962936","ʻUnwān al-ṭāʻah fī iqāmat al-Jumuʻah wa-al-jamāʻah /"
NjP,611839,"176011458|82865043","al-Juzʼ al-awwal[-al-ʻishrūn] min kitāb al-Mīzān fī tafsīr al-Qurʼān /"
NjP,546873,"22319629|175456167","Maqtal al-Ḥusayn /"
NjP,2751051,"15524216|178166810","Kitāb Tuḥfat al-nāsik fī bayān al-manāsik ʻalá madhab Abī Ḥanīfah al-Nuʻmān /"
NjP,406176,"31929910|175697092","al-Fuṣūl al-muhimmah fī uṣūl al-aʼimmah /"
NjP,478810,"26285934","al-Anwār al-waḍiyah fī al-ʻaqāʼid al-raḍawīyah /"
NjP,3982363,"44845886","Shiʻr ʻAbd Allāh ibn al-Muʻtazz /"
NjP,479303,"26285938","Tajrīd al-iʻtiqād /"
NjP,2787134,"42842893","Uṣūl al-ʻaqīdah fī al-tawḥīd wa-al-ʻadl."
NjP,417753,"36904264","Risālat al-qawl al-matīn fī al-radd ʻalá al-mukhālifīn /"
NjP,400386,"22320613|175646110","Kitāb al-mawāʻiẓ /"
NjP,2767238,"28880016|178380472","Miftāḥ al-sunnah, ="
NjP,420097,"175811837|19013732","Aʻlām al-nubūwah /"
NjP,2828843,"26243710","Risālah fī al-hidāyah wa-al-ḍalālah /"
NjP,781344,"28327342","al-Fawāʾid al-Ṭūsīyah /"
NjP,248107,"175869184|28300209","Miṣbāḥ al-hudá fī sharḥ al-ʻUrwah al-wuthqá."
NjP,2770416,"33994138|178434705","al-Ghāyah al-quṣwá li-man rāma al-tamassuk bi-al-ʻUrwah al-wuthqá :"
NjP,544674,"175438580|22325433","Maqtal al-Ḥusayn wa-maṣraʻ ahl baytihi wa-aṣḥābihi fī Karbalāʼ :"
NjP,735619,"176443472|25335824","al-Jild al-awwal[-al-thānī] min al-Barīqah sharḥ al-Ṭarīqah al-Muḥammadīyah"
NjP,1309485,"21022241|39497638|20928129|41163029|177058909","Kitab al-Irshād ilá qawāṭiʻ al-adillah fī uṣūl al-iʻtiqād /"
NjP,666339,"25345979","al-Shajarah al-mubārakah fī ansāb al-Ṭālibīyah /"
NjP,795068,"176760967|37482396|27799304|24405491","Ḥaqāʼiq al-īmān ; maʻa Risālatay al-iqtiṣād wa-al-ʻadalah /"
NjP,2834842,"42914729|178126523","Mādhā fī kutub al-Naṣārā."
NjP,478862,"175564470|26275735","Kitāb al-nawādir /"
NjP,1283072,"23510664","Rawḍāt al-jannāt :"
NjP,460903,"19992297","Sharḥ uṣūl al-Kāfī /"
NjP,478848,"26275725|175564358","al-Arbaʻūn ḥadīth /"
NjP,782942,"27443342|176719169","Kitab al-Arbaʻīn /"
NjP,703446,"25520791","al-Tanqīḥ fī sharḥ al-ʻUrwah al-wuthqá :"
NjP,259798,"27274510|175968774","Dāʼirat al-maʻārif :"
NjP,1513671,"42951581","al-Uṣūl al-thalāthah wa-adillatuhā,"
NjP,889700,"30580667","al-Faḍāʼil li-Ibn Shādhān /"
NjP,807489,"176803712|22101679|34171240","Mushkilāt al-ʻulūm /"
NjP,2841335,"178195716|79619587","Hādhihi al-Khuṭab /"
NjP,614803,"176031905|79762032","Kitāb al-Ṭahārah :"
NjP,1463439,"264946151|26243754|176836679","Kitāb al-Lumaʻ fī al-radd ʻalá ahl al-zaygh wa-al-bidaʻ /"
NjP,415830,"81680193|175778156","Kitāb al-ijārah :"
NjP,2749672,"14346875","al-Nuqūl al-sharʻīyah fī al-radd ʻalá al-Wahhābīyah /"
NjP,2834949,"42915113","al-Nihāyah fī gharīb al-Ḥadīth w-al-athar ..."
NjP,282552,"83572283|175416072","Kitāb Fadāʼil Amīr al-Muʼminīn, ʻAlī ibn Abī Ṭālib ... :"
NjP,2841352,"178196000|80564103","Hādhihi Rasāʼil /"
NjP,2787385,"178685466|42847315","al-Islām ʻalā ḍawʼ al-tashayyuʻ ..."
NjP,3956659,"179010935|53198190","Kitāb Qiṣaṣ al-anbiyāʼ, al-musammá bi-, al-ʻArāʼis /"
NjP,480758,"30660659|175580010","al-Ḥusayn fī al-fikr al-Masīḥī /"
NjP,614775,"176031739|82633272","Kitāb al-Ṣalāh :"
