003/Inst,001/BSN,OCLC number(s),245a/Title
NNC,1204519,"23490889","Tārīkh ghazawāt al-ʻArab :"
NNC,1519242,"83051066","Kitab bulūgh al-ghāyah al-maqṣūdah wa-al-ḍāllah al-manshūdah min al-adillah ʻalá masʾalat al-qabḍ wa-al-sadl wa-al-basmalah fī al-ṣalāt al-mafrūḍah /"
NNC,1519705,"82588387","Izālat al-lubs wa-al-ghalaṭ wa-al-khulf ʻamman khaffafa al-mīm wa-sakkanahā fī ḥadīth Lā aqūl Alif lām mīm ḥarf."
NNC,1652538,"32515081","al-Muʾtamar al-Waṭanī bi-Ṣaifāqis,"
NNC,1861074,"36264423","Kitāb ṣūrat al-arḍ min al-mudun wa-jibāl wa-al-biḥar wa-al-jazāʾir wa-al-anhār istakhrajahu Abū Jaʻfar Muḥammad ibn Mūsá al-Khuwārizmī min kitāb jughrāfiyā alladhī allafahu bi-Ṭulumiyūs al-Qulūdhī /"
NNC,2520801,"43949965","al-Aṭār al-tafṣīlī al-mabdaʾī li-khiṭṭat al-tanmiyah al-qawmīyah, 1970-1974 :"
NNC,2520901,"43949995","Natāʾij taṭbīq al-qarārāt al-ishtirākīyah fī al-sanah al-ūlá /"
NNC,2596114,"505736326","Kitāb īḍāḥ al-maknūn fī al-dhayl ʻalá Kashf al-ẓunūn :"
NNC,2598233,"41217950","Jamharat al-marājiʻ al-Baghdādīyah :"
NNC,2601569,"44666181","Fihris mawḍūʻī bi al-kutub al-ʻArabīyah ʻan al-ʻIraq al-mawjūdah fī al-Maktabah al-Markasīyah."
NNC,2664887,"38779400","al-Jinsīyah wa-markaz al-ajānib wa-aḥkāmuhumā fī al-qānūn al-ʻIrāqī /"
NNC,2670775,"28277735","Shifāʾ al-ghalīl :"
NNC,2678063,"45063722","Kitāb Uṣūl al-qawānīn,"
NNC,2682308,"123351895|21751297","Fihrist asmāʼ al-rijāl al-madhkūrah aḥwāluhum fī Kitāb al-tadwīn li-Ābī al-Qāsim ʻAbd al-Karīm al-Rāfiʻī al-Qazvīnī /"
NNC,2684640,"45079105","Fatḥ al-ʻArab li-Miṣr,"
NNC,2752844,"41102762","Ibrāhīm Bāshā fī Sūriyā."
NNC,2753360,"43744033","Qāʾimah bi-al-maṭbūʻāt al-ʻArabīyah al-mawjūdah fī al-Maktabah al-Markazīyah li-Jāmiʻah Baghdād wa-allatī tabḥath ʻan Filasṭīn wa-Isrāʾīl wa-al-Ṣihyūnīyah. Tammūz 1967."
NNC,2757119,"19372870","al-Chibāyish,"
NNC,2760974,"22379950","al-Kuwayt, māḍīhā wa-ḥāḍiruhā."
NNC,2871404,"23494773","al-Sīrah al-Nabawīyah."
NNC,2957748,"45893745","Mukhtasar Tadhkirat Abī Abd Allāh al-Qurtubī/"
NNC,2960436,"24866287","Mishkāt al-Maṣābīḥ /"
NNC,2980350,"832327084","Shiʻr Kumayt ibn Zayd al-Asadī."
NNC,2981750,"23509168","al-Tāj fī akhlāq al-mulūk."
NNC,2982005,"46314304","Abū al-ʻAlāʾ wa-mā ilayh :"
NNC,2985871,"29343950","Abū al-Hawl yaṭīr /"
NNC,2986155,"46331784","Aḥsan al-qiṣaṣ."
NNC,2986161,"46331793","al-maḍmūn wa-al-iṭār fī shiʻr Yūsuf ʻIzz-al-Dīn,"
NNC,3062161,"10205059","Tajrīd al-aghānī /"
NNC,3063592,"264902494","Kitāb nihāyat al-rutbah."
NNC,3063597,"47760710","Kitāb al-Durrah al-sanīyah fī al-radd ʻalá al-māddīyah wa-ithbāt al-nawāmīs al-sharʻīyah fī al-adillah al-ʻaqlīyah,"
NNC,3068411,"47808844","Āthār al-Madīnah al-munawwarah,"
NNC,3068451,"47809285","Hādhā sifr badīʻ jalīl wa-majmūʻ gharīb ..."
NNC,3071128,"22917735","Mukāshafat al-qulūb, al-muqarrib ilá ḥaḍrat ʻAllām al-Ghuyūb :"
NNC,3073256,"28974389","al-Baṣāʾir wa-al-dhakhāʾir ..."
NNC,3121177,"79416266","Hādhā huwa al-kitāb al-mustaṭāb al-musammā bi-al-Ṣāfī fī tafsīr kalām Allāh al-wāfī,"
NNC,3121211,"48196585","Sīrat faris al-Yaman ..."
NNC,3121920,"48205641","Maʻālim al-Dīn [wa malādh al-mujtahidīn] fī al-ʾuṣūl ..."
NNC,3122181,"48208318","Kitāb tarnīmāt lil-ʻibādah."
NNC,3122519,"48211987","Kitāb al-madkhal ..."
NNC,3128973,"48361251","Nawādir al-Khawajah Naṣr al-Dīn ..."
NNC,3131279,"48240608","Ṭabaḳāt al-ḥanābilah ..."
NNC,3131338,"18208389","Kitāb Mīzān al-ʻamal."
NNC,3266426,"49629245","Pigiom ǹte Pithohs et̄hȳ nem Pisclil ǹte abba ʹStherpou."
NNC,3266835,"49635523","Ḥamāt al-Islam ..."
NNC,3370489,"23509926","Iḥyāʾ ʻulūm al-dīn."
NNC,36076,"78159860","Maqtal ʻUthmān ibn ʻAffān ... :"
NNC,37440,"23484537","Thawrat al-zanj /"
NNC,4825523,"234383923","Tafsīr al-Ṭabarī:"
NNC,4894615,"57022004","Ḥasr al-lithām ʻan nakabāt al-Shām."
NNC,5367639,"16569719","Liqāʾ ʻinda Bawwābat Mandilbawm /"
NNC,5367827,"40245449","Baghdādīyāt :"
NNC,5647257,"34428740","Madkhal fī al-iʻlām."
NNC,5650462,"22725317","Udabāʹ al-muʼtamar /"
NNC,625663,"506679555","Thawrat al-ʻishrīn fī dhikrāhā al-khamsīn :"
NNC,644161,"78739283","ʻAlá hāmish al-sīrah /"
NNC,644778,"506941767","al-Islām wa-al-ḥaḍārah al-ʻArabīyah /"
NNC,647511,"506311779","Kitāb al-kanz al-madfūn wa-al-falak al-masḥḥūn."
NNC,650479,"60601364","Khulāṣat ma yurām min fann al-kalām."
NNC,8495048,"54112301","ʻUṣfūr min al-Sharq /"
NNC,9502779,"168779755","al-Kitāb al-dhahabī lil-maḥākim al-ahlīyah :"
